'EPIC GaHL.PID.wOP Log File

'Date,GaHL.PID.wOP
08/06/2023 04:24:05.180,9.500
08/06/2023 04:24:06.203,9.500
08/06/2023 04:24:07.214,9.500
08/06/2023 04:24:08.238,9.500
08/06/2023 04:24:09.248,9.500
08/06/2023 04:24:10.256,9.500
08/06/2023 04:24:11.265,9.500
08/06/2023 04:24:12.287,9.500
08/06/2023 04:24:13.309,9.500
08/06/2023 04:24:14.320,9.500
08/06/2023 04:24:15.330,9.500
08/06/2023 04:24:16.339,9.500
08/06/2023 04:24:17.358,9.500
08/06/2023 04:24:18.373,9.500
08/06/2023 04:24:19.390,9.600
08/06/2023 04:24:20.409,9.500
08/06/2023 04:24:21.432,9.500
08/06/2023 04:24:22.446,9.500
08/06/2023 04:24:23.468,9.500
08/06/2023 04:24:24.496,9.500
08/06/2023 04:24:25.516,9.500
08/06/2023 04:24:26.538,9.500
08/06/2023 04:24:27.561,9.500
08/06/2023 04:24:28.574,9.500
08/06/2023 04:24:29.598,9.500
08/06/2023 04:24:30.619,9.500
08/06/2023 04:24:31.638,9.500
08/06/2023 04:24:32.656,9.500
08/06/2023 04:24:33.680,9.500
08/06/2023 04:24:34.702,9.500
08/06/2023 04:24:35.730,9.500
08/06/2023 04:24:36.751,9.500
08/06/2023 04:24:37.762,9.500
08/06/2023 04:24:38.784,9.500
08/06/2023 04:24:39.795,9.500
08/06/2023 04:24:40.817,9.500
08/06/2023 04:24:41.837,9.500
08/06/2023 04:24:42.864,9.500
08/06/2023 04:24:43.875,9.500
08/06/2023 04:24:44.887,9.500
08/06/2023 04:24:45.904,9.500
08/06/2023 04:24:46.921,9.500
08/06/2023 04:24:47.943,9.500
08/06/2023 04:24:48.964,9.500
08/06/2023 04:24:49.973,9.500
08/06/2023 04:24:51.002,9.500
08/06/2023 04:24:52.025,9.500
08/06/2023 04:24:53.048,9.500
08/06/2023 04:24:54.061,9.500
08/06/2023 04:24:55.082,9.500
08/06/2023 04:24:56.102,9.500
08/06/2023 04:24:57.128,9.500
08/06/2023 04:24:58.146,9.500
08/06/2023 04:24:59.165,9.500
08/06/2023 04:25:00.187,9.500
08/06/2023 04:25:01.197,9.500
08/06/2023 04:25:02.212,9.500
08/06/2023 04:25:03.232,9.500
08/06/2023 04:25:04.250,9.500
08/06/2023 04:25:05.263,9.500
08/06/2023 04:25:06.284,9.500
08/06/2023 04:25:07.300,9.500
08/06/2023 04:25:08.308,9.500
08/06/2023 04:25:09.319,9.500
08/06/2023 04:25:10.330,9.500
08/06/2023 04:25:11.357,9.500
08/06/2023 04:25:12.377,9.500
08/06/2023 04:25:13.399,9.500
08/06/2023 04:25:14.421,9.500
08/06/2023 04:25:15.441,9.500
08/06/2023 04:25:16.451,9.500
08/06/2023 04:25:17.460,9.500
08/06/2023 04:25:18.468,9.500
08/06/2023 04:25:19.481,9.500
08/06/2023 04:25:20.490,9.500
08/06/2023 04:25:21.511,9.500
08/06/2023 04:25:22.534,9.600
08/06/2023 04:25:23.554,9.500
08/06/2023 04:25:24.566,9.500
08/06/2023 04:25:25.588,9.500
08/06/2023 04:25:26.601,9.500
08/06/2023 04:25:27.637,9.500
08/06/2023 04:25:28.658,9.500
08/06/2023 04:25:29.672,9.500
08/06/2023 04:25:30.691,9.500
08/06/2023 04:25:31.730,9.500
08/06/2023 04:25:32.742,9.500
08/06/2023 04:25:33.752,9.500
08/06/2023 04:25:34.775,9.600
08/06/2023 04:25:35.783,9.500
08/06/2023 04:25:36.791,9.500
08/06/2023 04:25:37.801,9.500
08/06/2023 04:25:38.811,9.500
08/06/2023 04:25:39.820,9.500
08/06/2023 04:25:40.841,9.500
08/06/2023 04:25:41.852,9.500
08/06/2023 04:25:42.875,9.500
08/06/2023 04:25:43.892,9.500
08/06/2023 04:25:44.913,9.500
08/06/2023 04:25:45.921,9.500
08/06/2023 04:25:46.933,9.500
08/06/2023 04:25:47.946,9.500
08/06/2023 04:25:48.961,9.500
08/06/2023 04:25:49.990,9.500
08/06/2023 04:25:51.015,9.500
08/06/2023 04:25:52.032,9.500
08/06/2023 04:25:53.052,9.500
08/06/2023 04:25:54.061,9.500
08/06/2023 04:25:55.069,9.500
08/06/2023 04:25:56.084,9.600
08/06/2023 04:25:57.095,9.500
08/06/2023 04:25:58.103,9.500
08/06/2023 04:25:59.122,9.500
08/06/2023 04:26:00.144,9.500
08/06/2023 04:26:01.157,9.500
08/06/2023 04:26:02.179,9.500
08/06/2023 04:26:03.199,9.500
08/06/2023 04:26:04.208,9.500
08/06/2023 04:26:05.232,9.500
08/06/2023 04:26:06.253,9.500
08/06/2023 04:26:07.273,9.500
08/06/2023 04:26:08.282,9.500
08/06/2023 04:26:09.306,9.500
08/06/2023 04:26:10.314,9.500
08/06/2023 04:26:11.337,9.500
08/06/2023 04:26:12.348,9.500
08/06/2023 04:26:13.358,9.500
08/06/2023 04:26:14.367,9.500
08/06/2023 04:26:15.389,9.500
08/06/2023 04:26:16.410,9.500
08/06/2023 04:26:17.423,9.500
08/06/2023 04:26:18.444,9.600
08/06/2023 04:26:19.452,9.500
08/06/2023 04:26:20.474,9.500
08/06/2023 04:26:21.482,9.500
08/06/2023 04:26:22.491,9.500
08/06/2023 04:26:23.499,9.500
08/06/2023 04:26:24.508,9.500
08/06/2023 04:26:25.526,9.500
08/06/2023 04:26:26.544,9.500
08/06/2023 04:26:27.557,9.500
08/06/2023 04:26:28.568,9.500
08/06/2023 04:26:29.577,9.500
08/06/2023 04:26:30.592,9.500
08/06/2023 04:26:31.612,9.500
08/06/2023 04:26:32.632,9.500
08/06/2023 04:26:33.655,9.500
08/06/2023 04:26:34.674,9.500
08/06/2023 04:26:35.698,9.500
08/06/2023 04:26:36.716,9.500
08/06/2023 04:26:37.726,9.500
08/06/2023 04:26:38.746,9.500
08/06/2023 04:26:39.761,9.500
08/06/2023 04:26:40.783,9.500
08/06/2023 04:26:41.795,9.500
08/06/2023 04:26:42.807,9.500
08/06/2023 04:26:43.823,9.500
08/06/2023 04:26:44.839,9.500
08/06/2023 04:26:45.859,9.500
08/06/2023 04:26:46.882,9.500
08/06/2023 04:26:47.895,9.500
08/06/2023 04:26:48.906,9.500
08/06/2023 04:26:49.914,9.500
08/06/2023 04:26:50.924,9.500
08/06/2023 04:26:51.942,9.500
08/06/2023 04:26:52.961,9.500
08/06/2023 04:26:53.981,9.500
08/06/2023 04:26:54.990,9.500
08/06/2023 04:26:56.015,9.500
08/06/2023 04:26:57.032,9.500
08/06/2023 04:26:58.045,9.500
08/06/2023 04:26:59.068,9.500
08/06/2023 04:27:00.078,9.500
08/06/2023 04:27:01.101,9.500
08/06/2023 04:27:02.111,9.500
08/06/2023 04:27:03.119,9.500
08/06/2023 04:27:04.138,9.500
08/06/2023 04:27:05.158,9.500
08/06/2023 04:27:06.179,9.500
08/06/2023 04:27:07.190,9.500
08/06/2023 04:27:08.217,9.500
08/06/2023 04:27:09.240,9.500
08/06/2023 04:27:10.255,9.500
08/06/2023 04:27:11.291,9.500
08/06/2023 04:27:12.318,9.500
08/06/2023 04:27:13.336,9.500
08/06/2023 04:27:14.359,9.500
08/06/2023 04:27:15.373,9.500
08/06/2023 04:27:16.402,9.500
08/06/2023 04:27:17.421,9.500
08/06/2023 04:27:18.451,9.500
08/06/2023 04:27:19.468,9.500
08/06/2023 04:27:20.481,9.500
08/06/2023 04:27:21.494,9.500
08/06/2023 04:27:22.516,9.500
08/06/2023 04:27:23.541,9.500
08/06/2023 04:27:24.563,9.500
08/06/2023 04:27:25.576,9.500
08/06/2023 04:27:26.597,9.500
08/06/2023 04:27:27.621,9.500
08/06/2023 04:27:28.641,9.500
08/06/2023 04:27:29.656,9.500
08/06/2023 04:27:30.679,9.500
08/06/2023 04:27:31.690,9.500
08/06/2023 04:27:32.704,9.500
08/06/2023 04:27:33.730,9.500
08/06/2023 04:27:34.753,9.500
08/06/2023 04:27:35.767,9.500
08/06/2023 04:27:36.777,9.500
08/06/2023 04:27:37.796,9.500
08/06/2023 04:27:38.810,9.500
08/06/2023 04:27:39.829,9.500
08/06/2023 04:27:40.849,9.500
08/06/2023 04:27:41.862,9.500
08/06/2023 04:27:42.893,9.500
08/06/2023 04:27:43.909,9.500
08/06/2023 04:27:44.940,9.500
08/06/2023 04:27:45.956,9.500
08/06/2023 04:27:46.975,9.500
08/06/2023 04:27:47.998,9.500
08/06/2023 04:27:49.029,9.500
08/06/2023 04:27:50.047,9.500
08/06/2023 04:27:51.068,9.500
08/06/2023 04:27:52.076,9.500
08/06/2023 04:27:53.086,9.500
08/06/2023 04:27:54.096,9.500
08/06/2023 04:27:55.119,9.500
08/06/2023 04:27:56.131,9.500
08/06/2023 04:27:57.150,9.500
08/06/2023 04:27:58.171,9.500
08/06/2023 04:27:59.193,9.500
08/06/2023 04:28:00.206,9.500
08/06/2023 04:28:01.233,9.500
08/06/2023 04:28:02.251,9.500
08/06/2023 04:28:03.271,9.500
08/06/2023 04:28:04.284,9.500
08/06/2023 04:28:05.295,9.500
08/06/2023 04:28:06.319,9.500
08/06/2023 04:28:07.330,9.500
08/06/2023 04:28:08.353,9.500
08/06/2023 04:28:09.375,9.500
08/06/2023 04:28:10.383,9.500
08/06/2023 04:28:11.411,9.500
08/06/2023 04:28:12.433,9.500
08/06/2023 04:28:13.441,9.500
08/06/2023 04:28:14.449,9.500
08/06/2023 04:28:15.472,9.500
08/06/2023 04:28:16.484,9.500
08/06/2023 04:28:17.498,9.500
08/06/2023 04:28:18.522,9.500
08/06/2023 04:28:19.531,9.500
08/06/2023 04:28:20.554,9.500
08/06/2023 04:28:21.567,9.500
08/06/2023 04:28:22.579,9.500
08/06/2023 04:28:23.600,9.600
08/06/2023 04:28:24.620,9.500
08/06/2023 04:28:25.631,9.500
08/06/2023 04:28:26.650,9.500
08/06/2023 04:28:27.673,9.500
08/06/2023 04:28:28.680,9.500
08/06/2023 04:28:29.692,9.500
08/06/2023 04:28:30.700,9.500
08/06/2023 04:28:31.711,9.500
08/06/2023 04:28:32.719,9.500
08/06/2023 04:28:33.743,9.500
08/06/2023 04:28:34.756,9.500
08/06/2023 04:28:35.779,9.500
08/06/2023 04:28:36.795,9.500
08/06/2023 04:28:37.819,9.500
08/06/2023 04:28:38.836,9.500
08/06/2023 04:28:39.847,9.500
08/06/2023 04:28:40.856,9.500
08/06/2023 04:28:41.881,9.500
08/06/2023 04:28:42.905,9.500
08/06/2023 04:28:43.915,9.500
08/06/2023 04:28:44.937,9.500
08/06/2023 04:28:45.957,9.500
08/06/2023 04:28:46.976,9.500
08/06/2023 04:28:47.985,9.500
08/06/2023 04:28:48.996,9.500
08/06/2023 04:28:50.005,9.500
08/06/2023 04:28:51.012,9.500
08/06/2023 04:28:52.021,9.500
08/06/2023 04:28:53.043,9.500
08/06/2023 04:28:54.057,9.500
08/06/2023 04:28:55.078,9.500
08/06/2023 04:28:56.093,9.500
08/06/2023 04:28:57.105,9.500
08/06/2023 04:28:58.117,9.500
08/06/2023 04:28:59.130,9.500
08/06/2023 04:29:00.169,9.500
08/06/2023 04:29:01.180,9.500
08/06/2023 04:29:02.200,9.500
08/06/2023 04:29:03.227,9.500
08/06/2023 04:29:04.248,9.500
08/06/2023 04:29:05.278,9.500
08/06/2023 04:29:06.307,9.500
08/06/2023 04:29:07.322,9.500
08/06/2023 04:29:08.337,9.500
08/06/2023 04:29:09.357,9.500
08/06/2023 04:29:10.366,9.500
08/06/2023 04:29:11.387,9.500
08/06/2023 04:29:12.399,9.500
08/06/2023 04:29:13.409,9.500
08/06/2023 04:29:14.419,9.500
08/06/2023 04:29:15.431,9.500
08/06/2023 04:29:16.440,9.500
08/06/2023 04:29:17.451,9.500
08/06/2023 04:29:18.461,9.500
08/06/2023 04:29:19.481,9.500
08/06/2023 04:29:20.494,9.500
08/06/2023 04:29:21.506,9.500
08/06/2023 04:29:22.515,9.600
08/06/2023 04:29:23.536,9.500
08/06/2023 04:29:24.558,9.500
08/06/2023 04:29:25.578,9.500
08/06/2023 04:29:26.607,9.500
08/06/2023 04:29:27.633,9.500
08/06/2023 04:29:28.650,9.500
08/06/2023 04:29:29.665,9.500
08/06/2023 04:29:30.678,9.500
08/06/2023 04:29:31.692,9.500
08/06/2023 04:29:32.702,9.500
08/06/2023 04:29:33.714,9.500
08/06/2023 04:29:34.734,9.500
08/06/2023 04:29:35.748,9.500
08/06/2023 04:29:36.758,9.500
08/06/2023 04:29:37.768,9.500
08/06/2023 04:29:38.778,9.500
08/06/2023 04:29:39.789,9.500
08/06/2023 04:29:40.799,9.500
08/06/2023 04:29:41.816,9.500
08/06/2023 04:29:42.826,9.500
08/06/2023 04:29:43.847,9.500
08/06/2023 04:29:44.856,9.500
08/06/2023 04:29:45.864,9.500
08/06/2023 04:29:46.873,9.500
08/06/2023 04:29:47.883,9.500
08/06/2023 04:29:48.894,9.500
08/06/2023 04:29:49.918,9.500
08/06/2023 04:29:50.926,9.500
08/06/2023 04:29:51.947,9.500
08/06/2023 04:29:52.969,9.500
08/06/2023 04:29:53.996,9.500
08/06/2023 04:29:55.019,9.500
08/06/2023 04:29:56.028,9.500
08/06/2023 04:29:57.044,9.500
08/06/2023 04:29:58.069,9.500
08/06/2023 04:29:59.092,9.500
08/06/2023 04:30:00.104,9.500
08/06/2023 04:30:01.126,9.500
08/06/2023 04:30:02.146,9.500
08/06/2023 04:30:03.155,9.500
08/06/2023 04:30:04.179,9.500
08/06/2023 04:30:05.197,9.600
08/06/2023 04:30:06.218,9.500
08/06/2023 04:30:07.234,9.600
08/06/2023 04:30:08.243,9.500
08/06/2023 04:30:09.264,9.500
08/06/2023 04:30:10.276,9.500
08/06/2023 04:30:11.288,9.500
08/06/2023 04:30:12.300,9.500
08/06/2023 04:30:13.319,9.500
08/06/2023 04:30:14.339,9.500
08/06/2023 04:30:15.347,9.500
08/06/2023 04:30:16.355,9.600
08/06/2023 04:30:17.366,9.500
08/06/2023 04:30:18.376,9.500
08/06/2023 04:30:19.398,9.500
08/06/2023 04:30:20.410,9.500
08/06/2023 04:30:21.433,9.500
08/06/2023 04:30:22.442,9.500
08/06/2023 04:30:23.467,9.500
08/06/2023 04:30:24.487,9.500
08/06/2023 04:30:25.495,9.500
08/06/2023 04:30:26.518,9.500
08/06/2023 04:30:27.530,9.500
08/06/2023 04:30:28.551,9.500
08/06/2023 04:30:29.573,9.500
08/06/2023 04:30:30.582,9.500
08/06/2023 04:30:31.593,9.500
08/06/2023 04:30:32.612,9.500
08/06/2023 04:30:33.621,9.500
08/06/2023 04:30:34.644,9.500
08/06/2023 04:30:35.655,9.500
08/06/2023 04:30:36.664,9.500
08/06/2023 04:30:37.676,9.600
08/06/2023 04:30:38.695,9.500
08/06/2023 04:30:39.715,9.500
08/06/2023 04:30:40.738,9.500
08/06/2023 04:30:41.758,9.500
08/06/2023 04:30:42.766,9.500
08/06/2023 04:30:43.785,9.500
08/06/2023 04:30:44.808,9.500
08/06/2023 04:30:45.830,9.500
08/06/2023 04:30:46.844,9.500
08/06/2023 04:30:47.866,9.500
08/06/2023 04:30:48.876,9.500
08/06/2023 04:30:49.887,9.500
08/06/2023 04:30:50.907,9.500
08/06/2023 04:30:51.935,9.500
08/06/2023 04:30:52.953,9.500
08/06/2023 04:30:53.966,9.500
08/06/2023 04:30:54.993,9.500
08/06/2023 04:30:56.009,9.500
08/06/2023 04:30:57.024,9.500
08/06/2023 04:30:58.037,9.500
08/06/2023 04:30:59.046,9.500
08/06/2023 04:31:00.057,9.500
08/06/2023 04:31:01.079,9.500
08/06/2023 04:31:02.095,9.500
08/06/2023 04:31:03.122,9.500
08/06/2023 04:31:04.131,9.500
08/06/2023 04:31:05.139,9.500
08/06/2023 04:31:06.170,9.500
08/06/2023 04:31:07.191,9.500
08/06/2023 04:31:08.214,9.500
08/06/2023 04:31:09.236,9.500
08/06/2023 04:31:10.250,9.500
08/06/2023 04:31:11.259,9.500
08/06/2023 04:31:12.282,9.500
08/06/2023 04:31:13.291,9.500
08/06/2023 04:31:14.302,9.500
08/06/2023 04:31:15.318,9.500
08/06/2023 04:31:16.338,9.500
08/06/2023 04:31:17.365,9.500
08/06/2023 04:31:18.385,9.500
08/06/2023 04:31:19.402,9.500
08/06/2023 04:31:20.414,9.500
08/06/2023 04:31:21.423,9.500
08/06/2023 04:31:22.432,9.500
08/06/2023 04:31:23.440,9.500
08/06/2023 04:31:24.448,9.500
08/06/2023 04:31:25.469,9.500
08/06/2023 04:31:26.484,9.500
08/06/2023 04:31:27.490,9.500
08/06/2023 04:31:28.514,9.500
08/06/2023 04:31:29.525,9.500
08/06/2023 04:31:30.533,9.500
08/06/2023 04:31:31.553,9.500
08/06/2023 04:31:32.561,9.500
08/06/2023 04:31:33.582,9.500
08/06/2023 04:31:34.592,9.500
08/06/2023 04:31:35.602,9.500
08/06/2023 04:31:36.610,9.500
08/06/2023 04:31:37.625,9.500
08/06/2023 04:31:38.633,9.500
08/06/2023 04:31:39.658,9.500
08/06/2023 04:31:40.681,9.500
08/06/2023 04:31:41.690,9.500
08/06/2023 04:31:42.698,9.500
08/06/2023 04:31:43.721,9.500
08/06/2023 04:31:44.743,9.500
08/06/2023 04:31:45.766,9.500
08/06/2023 04:31:46.784,9.500
08/06/2023 04:31:47.797,9.500
08/06/2023 04:31:48.816,9.500
08/06/2023 04:31:49.827,9.500
08/06/2023 04:31:50.839,9.500
08/06/2023 04:31:51.860,9.500
08/06/2023 04:31:52.874,9.500
08/06/2023 04:31:53.888,9.500
08/06/2023 04:31:54.897,9.500
08/06/2023 04:31:55.906,9.500
08/06/2023 04:31:56.916,9.500
08/06/2023 04:31:57.926,9.500
08/06/2023 04:31:58.950,9.500
08/06/2023 04:31:59.961,9.500
08/06/2023 04:32:00.970,9.500
08/06/2023 04:32:01.982,9.500
08/06/2023 04:32:02.995,9.500
08/06/2023 04:32:04.012,9.500
08/06/2023 04:32:05.021,9.500
08/06/2023 04:32:06.048,9.500
08/06/2023 04:32:07.064,9.500
08/06/2023 04:32:08.088,9.500
08/06/2023 04:32:09.117,9.500
08/06/2023 04:32:10.137,9.500
08/06/2023 04:32:11.159,9.500
08/06/2023 04:32:12.180,9.500
08/06/2023 04:32:13.189,9.500
08/06/2023 04:32:14.207,9.500
08/06/2023 04:32:15.228,9.500
08/06/2023 04:32:16.238,9.500
08/06/2023 04:32:17.261,9.500
08/06/2023 04:32:18.270,9.500
08/06/2023 04:32:19.292,9.500
08/06/2023 04:32:20.302,9.500
08/06/2023 04:32:21.325,9.500
08/06/2023 04:32:22.337,9.500
08/06/2023 04:32:23.360,9.500
08/06/2023 04:32:24.372,9.500
08/06/2023 04:32:25.390,9.500
08/06/2023 04:32:26.401,9.500
08/06/2023 04:32:27.417,9.500
08/06/2023 04:32:28.431,9.500
08/06/2023 04:32:29.453,9.500
08/06/2023 04:32:30.471,9.500
08/06/2023 04:32:31.493,9.500
08/06/2023 04:32:32.517,9.500
08/06/2023 04:32:33.537,9.500
08/06/2023 04:32:34.550,9.500
08/06/2023 04:32:35.572,9.500
08/06/2023 04:32:36.583,9.500
08/06/2023 04:32:37.592,9.500
08/06/2023 04:32:38.601,9.500
08/06/2023 04:32:39.621,9.500
08/06/2023 04:32:40.637,9.500
08/06/2023 04:32:41.654,9.500
08/06/2023 04:32:42.674,9.500
08/06/2023 04:32:43.697,9.500
08/06/2023 04:32:44.718,9.500
08/06/2023 04:32:45.731,9.500
08/06/2023 04:32:46.761,9.500
08/06/2023 04:32:47.778,9.500
08/06/2023 04:32:48.794,9.500
08/06/2023 04:32:49.806,9.500
08/06/2023 04:32:50.823,9.500
08/06/2023 04:32:51.835,9.500
08/06/2023 04:32:52.857,9.500
08/06/2023 04:32:53.880,9.500
08/06/2023 04:32:54.892,9.500
08/06/2023 04:32:55.906,9.500
08/06/2023 04:32:56.933,9.500
08/06/2023 04:32:57.949,9.500
08/06/2023 04:32:58.969,9.500
08/06/2023 04:32:59.977,9.500
08/06/2023 04:33:00.998,9.500
08/06/2023 04:33:02.021,9.500
08/06/2023 04:33:03.030,9.500
08/06/2023 04:33:04.045,9.500
08/06/2023 04:33:05.055,9.500
08/06/2023 04:33:06.074,9.500
08/06/2023 04:33:07.097,9.500
08/06/2023 04:33:08.120,9.500
08/06/2023 04:33:09.130,9.500
08/06/2023 04:33:10.139,9.500
08/06/2023 04:33:11.161,9.500
08/06/2023 04:33:12.187,9.500
08/06/2023 04:33:13.212,9.500
08/06/2023 04:33:14.224,9.500
08/06/2023 04:33:15.235,9.500
08/06/2023 04:33:16.245,9.500
08/06/2023 04:33:17.255,9.500
08/06/2023 04:33:18.268,9.500
08/06/2023 04:33:19.278,9.500
08/06/2023 04:33:20.287,9.500
08/06/2023 04:33:21.309,9.500
08/06/2023 04:33:22.321,9.500
08/06/2023 04:33:23.347,9.500
08/06/2023 04:33:24.357,9.500
08/06/2023 04:33:25.375,9.500
08/06/2023 04:33:26.384,9.500
08/06/2023 04:33:27.395,9.500
08/06/2023 04:33:28.412,9.500
08/06/2023 04:33:29.435,9.500
08/06/2023 04:33:30.450,9.500
08/06/2023 04:33:31.473,9.500
08/06/2023 04:33:32.481,9.500
08/06/2023 04:33:33.499,9.500
08/06/2023 04:33:34.511,9.500
08/06/2023 04:33:35.532,9.500
08/06/2023 04:33:36.545,9.500
08/06/2023 04:33:37.566,9.500
08/06/2023 04:33:38.585,9.500
08/06/2023 04:33:39.609,9.500
08/06/2023 04:33:40.624,9.500
08/06/2023 04:33:41.642,9.500
08/06/2023 04:33:42.659,9.500
08/06/2023 04:33:43.680,9.500
08/06/2023 04:33:44.697,9.500
08/06/2023 04:33:45.706,9.500
08/06/2023 04:33:46.716,9.500
08/06/2023 04:33:47.730,9.500
08/06/2023 04:33:48.743,9.500
08/06/2023 04:33:49.763,9.500
08/06/2023 04:33:50.774,9.500
08/06/2023 04:33:51.787,9.500
08/06/2023 04:33:52.806,9.500
08/06/2023 04:33:53.816,9.500
08/06/2023 04:33:54.826,9.500
08/06/2023 04:33:55.837,9.500
08/06/2023 04:33:56.858,9.500
08/06/2023 04:33:57.868,9.500
08/06/2023 04:33:58.891,9.500
08/06/2023 04:33:59.899,9.500
08/06/2023 04:34:00.907,9.500
08/06/2023 04:34:01.917,9.500
08/06/2023 04:34:02.928,9.500
08/06/2023 04:34:03.944,9.500
08/06/2023 04:34:04.958,9.500
08/06/2023 04:34:05.983,9.500
08/06/2023 04:34:06.997,9.500
08/06/2023 04:34:08.006,9.500
08/06/2023 04:34:09.035,9.500
08/06/2023 04:34:10.051,9.500
08/06/2023 04:34:11.078,9.500
08/06/2023 04:34:12.105,9.500
08/06/2023 04:34:13.128,9.500
08/06/2023 04:34:14.151,9.500
08/06/2023 04:34:15.159,9.500
08/06/2023 04:34:16.181,9.500
08/06/2023 04:34:17.201,9.500
08/06/2023 04:34:18.220,9.500
08/06/2023 04:34:19.244,9.500
08/06/2023 04:34:20.266,9.500
08/06/2023 04:34:21.285,9.500
08/06/2023 04:34:22.304,9.500
08/06/2023 04:34:23.313,9.500
08/06/2023 04:34:24.335,9.500
08/06/2023 04:34:25.347,9.500
08/06/2023 04:34:26.375,9.500
08/06/2023 04:34:27.392,9.500
08/06/2023 04:34:28.417,9.500
08/06/2023 04:34:29.430,9.500
08/06/2023 04:34:30.453,9.500
08/06/2023 04:34:31.464,9.500
08/06/2023 04:34:32.479,9.500
08/06/2023 04:34:33.494,9.500
08/06/2023 04:34:34.503,9.500
08/06/2023 04:34:35.514,9.500
08/06/2023 04:34:36.534,9.500
08/06/2023 04:34:37.542,9.500
08/06/2023 04:34:38.555,9.500
08/06/2023 04:34:39.571,9.500
08/06/2023 04:34:40.585,9.500
08/06/2023 04:34:41.596,9.500
08/06/2023 04:34:42.623,9.500
08/06/2023 04:34:43.645,9.500
08/06/2023 04:34:44.655,9.500
08/06/2023 04:34:45.673,9.500
08/06/2023 04:34:46.682,9.500
08/06/2023 04:34:47.699,9.500
08/06/2023 04:34:48.716,9.500
08/06/2023 04:34:49.726,9.500
08/06/2023 04:34:50.738,9.500
08/06/2023 04:34:51.760,9.500
08/06/2023 04:34:52.780,9.500
08/06/2023 04:34:53.799,9.500
08/06/2023 04:34:54.821,9.500
08/06/2023 04:34:55.830,9.500
08/06/2023 04:34:56.843,9.500
08/06/2023 04:34:57.865,9.500
08/06/2023 04:34:58.893,9.500
08/06/2023 04:34:59.912,9.500
08/06/2023 04:35:00.923,9.500
08/06/2023 04:35:01.932,9.500
08/06/2023 04:35:02.941,9.500
08/06/2023 04:35:03.962,9.500
08/06/2023 04:35:04.975,9.500
08/06/2023 04:35:05.985,9.500
08/06/2023 04:35:07.010,9.500
08/06/2023 04:35:08.031,9.500
08/06/2023 04:35:09.055,9.500
08/06/2023 04:35:10.065,9.500
08/06/2023 04:35:11.091,9.500
08/06/2023 04:35:12.114,9.500
08/06/2023 04:35:13.127,9.500
08/06/2023 04:35:14.148,9.500
08/06/2023 04:35:15.169,9.500
08/06/2023 04:35:16.192,9.500
08/06/2023 04:35:17.205,9.500
08/06/2023 04:35:18.213,9.500
08/06/2023 04:35:19.222,9.500
08/06/2023 04:35:20.243,9.500
08/06/2023 04:35:21.253,9.500
08/06/2023 04:35:22.267,9.500
08/06/2023 04:35:23.280,9.500
08/06/2023 04:35:24.308,9.500
08/06/2023 04:35:25.330,9.500
08/06/2023 04:35:26.342,9.500
08/06/2023 04:35:27.352,9.500
08/06/2023 04:35:28.387,9.500
08/06/2023 04:35:29.398,9.600
08/06/2023 04:35:30.405,9.500
08/06/2023 04:35:31.419,9.500
08/06/2023 04:35:32.433,9.500
08/06/2023 04:35:33.445,9.500
08/06/2023 04:35:34.457,9.500
08/06/2023 04:35:35.467,9.500
08/06/2023 04:35:36.488,9.500
08/06/2023 04:35:37.500,9.500
08/06/2023 04:35:38.510,9.500
08/06/2023 04:35:39.528,9.500
08/06/2023 04:35:40.545,9.500
08/06/2023 04:35:41.579,9.500
08/06/2023 04:35:42.601,9.500
08/06/2023 04:35:43.622,9.500
08/06/2023 04:35:44.645,9.500
08/06/2023 04:35:45.667,9.500
08/06/2023 04:35:46.677,9.500
08/06/2023 04:35:47.685,9.500
08/06/2023 04:35:48.697,9.500
08/06/2023 04:35:49.719,9.500
08/06/2023 04:35:50.742,9.500
08/06/2023 04:35:51.751,9.500
08/06/2023 04:35:52.778,9.500
08/06/2023 04:35:53.800,9.500
08/06/2023 04:35:54.811,9.500
08/06/2023 04:35:55.821,9.500
08/06/2023 04:35:56.833,9.500
08/06/2023 04:35:57.871,9.500
08/06/2023 04:35:58.885,9.500
08/06/2023 04:35:59.893,9.500
08/06/2023 04:36:00.915,9.500
08/06/2023 04:36:01.936,9.500
08/06/2023 04:36:02.946,9.500
08/06/2023 04:36:03.954,9.500
08/06/2023 04:36:04.978,9.500
08/06/2023 04:36:06.000,9.500
08/06/2023 04:36:07.024,9.500
08/06/2023 04:36:08.046,9.500
08/06/2023 04:36:09.067,9.500
08/06/2023 04:36:10.080,9.500
08/06/2023 04:36:11.097,9.500
08/06/2023 04:36:12.118,9.500
08/06/2023 04:36:13.138,9.500
08/06/2023 04:36:14.161,9.500
08/06/2023 04:36:15.171,9.500
08/06/2023 04:36:16.182,9.500
08/06/2023 04:36:17.201,9.500
08/06/2023 04:36:18.233,9.500
08/06/2023 04:36:19.253,9.500
08/06/2023 04:36:20.275,9.500
08/06/2023 04:36:21.296,9.500
08/06/2023 04:36:22.324,9.500
08/06/2023 04:36:23.342,9.500
08/06/2023 04:36:24.363,9.500
08/06/2023 04:36:25.371,9.500
08/06/2023 04:36:26.384,9.500
08/06/2023 04:36:27.404,9.500
08/06/2023 04:36:28.422,9.600
08/06/2023 04:36:29.431,9.500
08/06/2023 04:36:30.455,9.500
