'EPIC La.PID.wOP Log File

'Date,La.PID.wOP
08/06/2023 00:56:22.513,6.300
08/06/2023 00:56:23.524,6.300
08/06/2023 00:56:24.541,6.300
08/06/2023 00:56:25.555,6.300
08/06/2023 00:56:26.566,6.300
08/06/2023 00:56:27.586,6.300
08/06/2023 00:56:28.597,6.300
08/06/2023 00:56:29.604,6.300
08/06/2023 00:56:30.627,6.300
08/06/2023 00:56:31.647,6.300
08/06/2023 00:56:32.665,6.300
08/06/2023 00:56:33.686,6.300
08/06/2023 00:56:34.697,6.300
08/06/2023 00:56:35.703,6.300
08/06/2023 00:56:36.726,6.300
08/06/2023 00:56:37.739,6.300
08/06/2023 00:56:38.763,6.300
08/06/2023 00:56:39.771,6.300
08/06/2023 00:56:40.783,6.300
08/06/2023 00:56:41.790,6.300
08/06/2023 00:56:42.799,6.300
08/06/2023 00:56:43.806,6.300
08/06/2023 00:56:44.819,6.300
08/06/2023 00:56:45.826,6.300
08/06/2023 00:56:46.841,6.300
08/06/2023 00:56:47.855,6.300
08/06/2023 00:56:48.863,6.300
08/06/2023 00:56:49.873,6.300
08/06/2023 00:56:50.884,6.300
08/06/2023 00:56:51.891,6.300
08/06/2023 00:56:52.905,6.300
08/06/2023 00:56:53.922,6.300
08/06/2023 00:56:54.936,6.300
08/06/2023 00:56:55.955,6.300
08/06/2023 00:56:56.969,6.300
08/06/2023 00:56:57.989,6.300
08/06/2023 00:56:59.007,6.300
08/06/2023 00:57:00.020,6.300
08/06/2023 00:57:01.032,6.300
08/06/2023 00:57:02.055,6.300
08/06/2023 00:57:03.062,6.300
08/06/2023 00:57:04.070,6.300
08/06/2023 00:57:05.080,6.300
08/06/2023 00:57:06.088,6.300
08/06/2023 00:57:07.101,6.300
08/06/2023 00:57:08.112,6.300
08/06/2023 00:57:09.126,6.300
08/06/2023 00:57:10.149,6.300
08/06/2023 00:57:11.158,6.300
08/06/2023 00:57:12.165,6.300
08/06/2023 00:57:13.178,6.300
08/06/2023 00:57:14.189,6.300
08/06/2023 00:57:15.198,6.300
08/06/2023 00:57:16.217,6.300
08/06/2023 00:57:17.226,6.300
08/06/2023 00:57:18.264,6.300
08/06/2023 00:57:19.271,6.300
08/06/2023 00:57:20.290,6.300
08/06/2023 00:57:21.304,6.300
08/06/2023 00:57:22.312,6.300
08/06/2023 00:57:23.323,6.300
08/06/2023 00:57:24.331,6.300
08/06/2023 00:57:25.337,6.300
08/06/2023 00:57:26.346,6.300
08/06/2023 00:57:27.367,6.300
08/06/2023 00:57:28.375,6.300
08/06/2023 00:57:29.383,6.300
08/06/2023 00:57:30.397,6.300
08/06/2023 00:57:31.415,6.300
08/06/2023 00:57:32.425,6.300
08/06/2023 00:57:33.433,6.300
08/06/2023 00:57:34.440,6.300
08/06/2023 00:57:35.449,6.300
08/06/2023 00:57:36.469,6.300
08/06/2023 00:57:37.494,6.300
08/06/2023 00:57:38.514,6.300
08/06/2023 00:57:39.523,6.300
08/06/2023 00:57:40.543,6.300
08/06/2023 00:57:41.560,6.300
08/06/2023 00:57:42.575,6.300
08/06/2023 00:57:43.594,6.300
08/06/2023 00:57:44.606,6.300
08/06/2023 00:57:45.620,6.300
08/06/2023 00:57:46.644,6.300
08/06/2023 00:57:47.662,6.300
08/06/2023 00:57:48.679,6.300
08/06/2023 00:57:49.694,6.300
08/06/2023 00:57:50.709,6.300
08/06/2023 00:57:51.723,6.300
08/06/2023 00:57:52.742,6.300
08/06/2023 00:57:53.763,6.300
08/06/2023 00:57:54.777,6.300
08/06/2023 00:57:55.797,6.300
08/06/2023 00:57:56.806,6.300
08/06/2023 00:57:57.815,6.300
08/06/2023 00:57:58.827,6.300
08/06/2023 00:57:59.839,6.300
08/06/2023 00:58:00.846,6.300
08/06/2023 00:58:01.864,6.300
08/06/2023 00:58:02.877,6.300
08/06/2023 00:58:03.897,6.300
08/06/2023 00:58:04.912,6.300
08/06/2023 00:58:05.924,6.300
08/06/2023 00:58:06.937,6.300
08/06/2023 00:58:07.952,6.300
08/06/2023 00:58:08.962,6.300
08/06/2023 00:58:09.973,6.300
08/06/2023 00:58:10.984,6.300
08/06/2023 00:58:11.994,6.300
08/06/2023 00:58:13.005,6.300
08/06/2023 00:58:14.015,6.300
08/06/2023 00:58:15.034,6.300
08/06/2023 00:58:16.053,6.300
08/06/2023 00:58:17.072,6.300
08/06/2023 00:58:18.078,6.300
08/06/2023 00:58:19.086,6.300
08/06/2023 00:58:20.097,6.300
08/06/2023 00:58:21.104,6.300
08/06/2023 00:58:22.111,6.300
08/06/2023 00:58:23.123,6.300
08/06/2023 00:58:24.131,6.300
08/06/2023 00:58:25.144,6.300
08/06/2023 00:58:26.163,6.300
08/06/2023 00:58:27.184,6.300
08/06/2023 00:58:28.190,6.300
08/06/2023 00:58:29.200,6.300
08/06/2023 00:58:30.208,6.300
08/06/2023 00:58:31.217,6.300
08/06/2023 00:58:32.224,6.300
08/06/2023 00:58:33.244,6.300
08/06/2023 00:58:34.266,6.300
08/06/2023 00:58:35.273,6.300
08/06/2023 00:58:36.284,6.300
08/06/2023 00:58:37.295,6.300
08/06/2023 00:58:38.307,6.300
08/06/2023 00:58:39.321,6.300
08/06/2023 00:58:40.332,6.300
08/06/2023 00:58:41.342,6.300
08/06/2023 00:58:42.371,6.300
08/06/2023 00:58:43.383,6.300
08/06/2023 00:58:44.392,6.300
08/06/2023 00:58:45.403,6.300
08/06/2023 00:58:46.422,6.300
08/06/2023 00:58:47.433,6.300
08/06/2023 00:58:48.442,6.300
08/06/2023 00:58:49.452,6.300
08/06/2023 00:58:50.463,6.300
08/06/2023 00:58:51.477,6.300
08/06/2023 00:58:52.489,6.300
08/06/2023 00:58:53.509,6.300
08/06/2023 00:58:54.516,6.300
08/06/2023 00:58:55.528,6.300
08/06/2023 00:58:56.541,6.300
08/06/2023 00:58:57.559,6.300
08/06/2023 00:58:58.566,6.300
08/06/2023 00:58:59.576,6.300
08/06/2023 00:59:00.590,6.300
08/06/2023 00:59:01.597,6.300
08/06/2023 00:59:02.620,6.300
08/06/2023 00:59:03.649,6.300
08/06/2023 00:59:04.654,6.300
08/06/2023 00:59:05.665,6.300
08/06/2023 00:59:06.692,6.300
08/06/2023 00:59:07.717,6.300
08/06/2023 00:59:08.738,6.300
08/06/2023 00:59:09.748,6.300
08/06/2023 00:59:10.759,6.300
08/06/2023 00:59:11.770,6.300
08/06/2023 00:59:12.798,6.300
08/06/2023 00:59:13.816,6.300
08/06/2023 00:59:14.824,6.300
08/06/2023 00:59:15.835,6.300
08/06/2023 00:59:16.849,6.300
08/06/2023 00:59:17.867,6.300
08/06/2023 00:59:18.873,6.300
08/06/2023 00:59:19.884,6.300
08/06/2023 00:59:20.903,6.300
08/06/2023 00:59:21.913,6.300
08/06/2023 00:59:22.923,6.300
08/06/2023 00:59:23.945,6.300
08/06/2023 00:59:24.981,6.300
08/06/2023 00:59:25.992,6.300
08/06/2023 00:59:27.000,6.300
08/06/2023 00:59:28.019,6.300
08/06/2023 00:59:29.025,6.300
08/06/2023 00:59:30.033,6.300
08/06/2023 00:59:31.043,6.300
08/06/2023 00:59:32.053,6.300
08/06/2023 00:59:33.062,6.300
08/06/2023 00:59:34.075,6.300
08/06/2023 00:59:35.090,6.300
08/06/2023 00:59:36.102,6.300
08/06/2023 00:59:37.123,6.300
08/06/2023 00:59:38.132,6.300
08/06/2023 00:59:39.152,6.300
08/06/2023 00:59:40.170,6.300
08/06/2023 00:59:41.191,6.300
08/06/2023 00:59:42.201,6.300
08/06/2023 00:59:43.221,6.300
08/06/2023 00:59:44.228,6.300
08/06/2023 00:59:45.234,6.300
08/06/2023 00:59:46.244,6.300
08/06/2023 00:59:47.250,6.300
08/06/2023 00:59:48.258,6.300
08/06/2023 00:59:49.266,6.300
08/06/2023 00:59:50.278,6.300
08/06/2023 00:59:51.289,6.300
08/06/2023 00:59:52.298,6.300
08/06/2023 00:59:53.321,6.300
08/06/2023 00:59:54.327,6.300
08/06/2023 00:59:55.335,6.300
08/06/2023 00:59:56.352,6.300
08/06/2023 00:59:57.373,6.300
08/06/2023 00:59:58.388,6.300
08/06/2023 00:59:59.407,6.300
08/06/2023 01:00:00.419,6.300
08/06/2023 01:00:01.429,6.300
08/06/2023 01:00:02.457,6.300
08/06/2023 01:00:03.480,6.300
08/06/2023 01:00:04.515,6.300
08/06/2023 01:00:05.523,6.300
08/06/2023 01:00:06.536,6.300
08/06/2023 01:00:07.556,6.300
08/06/2023 01:00:08.565,6.300
08/06/2023 01:00:09.584,6.300
08/06/2023 01:00:10.606,6.300
08/06/2023 01:00:11.615,6.300
08/06/2023 01:00:12.622,6.300
08/06/2023 01:00:13.645,6.300
08/06/2023 01:00:14.656,6.300
08/06/2023 01:00:15.667,6.300
08/06/2023 01:00:16.680,6.300
08/06/2023 01:00:17.700,6.300
08/06/2023 01:00:18.709,6.300
08/06/2023 01:00:19.717,6.300
08/06/2023 01:00:20.723,6.300
08/06/2023 01:00:21.741,6.300
08/06/2023 01:00:22.750,6.300
08/06/2023 01:00:23.757,6.300
08/06/2023 01:00:24.767,6.300
08/06/2023 01:00:25.781,6.300
08/06/2023 01:00:26.793,6.300
08/06/2023 01:00:27.803,6.300
08/06/2023 01:00:28.818,6.300
08/06/2023 01:00:29.830,6.300
08/06/2023 01:00:30.839,6.300
08/06/2023 01:00:31.847,6.300
08/06/2023 01:00:32.867,6.300
08/06/2023 01:00:33.890,6.300
08/06/2023 01:00:34.909,6.300
08/06/2023 01:00:35.930,6.300
08/06/2023 01:00:36.938,6.300
08/06/2023 01:00:37.948,6.300
08/06/2023 01:00:38.969,6.300
08/06/2023 01:00:39.976,6.300
08/06/2023 01:00:40.984,6.300
08/06/2023 01:00:41.993,6.300
08/06/2023 01:00:43.006,6.300
08/06/2023 01:00:44.022,6.300
08/06/2023 01:00:45.038,6.300
08/06/2023 01:00:46.047,6.300
08/06/2023 01:00:47.053,6.300
08/06/2023 01:00:48.063,6.300
08/06/2023 01:00:49.075,6.300
08/06/2023 01:00:50.082,6.300
08/06/2023 01:00:51.094,6.300
08/06/2023 01:00:52.101,6.300
08/06/2023 01:00:53.109,6.300
08/06/2023 01:00:54.121,6.300
08/06/2023 01:00:55.126,6.300
08/06/2023 01:00:56.157,6.300
08/06/2023 01:00:57.170,6.300
08/06/2023 01:00:58.176,6.300
08/06/2023 01:00:59.183,6.300
08/06/2023 01:01:00.191,6.300
08/06/2023 01:01:01.199,6.300
08/06/2023 01:01:02.218,6.300
08/06/2023 01:01:03.225,6.300
08/06/2023 01:01:04.237,6.300
08/06/2023 01:01:05.245,6.300
08/06/2023 01:01:06.258,6.300
08/06/2023 01:01:07.267,6.300
08/06/2023 01:01:08.277,6.300
08/06/2023 01:01:09.288,6.300
08/06/2023 01:01:10.298,6.300
08/06/2023 01:01:11.312,6.300
08/06/2023 01:01:12.324,6.300
08/06/2023 01:01:13.343,6.300
08/06/2023 01:01:14.350,6.300
08/06/2023 01:01:15.359,6.300
08/06/2023 01:01:16.366,6.300
08/06/2023 01:01:17.373,6.300
08/06/2023 01:01:18.386,6.300
08/06/2023 01:01:19.398,6.300
08/06/2023 01:01:20.406,6.300
08/06/2023 01:01:21.434,6.300
08/06/2023 01:01:22.456,6.300
08/06/2023 01:01:23.466,6.300
08/06/2023 01:01:24.480,6.300
08/06/2023 01:01:25.513,6.300
08/06/2023 01:01:26.524,6.300
08/06/2023 01:01:27.533,6.300
08/06/2023 01:01:28.549,6.300
08/06/2023 01:01:29.566,6.300
08/06/2023 01:01:30.578,6.300
08/06/2023 01:01:31.588,6.300
08/06/2023 01:01:32.602,6.300
08/06/2023 01:01:33.612,6.300
08/06/2023 01:01:34.635,6.300
08/06/2023 01:01:35.649,6.300
08/06/2023 01:01:36.670,6.300
08/06/2023 01:01:37.685,6.300
08/06/2023 01:01:38.698,6.300
08/06/2023 01:01:39.706,6.300
08/06/2023 01:01:40.718,6.300
08/06/2023 01:01:41.727,6.300
08/06/2023 01:01:42.738,6.300
08/06/2023 01:01:43.755,6.300
08/06/2023 01:01:44.764,6.300
08/06/2023 01:01:45.771,6.300
08/06/2023 01:01:46.790,6.300
08/06/2023 01:01:47.813,6.300
08/06/2023 01:01:48.832,6.300
08/06/2023 01:01:49.855,6.300
08/06/2023 01:01:50.874,6.300
08/06/2023 01:01:51.885,6.300
08/06/2023 01:01:52.906,6.300
08/06/2023 01:01:53.915,6.300
08/06/2023 01:01:54.925,6.300
08/06/2023 01:01:55.933,6.300
08/06/2023 01:01:56.942,6.300
08/06/2023 01:01:57.950,6.300
08/06/2023 01:01:58.962,6.300
08/06/2023 01:01:59.973,6.300
08/06/2023 01:02:00.986,6.300
08/06/2023 01:02:01.997,6.300
08/06/2023 01:02:03.004,6.300
08/06/2023 01:02:04.011,6.300
08/06/2023 01:02:05.031,6.300
08/06/2023 01:02:06.040,6.300
08/06/2023 01:02:07.061,6.300
08/06/2023 01:02:08.082,6.300
08/06/2023 01:02:09.090,6.300
08/06/2023 01:02:10.101,6.300
08/06/2023 01:02:11.110,6.300
08/06/2023 01:02:12.117,6.300
08/06/2023 01:02:13.131,6.300
08/06/2023 01:02:14.138,6.300
08/06/2023 01:02:15.157,6.300
08/06/2023 01:02:16.170,6.300
08/06/2023 01:02:17.179,6.300
08/06/2023 01:02:18.214,6.300
08/06/2023 01:02:19.227,6.300
08/06/2023 01:02:20.233,6.300
08/06/2023 01:02:21.245,6.300
08/06/2023 01:02:22.254,6.300
08/06/2023 01:02:23.268,6.300
08/06/2023 01:02:24.275,6.300
08/06/2023 01:02:25.296,6.300
08/06/2023 01:02:26.305,6.300
08/06/2023 01:02:27.313,6.300
08/06/2023 01:02:28.325,6.300
08/06/2023 01:02:29.333,6.300
08/06/2023 01:02:30.343,6.300
08/06/2023 01:02:31.355,6.300
08/06/2023 01:02:32.363,6.300
08/06/2023 01:02:33.384,6.300
08/06/2023 01:02:34.394,6.300
08/06/2023 01:02:35.403,6.300
08/06/2023 01:02:36.412,6.300
08/06/2023 01:02:37.434,6.300
08/06/2023 01:02:38.458,6.300
08/06/2023 01:02:39.468,6.300
08/06/2023 01:02:40.475,6.300
08/06/2023 01:02:41.504,6.300
08/06/2023 01:02:42.520,6.300
08/06/2023 01:02:43.535,6.300
08/06/2023 01:02:44.555,6.300
08/06/2023 01:02:45.565,6.300
08/06/2023 01:02:46.577,6.300
08/06/2023 01:02:47.590,6.300
08/06/2023 01:02:48.600,6.300
08/06/2023 01:02:49.609,6.300
08/06/2023 01:02:50.616,6.300
08/06/2023 01:02:51.623,6.300
08/06/2023 01:02:52.636,6.300
08/06/2023 01:02:53.644,6.300
08/06/2023 01:02:54.657,6.300
08/06/2023 01:02:55.667,6.300
08/06/2023 01:02:56.673,6.300
08/06/2023 01:02:57.692,6.300
08/06/2023 01:02:58.705,6.300
08/06/2023 01:02:59.722,6.300
08/06/2023 01:03:00.736,6.300
08/06/2023 01:03:01.753,6.300
08/06/2023 01:03:02.765,6.300
08/06/2023 01:03:03.776,6.300
08/06/2023 01:03:04.792,6.300
08/06/2023 01:03:05.799,6.300
08/06/2023 01:03:06.818,6.300
08/06/2023 01:03:07.828,6.300
08/06/2023 01:03:08.848,6.300
08/06/2023 01:03:09.858,6.300
08/06/2023 01:03:10.879,6.300
08/06/2023 01:03:11.885,6.300
08/06/2023 01:03:12.909,6.300
08/06/2023 01:03:13.928,6.300
08/06/2023 01:03:14.938,6.300
08/06/2023 01:03:15.963,6.300
08/06/2023 01:03:16.984,6.300
08/06/2023 01:03:18.010,6.300
08/06/2023 01:03:19.030,6.300
08/06/2023 01:03:20.039,6.300
08/06/2023 01:03:21.052,6.300
08/06/2023 01:03:22.078,6.300
08/06/2023 01:03:23.090,6.300
08/06/2023 01:03:24.110,6.300
08/06/2023 01:03:25.119,6.300
08/06/2023 01:03:26.128,6.300
08/06/2023 01:03:27.150,6.300
08/06/2023 01:03:28.163,6.300
08/06/2023 01:03:29.185,6.300
08/06/2023 01:03:30.208,6.300
08/06/2023 01:03:31.230,6.300
08/06/2023 01:03:32.253,6.300
08/06/2023 01:03:33.274,6.300
08/06/2023 01:03:34.286,6.300
08/06/2023 01:03:35.310,6.300
08/06/2023 01:03:36.320,6.300
08/06/2023 01:03:37.341,6.300
08/06/2023 01:03:38.364,6.300
08/06/2023 01:03:39.376,6.300
08/06/2023 01:03:40.386,6.300
08/06/2023 01:03:41.409,6.300
08/06/2023 01:03:42.421,6.300
08/06/2023 01:03:43.443,6.300
08/06/2023 01:03:44.452,6.300
08/06/2023 01:03:45.474,6.300
08/06/2023 01:03:46.495,6.300
08/06/2023 01:03:47.516,6.300
08/06/2023 01:03:48.526,6.300
08/06/2023 01:03:49.537,6.300
08/06/2023 01:03:50.546,6.300
08/06/2023 01:03:51.569,6.300
08/06/2023 01:03:52.592,6.300
08/06/2023 01:03:53.601,6.300
08/06/2023 01:03:54.624,6.300
08/06/2023 01:03:55.634,6.300
08/06/2023 01:03:56.648,6.300
08/06/2023 01:03:57.660,6.300
08/06/2023 01:03:58.682,6.300
08/06/2023 01:03:59.691,6.300
08/06/2023 01:04:00.713,6.300
08/06/2023 01:04:01.736,6.300
08/06/2023 01:04:02.757,6.300
08/06/2023 01:04:03.767,6.300
08/06/2023 01:04:04.776,6.300
08/06/2023 01:04:05.786,6.300
08/06/2023 01:04:06.811,6.300
08/06/2023 01:04:07.829,6.300
08/06/2023 01:04:08.847,6.300
08/06/2023 01:04:09.871,6.300
08/06/2023 01:04:10.881,6.300
08/06/2023 01:04:11.903,6.300
08/06/2023 01:04:12.912,6.300
08/06/2023 01:04:13.923,6.300
08/06/2023 01:04:14.932,6.300
08/06/2023 01:04:15.943,6.300
08/06/2023 01:04:16.954,6.300
08/06/2023 01:04:17.964,6.300
08/06/2023 01:04:18.982,6.300
08/06/2023 01:04:19.993,6.300
08/06/2023 01:04:21.006,6.300
08/06/2023 01:04:22.026,6.300
08/06/2023 01:04:23.048,6.300
08/06/2023 01:04:24.069,6.300
08/06/2023 01:04:25.079,6.300
08/06/2023 01:04:26.090,6.300
08/06/2023 01:04:27.113,6.300
08/06/2023 01:04:28.124,6.300
08/06/2023 01:04:29.135,6.300
08/06/2023 01:04:30.145,6.300
08/06/2023 01:04:31.155,6.300
08/06/2023 01:04:32.164,6.300
08/06/2023 01:04:33.190,6.300
08/06/2023 01:04:34.213,6.300
08/06/2023 01:04:35.223,6.300
08/06/2023 01:04:36.237,6.300
08/06/2023 01:04:37.247,6.300
08/06/2023 01:04:38.258,6.300
08/06/2023 01:04:39.267,6.300
08/06/2023 01:04:40.275,6.300
08/06/2023 01:04:41.287,6.300
08/06/2023 01:04:42.297,6.300
08/06/2023 01:04:43.325,6.300
08/06/2023 01:04:44.333,6.300
08/06/2023 01:04:45.344,6.300
08/06/2023 01:04:46.367,6.300
08/06/2023 01:04:47.382,6.300
08/06/2023 01:04:48.393,6.300
08/06/2023 01:04:49.404,6.300
08/06/2023 01:04:50.429,6.300
08/06/2023 01:04:51.438,6.300
08/06/2023 01:04:52.457,6.300
08/06/2023 01:04:53.467,6.300
08/06/2023 01:04:54.491,6.300
08/06/2023 01:04:55.510,6.300
08/06/2023 01:04:56.519,6.300
08/06/2023 01:04:57.538,6.300
08/06/2023 01:04:58.561,6.300
08/06/2023 01:04:59.574,6.300
08/06/2023 01:05:00.595,6.300
08/06/2023 01:05:01.608,6.300
08/06/2023 01:05:02.618,6.300
08/06/2023 01:05:03.633,6.300
08/06/2023 01:05:04.643,6.300
08/06/2023 01:05:05.657,6.300
08/06/2023 01:05:06.670,6.300
08/06/2023 01:05:07.697,6.300
08/06/2023 01:05:08.719,6.300
08/06/2023 01:05:09.749,6.300
08/06/2023 01:05:10.760,6.300
08/06/2023 01:05:11.772,6.300
08/06/2023 01:05:12.793,6.300
08/06/2023 01:05:13.801,6.300
08/06/2023 01:05:14.812,6.300
08/06/2023 01:05:15.822,6.300
08/06/2023 01:05:16.837,6.300
08/06/2023 01:05:17.848,6.300
08/06/2023 01:05:18.856,6.300
08/06/2023 01:05:19.880,6.300
08/06/2023 01:05:20.888,6.300
08/06/2023 01:05:21.912,6.300
08/06/2023 01:05:22.933,6.300
08/06/2023 01:05:23.942,6.300
08/06/2023 01:05:24.969,6.300
08/06/2023 01:05:25.995,6.300
08/06/2023 01:05:27.017,6.300
08/06/2023 01:05:28.030,6.300
08/06/2023 01:05:29.041,6.300
08/06/2023 01:05:30.052,6.300
08/06/2023 01:05:31.062,6.300
08/06/2023 01:05:32.085,6.300
08/06/2023 01:05:33.108,6.300
08/06/2023 01:05:34.119,6.300
08/06/2023 01:05:35.129,6.300
08/06/2023 01:05:36.140,6.300
08/06/2023 01:05:37.160,6.300
08/06/2023 01:05:38.185,6.300
08/06/2023 01:05:39.206,6.300
08/06/2023 01:05:40.217,6.300
08/06/2023 01:05:41.239,6.300
08/06/2023 01:05:42.250,6.300
08/06/2023 01:05:43.260,6.300
08/06/2023 01:05:44.284,6.300
08/06/2023 01:05:45.304,6.300
08/06/2023 01:05:46.330,6.300
08/06/2023 01:05:47.350,6.300
08/06/2023 01:05:48.360,6.300
08/06/2023 01:05:49.381,6.300
08/06/2023 01:05:50.393,6.300
08/06/2023 01:05:51.402,6.300
08/06/2023 01:05:52.414,6.300
08/06/2023 01:05:53.431,6.300
08/06/2023 01:05:54.454,6.300
08/06/2023 01:05:55.467,6.300
08/06/2023 01:05:56.490,6.300
08/06/2023 01:05:57.503,6.300
08/06/2023 01:05:58.526,6.300
08/06/2023 01:05:59.549,6.300
08/06/2023 01:06:00.558,6.300
08/06/2023 01:06:01.570,6.300
08/06/2023 01:06:02.583,6.300
08/06/2023 01:06:03.596,6.300
08/06/2023 01:06:04.607,6.300
08/06/2023 01:06:05.621,6.300
08/06/2023 01:06:06.637,6.300
08/06/2023 01:06:07.654,6.300
08/06/2023 01:06:08.668,6.300
08/06/2023 01:06:09.687,6.300
08/06/2023 01:06:10.707,6.300
08/06/2023 01:06:11.718,6.300
08/06/2023 01:06:12.741,6.300
08/06/2023 01:06:13.752,6.300
08/06/2023 01:06:14.776,6.300
08/06/2023 01:06:15.801,6.300
08/06/2023 01:06:16.826,6.300
08/06/2023 01:06:17.844,6.300
08/06/2023 01:06:18.866,6.300
08/06/2023 01:06:19.879,6.300
08/06/2023 01:06:20.902,6.300
08/06/2023 01:06:21.925,6.300
08/06/2023 01:06:22.936,6.300
08/06/2023 01:06:23.962,6.300
08/06/2023 01:06:24.982,6.300
08/06/2023 01:06:26.006,6.300
08/06/2023 01:06:27.014,6.300
08/06/2023 01:06:28.035,6.300
08/06/2023 01:06:29.049,6.300
08/06/2023 01:06:30.069,6.300
08/06/2023 01:06:31.086,6.300
08/06/2023 01:06:32.108,6.300
08/06/2023 01:06:33.133,6.300
08/06/2023 01:06:34.158,6.300
08/06/2023 01:06:35.195,6.300
08/06/2023 01:06:36.205,6.300
08/06/2023 01:06:37.219,6.300
08/06/2023 01:06:38.235,6.300
08/06/2023 01:06:39.256,6.300
08/06/2023 01:06:40.273,6.300
08/06/2023 01:06:41.290,6.300
08/06/2023 01:06:42.304,6.300
08/06/2023 01:06:43.329,6.300
08/06/2023 01:06:44.343,6.300
08/06/2023 01:06:45.364,6.300
08/06/2023 01:06:46.385,6.300
08/06/2023 01:06:47.404,6.300
08/06/2023 01:06:48.420,6.300
08/06/2023 01:06:49.434,6.300
08/06/2023 01:06:50.454,6.300
08/06/2023 01:06:51.483,6.300
08/06/2023 01:06:52.501,6.300
08/06/2023 01:06:53.520,6.300
08/06/2023 01:06:54.541,6.300
08/06/2023 01:06:55.554,6.300
08/06/2023 01:06:56.574,6.300
08/06/2023 01:06:57.594,6.300
08/06/2023 01:06:58.616,6.300
08/06/2023 01:06:59.634,6.300
08/06/2023 01:07:00.643,6.300
08/06/2023 01:07:01.655,6.300
08/06/2023 01:07:02.678,6.300
08/06/2023 01:07:03.691,6.300
08/06/2023 01:07:04.703,6.300
08/06/2023 01:07:05.724,6.300
08/06/2023 01:07:06.732,6.300
08/06/2023 01:07:07.752,6.300
08/06/2023 01:07:08.763,6.300
08/06/2023 01:07:09.789,6.300
08/06/2023 01:07:10.801,6.300
08/06/2023 01:07:11.822,6.300
08/06/2023 01:07:12.831,6.300
08/06/2023 01:07:13.843,6.300
08/06/2023 01:07:14.865,6.300
08/06/2023 01:07:15.887,6.300
08/06/2023 01:07:16.909,6.300
08/06/2023 01:07:17.936,6.300
08/06/2023 01:07:18.957,6.300
08/06/2023 01:07:19.982,6.300
08/06/2023 01:07:20.990,6.300
08/06/2023 01:07:22.000,6.300
08/06/2023 01:07:23.024,6.300
08/06/2023 01:07:24.037,6.300
08/06/2023 01:07:25.046,6.300
08/06/2023 01:07:26.057,6.300
08/06/2023 01:07:27.066,6.300
08/06/2023 01:07:28.080,6.300
08/06/2023 01:07:29.093,6.300
08/06/2023 01:07:30.113,6.300
08/06/2023 01:07:31.126,6.300
08/06/2023 01:07:32.150,6.300
08/06/2023 01:07:33.173,6.300
08/06/2023 01:07:34.185,6.300
08/06/2023 01:07:35.194,6.300
08/06/2023 01:07:36.204,6.300
08/06/2023 01:07:37.212,6.300
08/06/2023 01:07:38.235,6.300
08/06/2023 01:07:39.247,6.300
08/06/2023 01:07:40.257,6.300
08/06/2023 01:07:41.268,6.300
08/06/2023 01:07:42.275,6.300
08/06/2023 01:07:43.288,6.300
08/06/2023 01:07:44.302,6.300
08/06/2023 01:07:45.326,6.300
08/06/2023 01:07:46.336,6.300
08/06/2023 01:07:47.350,6.300
08/06/2023 01:07:48.372,6.300
08/06/2023 01:07:49.395,6.300
08/06/2023 01:07:50.410,6.300
08/06/2023 01:07:51.425,6.300
08/06/2023 01:07:52.435,6.300
08/06/2023 01:07:53.449,6.300
08/06/2023 01:07:54.473,6.300
08/06/2023 01:07:55.494,6.300
08/06/2023 01:07:56.505,6.300
08/06/2023 01:07:57.528,6.300
08/06/2023 01:07:58.548,6.300
08/06/2023 01:07:59.568,6.300
08/06/2023 01:08:00.593,6.300
08/06/2023 01:08:01.612,6.300
08/06/2023 01:08:02.634,6.300
08/06/2023 01:08:03.646,6.300
08/06/2023 01:08:04.667,6.300
08/06/2023 01:08:05.676,6.300
08/06/2023 01:08:06.699,6.300
08/06/2023 01:08:07.711,6.300
08/06/2023 01:08:08.721,6.300
08/06/2023 01:08:09.739,6.300
08/06/2023 01:08:10.763,6.300
08/06/2023 01:08:11.791,6.300
08/06/2023 01:08:12.815,6.300
08/06/2023 01:08:13.837,6.300
08/06/2023 01:08:14.846,6.300
08/06/2023 01:08:15.855,6.300
08/06/2023 01:08:16.867,6.300
08/06/2023 01:08:17.883,6.300
08/06/2023 01:08:18.904,6.300
08/06/2023 01:08:19.913,6.300
08/06/2023 01:08:20.934,6.300
08/06/2023 01:08:21.947,6.300
08/06/2023 01:08:22.958,6.300
08/06/2023 01:08:23.978,6.300
08/06/2023 01:08:25.014,6.300
08/06/2023 01:08:26.025,6.300
08/06/2023 01:08:27.035,6.300
08/06/2023 01:08:28.044,6.300
08/06/2023 01:08:29.063,6.300
08/06/2023 01:08:30.086,6.300
08/06/2023 01:08:31.100,6.300
08/06/2023 01:08:32.111,6.300
08/06/2023 01:08:33.132,6.300
08/06/2023 01:08:34.160,6.300
08/06/2023 01:08:35.170,6.300
08/06/2023 01:08:36.192,6.300
08/06/2023 01:08:37.213,6.300
08/06/2023 01:08:38.233,6.300
08/06/2023 01:08:39.249,6.300
08/06/2023 01:08:40.260,6.300
08/06/2023 01:08:41.273,6.300
08/06/2023 01:08:42.282,6.300
08/06/2023 01:08:43.293,6.300
08/06/2023 01:08:44.317,6.300
08/06/2023 01:08:45.327,6.300
08/06/2023 01:08:46.350,6.300
08/06/2023 01:08:47.373,6.300
