'EPIC QMB.PID.wOP Log File

'Date,QMB.PID.wOP
08/06/2023 01:08:45.326,0.0
08/06/2023 01:08:46.350,0.0
08/06/2023 01:08:47.373,0.0
08/06/2023 01:08:48.382,0.0
08/06/2023 01:08:49.391,0.0
08/06/2023 01:08:50.402,0.0
08/06/2023 01:08:51.415,0.0
08/06/2023 01:08:52.437,0.0
08/06/2023 01:08:53.459,0.0
08/06/2023 01:08:54.473,0.0
08/06/2023 01:08:55.482,0.0
08/06/2023 01:08:56.494,0.0
08/06/2023 01:08:57.504,0.0
08/06/2023 01:08:58.532,0.0
08/06/2023 01:08:59.557,0.0
08/06/2023 01:09:00.580,0.0
08/06/2023 01:09:01.602,0.0
08/06/2023 01:09:02.626,0.0
08/06/2023 01:09:03.637,0.0
08/06/2023 01:09:04.660,0.0
08/06/2023 01:09:05.681,0.0
08/06/2023 01:09:06.692,0.0
08/06/2023 01:09:07.706,0.0
08/06/2023 01:09:08.714,0.0
08/06/2023 01:09:09.744,0.0
08/06/2023 01:09:10.765,0.0
08/06/2023 01:09:11.784,0.0
08/06/2023 01:09:12.796,0.0
08/06/2023 01:09:13.816,0.0
08/06/2023 01:09:14.838,0.0
08/06/2023 01:09:15.861,0.0
08/06/2023 01:09:16.871,0.0
08/06/2023 01:09:17.894,0.0
08/06/2023 01:09:18.907,0.0
08/06/2023 01:09:19.927,0.0
08/06/2023 01:09:20.940,0.0
08/06/2023 01:09:21.949,0.0
08/06/2023 01:09:22.958,0.0
08/06/2023 01:09:23.967,0.0
08/06/2023 01:09:24.976,0.0
08/06/2023 01:09:25.989,0.0
08/06/2023 01:09:27.000,0.0
08/06/2023 01:09:28.016,0.0
08/06/2023 01:09:29.038,0.0
08/06/2023 01:09:30.065,0.0
08/06/2023 01:09:31.088,0.0
08/06/2023 01:09:32.103,0.0
08/06/2023 01:09:33.121,0.0
08/06/2023 01:09:34.129,0.0
08/06/2023 01:09:35.148,0.0
08/06/2023 01:09:36.170,0.0
08/06/2023 01:09:37.189,0.0
08/06/2023 01:09:38.210,0.0
08/06/2023 01:09:39.229,0.0
08/06/2023 01:09:40.244,0.0
08/06/2023 01:09:41.252,0.0
08/06/2023 01:09:42.261,0.0
08/06/2023 01:09:43.269,0.0
08/06/2023 01:09:44.279,0.0
08/06/2023 01:09:45.309,0.0
08/06/2023 01:09:46.319,0.0
08/06/2023 01:09:47.329,0.0
08/06/2023 01:09:48.337,0.0
08/06/2023 01:09:49.356,0.0
08/06/2023 01:09:50.367,0.0
08/06/2023 01:09:51.386,0.0
08/06/2023 01:09:52.397,0.0
08/06/2023 01:09:53.417,0.0
08/06/2023 01:09:54.430,0.0
08/06/2023 01:09:55.451,0.0
08/06/2023 01:09:56.468,0.0
08/06/2023 01:09:57.497,0.0
08/06/2023 01:09:58.516,0.0
08/06/2023 01:09:59.544,0.0
08/06/2023 01:10:00.561,0.0
08/06/2023 01:10:01.581,0.0
08/06/2023 01:10:02.603,0.0
08/06/2023 01:10:03.616,0.0
08/06/2023 01:10:04.637,0.0
08/06/2023 01:10:05.659,0.0
08/06/2023 01:10:06.672,0.0
08/06/2023 01:10:07.684,0.0
08/06/2023 01:10:08.706,0.0
08/06/2023 01:10:09.730,0.0
08/06/2023 01:10:10.751,0.0
08/06/2023 01:10:11.773,0.0
08/06/2023 01:10:12.793,0.0
08/06/2023 01:10:13.815,0.0
08/06/2023 01:10:14.826,0.0
08/06/2023 01:10:15.848,0.0
08/06/2023 01:10:16.869,0.0
08/06/2023 01:10:17.883,0.0
08/06/2023 01:10:18.893,0.0
08/06/2023 01:10:19.916,0.0
08/06/2023 01:10:20.938,0.0
08/06/2023 01:10:21.962,0.0
08/06/2023 01:10:22.975,0.0
08/06/2023 01:10:24.006,0.0
08/06/2023 01:10:25.027,0.0
08/06/2023 01:10:26.037,0.0
08/06/2023 01:10:27.047,0.0
08/06/2023 01:10:28.068,0.0
08/06/2023 01:10:29.077,0.0
08/06/2023 01:10:30.099,0.0
08/06/2023 01:10:31.120,0.0
08/06/2023 01:10:32.131,0.0
08/06/2023 01:10:33.155,0.0
08/06/2023 01:10:34.178,0.0
08/06/2023 01:10:35.204,0.0
08/06/2023 01:10:36.226,0.0
08/06/2023 01:10:37.249,0.0
08/06/2023 01:10:38.271,0.0
08/06/2023 01:10:39.294,0.0
08/06/2023 01:10:40.304,0.0
08/06/2023 01:10:41.314,0.0
08/06/2023 01:10:42.323,0.0
08/06/2023 01:10:43.338,0.0
08/06/2023 01:10:44.350,0.0
08/06/2023 01:10:45.366,0.0
08/06/2023 01:10:46.384,0.0
08/06/2023 01:10:47.394,0.0
08/06/2023 01:10:48.417,0.0
08/06/2023 01:10:49.443,0.0
08/06/2023 01:10:50.462,0.0
08/06/2023 01:10:51.477,0.0
08/06/2023 01:10:52.498,0.0
08/06/2023 01:10:53.523,0.0
08/06/2023 01:10:54.545,0.0
08/06/2023 01:10:55.562,0.0
08/06/2023 01:10:56.582,0.0
08/06/2023 01:10:57.604,0.0
08/06/2023 01:10:58.624,0.0
08/06/2023 01:10:59.641,0.0
08/06/2023 01:11:00.660,0.0
08/06/2023 01:11:01.676,0.0
08/06/2023 01:11:02.699,0.0
08/06/2023 01:11:03.707,0.0
08/06/2023 01:11:04.726,0.0
08/06/2023 01:11:05.738,0.0
08/06/2023 01:11:06.760,0.0
08/06/2023 01:11:07.771,0.0
08/06/2023 01:11:08.792,0.0
08/06/2023 01:11:09.815,0.0
08/06/2023 01:11:10.835,0.0
08/06/2023 01:11:11.853,0.0
08/06/2023 01:11:12.865,0.0
08/06/2023 01:11:13.874,0.0
08/06/2023 01:11:14.890,0.0
08/06/2023 01:11:15.898,0.0
08/06/2023 01:11:16.936,0.0
08/06/2023 01:11:17.947,0.0
08/06/2023 01:11:18.970,0.0
08/06/2023 01:11:19.978,0.0
08/06/2023 01:11:21.001,0.0
08/06/2023 01:11:22.023,0.0
08/06/2023 01:11:23.060,0.0
08/06/2023 01:11:24.070,0.0
08/06/2023 01:11:25.090,0.0
08/06/2023 01:11:26.109,0.0
08/06/2023 01:11:27.128,0.0
08/06/2023 01:11:28.151,0.0
08/06/2023 01:11:29.160,0.0
08/06/2023 01:11:30.171,0.0
08/06/2023 01:11:31.194,0.0
08/06/2023 01:11:32.203,0.0
08/06/2023 01:11:33.228,0.0
08/06/2023 01:11:34.250,0.0
08/06/2023 01:11:35.271,0.0
08/06/2023 01:11:36.285,0.0
08/06/2023 01:11:37.293,0.0
08/06/2023 01:11:38.303,0.0
08/06/2023 01:11:39.315,0.0
08/06/2023 01:11:40.328,0.0
08/06/2023 01:11:41.351,0.0
08/06/2023 01:11:42.362,0.0
08/06/2023 01:11:43.384,0.0
08/06/2023 01:11:44.407,0.0
08/06/2023 01:11:45.420,0.0
08/06/2023 01:11:46.431,0.0
08/06/2023 01:11:47.447,0.0
08/06/2023 01:11:48.468,0.0
08/06/2023 01:11:49.479,0.0
08/06/2023 01:11:50.489,0.0
08/06/2023 01:11:51.512,0.0
08/06/2023 01:11:52.533,0.0
08/06/2023 01:11:53.553,0.0
08/06/2023 01:11:54.563,0.0
08/06/2023 01:11:55.578,0.0
08/06/2023 01:11:56.601,0.0
08/06/2023 01:11:57.615,0.0
08/06/2023 01:11:58.634,0.0
08/06/2023 01:11:59.653,0.0
08/06/2023 01:12:00.675,0.0
08/06/2023 01:12:01.699,0.0
08/06/2023 01:12:02.727,0.0
08/06/2023 01:12:03.747,0.0
08/06/2023 01:12:04.760,0.0
08/06/2023 01:12:05.782,0.0
08/06/2023 01:12:06.798,0.0
08/06/2023 01:12:07.808,0.0
08/06/2023 01:12:08.816,0.0
08/06/2023 01:12:09.826,0.0
08/06/2023 01:12:10.849,0.0
08/06/2023 01:12:11.859,0.0
08/06/2023 01:12:12.871,0.0
08/06/2023 01:12:13.882,0.0
08/06/2023 01:12:14.899,0.0
08/06/2023 01:12:15.922,0.0
08/06/2023 01:12:16.934,0.0
08/06/2023 01:12:17.954,0.0
08/06/2023 01:12:18.963,0.0
08/06/2023 01:12:19.977,0.0
08/06/2023 01:12:20.995,0.0
08/06/2023 01:12:22.004,0.0
08/06/2023 01:12:23.013,0.0
08/06/2023 01:12:24.021,0.0
08/06/2023 01:12:25.034,0.0
08/06/2023 01:12:26.045,0.0
08/06/2023 01:12:27.057,0.0
08/06/2023 01:12:28.069,0.0
08/06/2023 01:12:29.082,0.0
08/06/2023 01:12:30.105,0.0
08/06/2023 01:12:31.138,0.0
08/06/2023 01:12:32.146,0.0
08/06/2023 01:12:33.184,0.0
08/06/2023 01:12:34.196,0.0
08/06/2023 01:12:35.211,0.0
08/06/2023 01:12:36.222,0.0
08/06/2023 01:12:37.230,0.0
08/06/2023 01:12:38.241,0.0
08/06/2023 01:12:39.264,0.0
08/06/2023 01:12:40.273,0.0
08/06/2023 01:12:41.281,0.0
08/06/2023 01:12:42.303,0.0
08/06/2023 01:12:43.325,0.0
08/06/2023 01:12:44.337,0.0
08/06/2023 01:12:45.360,0.0
08/06/2023 01:12:46.380,0.0
08/06/2023 01:12:47.403,0.0
08/06/2023 01:12:48.421,0.0
08/06/2023 01:12:49.434,0.0
08/06/2023 01:12:50.449,0.0
08/06/2023 01:12:51.470,0.0
08/06/2023 01:12:52.480,0.0
08/06/2023 01:12:53.499,0.0
08/06/2023 01:12:54.516,0.0
08/06/2023 01:12:55.542,0.0
08/06/2023 01:12:56.564,0.0
08/06/2023 01:12:57.579,0.0
08/06/2023 01:12:58.590,0.0
08/06/2023 01:12:59.605,0.0
08/06/2023 01:13:00.627,0.0
08/06/2023 01:13:01.640,0.0
08/06/2023 01:13:02.650,0.0
08/06/2023 01:13:03.659,0.0
08/06/2023 01:13:04.670,0.0
08/06/2023 01:13:05.684,0.0
08/06/2023 01:13:06.708,0.0
08/06/2023 01:13:07.726,0.0
08/06/2023 01:13:08.738,0.0
08/06/2023 01:13:09.748,0.0
08/06/2023 01:13:10.776,0.0
08/06/2023 01:13:11.800,0.0
08/06/2023 01:13:12.812,0.0
08/06/2023 01:13:13.824,0.0
08/06/2023 01:13:14.847,0.0
08/06/2023 01:13:15.871,0.0
08/06/2023 01:13:16.880,0.0
08/06/2023 01:13:17.889,0.0
08/06/2023 01:13:18.903,0.0
08/06/2023 01:13:19.912,0.0
08/06/2023 01:13:20.922,0.0
08/06/2023 01:13:21.931,0.0
08/06/2023 01:13:22.945,0.0
08/06/2023 01:13:23.956,0.0
08/06/2023 01:13:24.967,0.0
08/06/2023 01:13:25.977,0.0
08/06/2023 01:13:26.999,0.0
08/06/2023 01:13:28.021,0.0
08/06/2023 01:13:29.030,0.0
08/06/2023 01:13:30.052,0.0
08/06/2023 01:13:31.073,0.0
08/06/2023 01:13:32.081,0.0
08/06/2023 01:13:33.102,0.0
08/06/2023 01:13:34.112,0.0
08/06/2023 01:13:35.125,0.0
08/06/2023 01:13:36.137,0.0
08/06/2023 01:13:37.146,0.0
08/06/2023 01:13:38.158,0.0
08/06/2023 01:13:39.182,0.0
08/06/2023 01:13:40.201,0.0
08/06/2023 01:13:41.221,0.0
08/06/2023 01:13:42.241,0.0
08/06/2023 01:13:43.249,0.0
08/06/2023 01:13:44.271,0.0
08/06/2023 01:13:45.287,0.0
08/06/2023 01:13:46.298,0.0
08/06/2023 01:13:47.314,0.0
08/06/2023 01:13:48.326,0.0
08/06/2023 01:13:49.339,0.0
08/06/2023 01:13:50.360,0.0
08/06/2023 01:13:51.377,0.0
08/06/2023 01:13:52.400,0.0
08/06/2023 01:13:53.422,0.0
08/06/2023 01:13:54.436,0.0
08/06/2023 01:13:55.447,0.0
08/06/2023 01:13:56.468,0.0
08/06/2023 01:13:57.489,0.0
08/06/2023 01:13:58.498,0.0
08/06/2023 01:13:59.510,0.0
08/06/2023 01:14:00.531,0.0
08/06/2023 01:14:01.545,0.0
08/06/2023 01:14:02.567,0.0
08/06/2023 01:14:03.589,0.0
08/06/2023 01:14:04.601,0.0
08/06/2023 01:14:05.609,0.0
08/06/2023 01:14:06.617,0.0
08/06/2023 01:14:07.639,0.0
08/06/2023 01:14:08.658,0.0
08/06/2023 01:14:09.668,0.0
08/06/2023 01:14:10.691,0.0
08/06/2023 01:14:11.715,0.0
08/06/2023 01:14:12.732,0.0
08/06/2023 01:14:13.742,0.0
08/06/2023 01:14:14.756,0.0
08/06/2023 01:14:15.765,0.0
08/06/2023 01:14:16.787,0.0
08/06/2023 01:14:17.798,0.0
08/06/2023 01:14:18.811,0.0
08/06/2023 01:14:19.833,0.0
08/06/2023 01:14:20.853,0.0
08/06/2023 01:14:21.863,0.0
08/06/2023 01:14:22.884,0.0
08/06/2023 01:14:23.892,0.0
08/06/2023 01:14:24.914,0.0
08/06/2023 01:14:25.935,0.0
08/06/2023 01:14:26.957,0.0
08/06/2023 01:14:27.979,0.0
08/06/2023 01:14:29.004,0.0
08/06/2023 01:14:30.023,0.0
08/06/2023 01:14:31.046,0.0
08/06/2023 01:14:32.056,0.0
08/06/2023 01:14:33.075,0.0
08/06/2023 01:14:34.087,0.0
08/06/2023 01:14:35.111,0.0
08/06/2023 01:14:36.121,0.0
08/06/2023 01:14:37.143,0.0
08/06/2023 01:14:38.151,0.0
08/06/2023 01:14:39.175,0.0
08/06/2023 01:14:40.190,0.0
08/06/2023 01:14:41.207,0.0
08/06/2023 01:14:42.229,0.0
08/06/2023 01:14:43.242,0.0
08/06/2023 01:14:44.256,0.0
08/06/2023 01:14:45.271,0.0
08/06/2023 01:14:46.291,0.0
08/06/2023 01:14:47.303,0.0
08/06/2023 01:14:48.319,0.0
08/06/2023 01:14:49.335,0.0
08/06/2023 01:14:50.345,0.0
08/06/2023 01:14:51.368,0.0
08/06/2023 01:14:52.378,0.0
08/06/2023 01:14:53.399,0.0
08/06/2023 01:14:54.414,0.0
08/06/2023 01:14:55.423,0.0
08/06/2023 01:14:56.446,0.0
08/06/2023 01:14:57.477,0.0
08/06/2023 01:14:58.502,0.0
08/06/2023 01:14:59.524,0.0
08/06/2023 01:15:00.537,0.0
08/06/2023 01:15:01.574,0.0
08/06/2023 01:15:02.593,0.0
08/06/2023 01:15:03.611,0.0
08/06/2023 01:15:04.620,0.0
08/06/2023 01:15:05.636,0.0
08/06/2023 01:15:06.649,0.0
08/06/2023 01:15:07.673,0.0
08/06/2023 01:15:08.681,0.0
08/06/2023 01:15:09.704,0.0
08/06/2023 01:15:10.715,0.0
08/06/2023 01:15:11.736,0.0
08/06/2023 01:15:12.772,0.0
08/06/2023 01:15:13.794,0.0
08/06/2023 01:15:14.805,0.0
08/06/2023 01:15:15.813,0.0
08/06/2023 01:15:16.821,0.0
08/06/2023 01:15:17.842,0.0
08/06/2023 01:15:18.852,0.0
08/06/2023 01:15:19.860,0.0
08/06/2023 01:15:20.870,0.0
08/06/2023 01:15:21.892,0.0
08/06/2023 01:15:22.916,0.0
08/06/2023 01:15:23.945,0.0
08/06/2023 01:15:24.964,0.0
08/06/2023 01:15:25.984,0.0
08/06/2023 01:15:26.995,0.0
08/06/2023 01:15:28.017,0.0
08/06/2023 01:15:29.028,0.0
08/06/2023 01:15:30.041,0.0
08/06/2023 01:15:31.059,0.0
08/06/2023 01:15:32.071,0.0
08/06/2023 01:15:33.089,0.0
08/06/2023 01:15:34.097,0.0
08/06/2023 01:15:35.112,0.0
08/06/2023 01:15:36.128,0.0
08/06/2023 01:15:37.149,0.0
08/06/2023 01:15:38.159,0.0
08/06/2023 01:15:39.169,0.0
08/06/2023 01:15:40.198,0.0
08/06/2023 01:15:41.221,0.0
08/06/2023 01:15:42.245,0.0
08/06/2023 01:15:43.269,0.0
08/06/2023 01:15:44.291,0.0
08/06/2023 01:15:45.303,0.0
08/06/2023 01:15:46.312,0.0
08/06/2023 01:15:47.321,0.0
08/06/2023 01:15:48.338,0.0
08/06/2023 01:15:49.355,0.0
08/06/2023 01:15:50.364,0.0
08/06/2023 01:15:51.374,0.0
08/06/2023 01:15:52.394,0.0
08/06/2023 01:15:53.416,0.0
08/06/2023 01:15:54.429,0.0
08/06/2023 01:15:55.449,0.0
08/06/2023 01:15:56.473,0.0
08/06/2023 01:15:57.505,0.0
08/06/2023 01:15:58.520,0.0
08/06/2023 01:15:59.541,0.0
08/06/2023 01:16:00.553,0.0
08/06/2023 01:16:01.573,0.0
08/06/2023 01:16:02.590,0.0
08/06/2023 01:16:03.611,0.0
08/06/2023 01:16:04.621,0.0
08/06/2023 01:16:05.636,0.0
08/06/2023 01:16:06.656,0.0
08/06/2023 01:16:07.665,0.0
08/06/2023 01:16:08.676,0.0
08/06/2023 01:16:09.705,0.0
08/06/2023 01:16:10.722,0.0
08/06/2023 01:16:11.739,0.0
08/06/2023 01:16:12.754,0.0
08/06/2023 01:16:13.778,0.0
08/06/2023 01:16:14.805,0.0
08/06/2023 01:16:15.826,0.0
08/06/2023 01:16:16.846,0.0
08/06/2023 01:16:17.870,0.0
08/06/2023 01:16:18.889,0.0
08/06/2023 01:16:19.908,0.0
08/06/2023 01:16:20.918,0.0
08/06/2023 01:16:21.935,0.0
08/06/2023 01:16:22.948,0.0
08/06/2023 01:16:23.958,0.0
08/06/2023 01:16:24.968,0.0
08/06/2023 01:16:25.989,0.0
08/06/2023 01:16:27.001,0.0
08/06/2023 01:16:28.009,0.0
08/06/2023 01:16:29.019,0.0
08/06/2023 01:16:30.030,0.0
08/06/2023 01:16:31.041,0.0
08/06/2023 01:16:32.054,0.0
08/06/2023 01:16:33.064,0.0
08/06/2023 01:16:34.086,0.0
08/06/2023 01:16:35.097,0.0
08/06/2023 01:16:36.121,0.0
08/06/2023 01:16:37.136,0.0
08/06/2023 01:16:38.144,0.0
08/06/2023 01:16:39.164,0.0
08/06/2023 01:16:40.177,0.0
08/06/2023 01:16:41.188,0.0
08/06/2023 01:16:42.210,0.0
08/06/2023 01:16:43.233,0.0
08/06/2023 01:16:44.247,0.0
08/06/2023 01:16:45.268,0.0
08/06/2023 01:16:46.290,0.0
08/06/2023 01:16:47.299,0.0
08/06/2023 01:16:48.311,0.0
08/06/2023 01:16:49.332,0.0
08/06/2023 01:16:50.343,0.0
08/06/2023 01:16:51.352,0.0
08/06/2023 01:16:52.372,0.0
08/06/2023 01:16:53.386,0.0
08/06/2023 01:16:54.408,0.0
08/06/2023 01:16:55.438,0.0
08/06/2023 01:16:56.455,0.0
08/06/2023 01:16:57.466,0.0
08/06/2023 01:16:58.485,0.0
08/06/2023 01:16:59.513,0.0
08/06/2023 01:17:00.530,0.0
08/06/2023 01:17:01.547,0.0
08/06/2023 01:17:02.562,0.0
08/06/2023 01:17:03.583,0.0
08/06/2023 01:17:04.594,0.0
08/06/2023 01:17:05.604,0.0
08/06/2023 01:17:06.614,0.0
08/06/2023 01:17:07.629,0.0
08/06/2023 01:17:08.650,0.0
08/06/2023 01:17:09.660,0.0
08/06/2023 01:17:10.669,0.0
08/06/2023 01:17:11.688,0.0
08/06/2023 01:17:12.696,0.0
08/06/2023 01:17:13.716,0.0
08/06/2023 01:17:14.726,0.0
08/06/2023 01:17:15.744,0.0
08/06/2023 01:17:16.758,0.0
08/06/2023 01:17:17.770,0.0
08/06/2023 01:17:18.797,0.0
08/06/2023 01:17:19.821,0.0
08/06/2023 01:17:20.841,0.0
08/06/2023 01:17:21.860,0.0
08/06/2023 01:17:22.873,0.0
08/06/2023 01:17:23.896,0.0
08/06/2023 01:17:24.909,0.0
08/06/2023 01:17:25.920,0.0
08/06/2023 01:17:26.937,0.0
08/06/2023 01:17:27.948,0.0
08/06/2023 01:17:28.957,0.0
08/06/2023 01:17:29.968,0.0
08/06/2023 01:17:30.978,0.0
08/06/2023 01:17:32.002,0.0
08/06/2023 01:17:33.023,0.0
08/06/2023 01:17:34.044,0.0
08/06/2023 01:17:35.052,0.0
08/06/2023 01:17:36.062,0.0
08/06/2023 01:17:37.085,0.0
08/06/2023 01:17:38.107,0.0
08/06/2023 01:17:39.119,0.0
08/06/2023 01:17:40.140,0.0
08/06/2023 01:17:41.162,0.0
08/06/2023 01:17:42.173,0.0
08/06/2023 01:17:43.202,0.0
08/06/2023 01:17:44.218,0.0
08/06/2023 01:17:45.240,0.0
08/06/2023 01:17:46.262,0.0
08/06/2023 01:17:47.269,0.0
08/06/2023 01:17:48.282,0.0
08/06/2023 01:17:49.303,0.0
08/06/2023 01:17:50.313,0.0
08/06/2023 01:17:51.334,0.0
08/06/2023 01:17:52.352,0.0
08/06/2023 01:17:53.374,0.0
08/06/2023 01:17:54.391,0.0
08/06/2023 01:17:55.406,0.0
08/06/2023 01:17:56.433,0.0
08/06/2023 01:17:57.452,0.0
08/06/2023 01:17:58.481,0.0
08/06/2023 01:17:59.499,0.0
08/06/2023 01:18:00.525,0.0
08/06/2023 01:18:01.543,0.0
08/06/2023 01:18:02.558,0.0
08/06/2023 01:18:03.567,0.0
08/06/2023 01:18:04.577,0.0
08/06/2023 01:18:05.599,0.0
08/06/2023 01:18:06.632,0.0
08/06/2023 01:18:07.652,0.0
08/06/2023 01:18:08.659,0.0
08/06/2023 01:18:09.681,0.0
08/06/2023 01:18:10.701,0.0
08/06/2023 01:18:11.714,0.0
08/06/2023 01:18:12.734,0.0
08/06/2023 01:18:13.742,0.0
08/06/2023 01:18:14.754,0.0
08/06/2023 01:18:15.776,0.0
08/06/2023 01:18:16.791,0.0
08/06/2023 01:18:17.819,0.0
08/06/2023 01:18:18.843,0.0
08/06/2023 01:18:19.859,0.0
08/06/2023 01:18:20.868,0.0
08/06/2023 01:18:21.882,0.0
08/06/2023 01:18:22.890,0.0
08/06/2023 01:18:23.900,0.0
08/06/2023 01:18:24.923,0.0
08/06/2023 01:18:25.932,0.0
08/06/2023 01:18:26.954,0.0
08/06/2023 01:18:27.977,0.0
08/06/2023 01:18:29.000,0.0
08/06/2023 01:18:30.010,0.0
08/06/2023 01:18:31.019,0.0
08/06/2023 01:18:32.039,0.0
08/06/2023 01:18:33.058,0.0
08/06/2023 01:18:34.068,0.0
08/06/2023 01:18:35.080,0.0
08/06/2023 01:18:36.090,0.0
08/06/2023 01:18:37.109,0.0
08/06/2023 01:18:38.124,0.0
08/06/2023 01:18:39.132,0.0
08/06/2023 01:18:40.144,0.0
08/06/2023 01:18:41.169,0.0
08/06/2023 01:18:42.177,0.0
08/06/2023 01:18:43.190,0.0
08/06/2023 01:18:44.210,0.0
08/06/2023 01:18:45.220,0.0
08/06/2023 01:18:46.228,0.0
08/06/2023 01:18:47.237,0.0
08/06/2023 01:18:48.252,0.0
08/06/2023 01:18:49.273,0.0
08/06/2023 01:18:50.281,0.0
08/06/2023 01:18:51.289,0.0
08/06/2023 01:18:52.299,0.0
08/06/2023 01:18:53.322,0.0
08/06/2023 01:18:54.345,0.0
08/06/2023 01:18:55.356,0.0
08/06/2023 01:18:56.364,0.0
08/06/2023 01:18:57.386,0.0
08/06/2023 01:18:58.397,0.0
08/06/2023 01:18:59.420,0.0
08/06/2023 01:19:00.444,0.0
08/06/2023 01:19:01.468,0.0
08/06/2023 01:19:02.481,0.0
08/06/2023 01:19:03.488,0.0
08/06/2023 01:19:04.511,0.0
08/06/2023 01:19:05.530,0.0
08/06/2023 01:19:06.546,0.0
08/06/2023 01:19:07.569,0.0
08/06/2023 01:19:08.581,0.0
08/06/2023 01:19:09.599,0.0
08/06/2023 01:19:10.616,0.0
08/06/2023 01:19:11.635,0.0
08/06/2023 01:19:12.645,0.0
08/06/2023 01:19:13.665,0.0
08/06/2023 01:19:14.691,0.0
08/06/2023 01:19:15.712,0.0
08/06/2023 01:19:16.720,0.0
08/06/2023 01:19:17.730,0.0
08/06/2023 01:19:18.742,0.0
08/06/2023 01:19:19.753,0.0
08/06/2023 01:19:20.763,0.0
08/06/2023 01:19:21.775,0.0
08/06/2023 01:19:22.784,0.0
08/06/2023 01:19:23.807,0.0
08/06/2023 01:19:24.827,0.0
08/06/2023 01:19:25.851,0.0
08/06/2023 01:19:26.861,0.0
08/06/2023 01:19:27.870,0.0
08/06/2023 01:19:28.880,0.0
08/06/2023 01:19:29.891,0.0
08/06/2023 01:19:30.917,0.0
08/06/2023 01:19:31.937,0.0
08/06/2023 01:19:32.951,0.0
08/06/2023 01:19:33.974,0.0
08/06/2023 01:19:34.997,0.0
08/06/2023 01:19:36.006,0.0
08/06/2023 01:19:37.018,0.0
08/06/2023 01:19:38.026,0.0
08/06/2023 01:19:39.041,0.0
08/06/2023 01:19:40.052,0.0
08/06/2023 01:19:41.078,0.0
08/06/2023 01:19:42.098,0.0
08/06/2023 01:19:43.106,0.0
08/06/2023 01:19:44.112,0.0
08/06/2023 01:19:45.143,0.0
08/06/2023 01:19:46.160,0.0
08/06/2023 01:19:47.182,0.0
08/06/2023 01:19:48.198,0.0
08/06/2023 01:19:49.212,0.0
08/06/2023 01:19:50.229,0.0
08/06/2023 01:19:51.245,0.0
08/06/2023 01:19:52.266,0.0
08/06/2023 01:19:53.299,0.0
08/06/2023 01:19:54.313,0.0
08/06/2023 01:19:55.334,0.0
08/06/2023 01:19:56.349,0.0
08/06/2023 01:19:57.370,0.0
08/06/2023 01:19:58.379,0.0
08/06/2023 01:19:59.387,0.0
08/06/2023 01:20:00.411,0.0
08/06/2023 01:20:01.421,0.0
08/06/2023 01:20:02.433,0.0
08/06/2023 01:20:03.441,0.0
08/06/2023 01:20:04.453,0.0
08/06/2023 01:20:05.467,0.0
08/06/2023 01:20:06.475,0.0
08/06/2023 01:20:07.486,0.0
08/06/2023 01:20:08.510,0.0
08/06/2023 01:20:09.520,0.0
08/06/2023 01:20:10.542,0.0
08/06/2023 01:20:11.550,0.0
08/06/2023 01:20:12.573,0.0
08/06/2023 01:20:13.593,0.0
08/06/2023 01:20:14.615,0.0
08/06/2023 01:20:15.638,0.0
08/06/2023 01:20:16.658,0.0
08/06/2023 01:20:17.679,0.0
08/06/2023 01:20:18.692,0.0
08/06/2023 01:20:19.714,0.0
08/06/2023 01:20:20.724,0.0
08/06/2023 01:20:21.732,0.0
08/06/2023 01:20:22.742,0.0
08/06/2023 01:20:23.760,0.0
08/06/2023 01:20:24.772,0.0
08/06/2023 01:20:25.783,0.0
08/06/2023 01:20:26.791,0.0
08/06/2023 01:20:27.812,0.0
08/06/2023 01:20:28.825,0.0
08/06/2023 01:20:29.842,0.0
08/06/2023 01:20:30.858,0.0
08/06/2023 01:20:31.882,0.0
08/06/2023 01:20:32.906,0.0
08/06/2023 01:20:33.928,0.0
08/06/2023 01:20:34.954,0.0
08/06/2023 01:20:35.976,0.0
08/06/2023 01:20:36.996,0.0
08/06/2023 01:20:38.010,0.0
08/06/2023 01:20:39.020,0.0
08/06/2023 01:20:40.029,0.0
08/06/2023 01:20:41.038,0.0
08/06/2023 01:20:42.058,0.0
08/06/2023 01:20:43.079,0.0
08/06/2023 01:20:44.088,0.0
08/06/2023 01:20:45.110,0.0
08/06/2023 01:20:46.130,0.0
08/06/2023 01:20:47.142,0.0
08/06/2023 01:20:48.150,0.0
08/06/2023 01:20:49.177,0.0
08/06/2023 01:20:50.191,0.0
08/06/2023 01:20:51.211,0.0
08/06/2023 01:20:52.234,0.0
08/06/2023 01:20:53.241,0.0
08/06/2023 01:20:54.252,0.0
08/06/2023 01:20:55.273,0.0
08/06/2023 01:20:56.288,0.0
08/06/2023 01:20:57.301,0.0
08/06/2023 01:20:58.322,0.0
08/06/2023 01:20:59.334,0.0
08/06/2023 01:21:00.354,0.0
08/06/2023 01:21:01.364,0.0
08/06/2023 01:21:02.377,0.0
08/06/2023 01:21:03.396,0.0
08/06/2023 01:21:04.419,0.0
08/06/2023 01:21:05.442,0.0
08/06/2023 01:21:06.453,0.0
08/06/2023 01:21:07.474,0.0
08/06/2023 01:21:08.488,0.0
08/06/2023 01:21:09.509,0.0
08/06/2023 01:21:10.519,0.0
08/06/2023 01:21:11.539,0.0
