'EPIC GeOHL.PID.wOP Log File

'Date,GeOHL.PID.wOP
08/06/2023 02:25:10.935,2.300
08/06/2023 02:25:11.946,2.300
08/06/2023 02:25:12.966,2.300
08/06/2023 02:25:13.978,2.300
08/06/2023 02:25:15.001,2.300
08/06/2023 02:25:16.012,2.300
08/06/2023 02:25:17.020,2.300
08/06/2023 02:25:18.059,2.300
08/06/2023 02:25:19.071,2.300
08/06/2023 02:25:20.091,2.300
08/06/2023 02:25:21.119,2.300
08/06/2023 02:25:22.139,2.300
08/06/2023 02:25:23.163,2.300
08/06/2023 02:25:24.170,2.300
08/06/2023 02:25:25.179,2.300
08/06/2023 02:25:26.192,2.300
08/06/2023 02:25:27.200,2.300
08/06/2023 02:25:28.224,2.300
08/06/2023 02:25:29.247,2.300
08/06/2023 02:25:30.259,2.300
08/06/2023 02:25:31.268,2.300
08/06/2023 02:25:32.277,2.300
08/06/2023 02:25:33.298,2.300
08/06/2023 02:25:34.321,2.300
08/06/2023 02:25:35.340,2.300
08/06/2023 02:25:36.352,2.300
08/06/2023 02:25:37.369,2.300
08/06/2023 02:25:38.386,2.300
08/06/2023 02:25:39.403,2.300
08/06/2023 02:25:40.415,2.300
08/06/2023 02:25:41.426,2.300
08/06/2023 02:25:42.439,2.300
08/06/2023 02:25:43.449,2.300
08/06/2023 02:25:44.464,2.300
08/06/2023 02:25:45.480,2.300
08/06/2023 02:25:46.501,2.300
08/06/2023 02:25:47.518,2.300
08/06/2023 02:25:48.537,2.300
08/06/2023 02:25:49.552,2.300
08/06/2023 02:25:50.591,2.300
08/06/2023 02:25:51.605,2.300
08/06/2023 02:25:52.623,2.300
08/06/2023 02:25:53.638,2.300
08/06/2023 02:25:54.662,2.300
08/06/2023 02:25:55.675,2.300
08/06/2023 02:25:56.697,2.300
08/06/2023 02:25:57.719,2.300
08/06/2023 02:25:58.730,2.300
08/06/2023 02:25:59.752,2.300
08/06/2023 02:26:00.766,2.300
08/06/2023 02:26:01.784,2.300
08/06/2023 02:26:02.804,2.300
08/06/2023 02:26:03.819,2.300
08/06/2023 02:26:04.834,2.300
08/06/2023 02:26:05.852,2.300
08/06/2023 02:26:06.864,2.300
08/06/2023 02:26:07.887,2.300
08/06/2023 02:26:08.905,2.300
08/06/2023 02:26:09.926,2.300
08/06/2023 02:26:10.948,2.300
08/06/2023 02:26:11.959,2.300
08/06/2023 02:26:12.967,2.300
08/06/2023 02:26:13.977,2.300
08/06/2023 02:26:14.985,2.300
08/06/2023 02:26:16.009,2.300
08/06/2023 02:26:17.019,2.300
08/06/2023 02:26:18.031,2.300
08/06/2023 02:26:19.042,2.300
08/06/2023 02:26:20.066,2.300
08/06/2023 02:26:21.087,2.300
08/06/2023 02:26:22.094,2.300
08/06/2023 02:26:23.116,2.300
08/06/2023 02:26:24.127,2.300
08/06/2023 02:26:25.136,2.300
08/06/2023 02:26:26.150,2.300
08/06/2023 02:26:27.168,2.300
08/06/2023 02:26:28.177,2.300
08/06/2023 02:26:29.198,2.300
08/06/2023 02:26:30.219,2.300
08/06/2023 02:26:31.241,2.300
08/06/2023 02:26:32.264,2.300
08/06/2023 02:26:33.277,2.300
08/06/2023 02:26:34.302,2.300
08/06/2023 02:26:35.312,2.300
08/06/2023 02:26:36.327,2.300
08/06/2023 02:26:37.335,2.300
08/06/2023 02:26:38.356,2.300
08/06/2023 02:26:39.376,2.300
08/06/2023 02:26:40.401,2.300
08/06/2023 02:26:41.425,2.300
08/06/2023 02:26:42.449,2.300
08/06/2023 02:26:43.469,2.300
08/06/2023 02:26:44.485,2.300
08/06/2023 02:26:45.495,2.300
08/06/2023 02:26:46.516,2.300
08/06/2023 02:26:47.527,2.300
08/06/2023 02:26:48.535,2.300
08/06/2023 02:26:49.551,2.300
08/06/2023 02:26:50.567,2.300
08/06/2023 02:26:51.583,2.300
08/06/2023 02:26:52.597,2.300
08/06/2023 02:26:53.630,2.300
08/06/2023 02:26:54.645,2.300
08/06/2023 02:26:55.664,2.300
08/06/2023 02:26:56.696,2.300
08/06/2023 02:26:57.727,2.300
08/06/2023 02:26:58.739,2.300
08/06/2023 02:26:59.761,2.300
08/06/2023 02:27:00.783,2.300
08/06/2023 02:27:01.817,2.300
08/06/2023 02:27:02.835,2.300
08/06/2023 02:27:03.846,2.300
08/06/2023 02:27:04.868,2.300
08/06/2023 02:27:05.892,2.300
08/06/2023 02:27:06.913,2.300
08/06/2023 02:27:07.936,2.300
08/06/2023 02:27:08.956,2.300
08/06/2023 02:27:09.985,2.300
08/06/2023 02:27:11.000,2.300
08/06/2023 02:27:12.022,2.300
08/06/2023 02:27:13.036,2.300
08/06/2023 02:27:14.057,2.300
08/06/2023 02:27:15.067,2.300
08/06/2023 02:27:16.078,2.300
08/06/2023 02:27:17.099,2.300
08/06/2023 02:27:18.124,2.300
08/06/2023 02:27:19.143,2.300
08/06/2023 02:27:20.160,2.300
08/06/2023 02:27:21.182,2.300
08/06/2023 02:27:22.192,2.300
08/06/2023 02:27:23.203,2.300
08/06/2023 02:27:24.224,2.300
08/06/2023 02:27:25.246,2.300
08/06/2023 02:27:26.258,2.300
08/06/2023 02:27:27.267,2.300
08/06/2023 02:27:28.288,2.300
08/06/2023 02:27:29.298,2.300
08/06/2023 02:27:30.322,2.300
08/06/2023 02:27:31.332,2.300
08/06/2023 02:27:32.345,2.300
08/06/2023 02:27:33.368,2.300
08/06/2023 02:27:34.378,2.300
08/06/2023 02:27:35.400,2.300
08/06/2023 02:27:36.410,2.300
08/06/2023 02:27:37.428,2.300
08/06/2023 02:27:38.451,2.300
08/06/2023 02:27:39.463,2.300
08/06/2023 02:27:40.475,2.300
08/06/2023 02:27:41.495,2.300
08/06/2023 02:27:42.518,2.300
08/06/2023 02:27:43.539,2.300
08/06/2023 02:27:44.554,2.300
08/06/2023 02:27:45.590,2.300
08/06/2023 02:27:46.598,2.300
08/06/2023 02:27:47.607,2.300
08/06/2023 02:27:48.619,2.300
08/06/2023 02:27:49.642,2.300
08/06/2023 02:27:50.663,2.300
08/06/2023 02:27:51.686,2.300
08/06/2023 02:27:52.706,2.300
08/06/2023 02:27:53.719,2.300
08/06/2023 02:27:54.741,2.300
08/06/2023 02:27:55.766,2.300
08/06/2023 02:27:56.785,2.300
08/06/2023 02:27:57.796,2.300
08/06/2023 02:27:58.816,2.300
08/06/2023 02:27:59.840,2.300
08/06/2023 02:28:00.850,2.300
08/06/2023 02:28:01.872,2.300
08/06/2023 02:28:02.887,2.300
08/06/2023 02:28:03.905,2.300
08/06/2023 02:28:04.925,2.300
08/06/2023 02:28:05.951,2.300
08/06/2023 02:28:06.973,2.300
08/06/2023 02:28:07.992,2.300
08/06/2023 02:28:09.011,2.300
08/06/2023 02:28:10.031,2.300
08/06/2023 02:28:11.051,2.300
08/06/2023 02:28:12.071,2.300
08/06/2023 02:28:13.093,2.300
08/06/2023 02:28:14.115,2.300
08/06/2023 02:28:15.137,2.300
08/06/2023 02:28:16.145,2.300
08/06/2023 02:28:17.168,2.300
08/06/2023 02:28:18.192,2.300
08/06/2023 02:28:19.212,2.300
08/06/2023 02:28:20.222,2.300
08/06/2023 02:28:21.234,2.300
08/06/2023 02:28:22.252,2.300
08/06/2023 02:28:23.262,2.300
08/06/2023 02:28:24.272,2.300
08/06/2023 02:28:25.280,2.300
08/06/2023 02:28:26.291,2.300
08/06/2023 02:28:27.302,2.300
08/06/2023 02:28:28.310,2.300
08/06/2023 02:28:29.318,2.300
08/06/2023 02:28:30.338,2.300
08/06/2023 02:28:31.346,2.300
08/06/2023 02:28:32.359,2.300
08/06/2023 02:28:33.367,2.300
08/06/2023 02:28:34.388,2.300
08/06/2023 02:28:35.399,2.300
08/06/2023 02:28:36.414,2.300
08/06/2023 02:28:37.422,2.300
08/06/2023 02:28:38.443,2.300
08/06/2023 02:28:39.466,2.300
08/06/2023 02:28:40.476,2.300
08/06/2023 02:28:41.498,2.300
08/06/2023 02:28:42.521,2.300
08/06/2023 02:28:43.530,2.300
08/06/2023 02:28:44.540,2.300
08/06/2023 02:28:45.548,2.300
08/06/2023 02:28:46.560,2.300
08/06/2023 02:28:47.582,2.300
08/06/2023 02:28:48.604,2.300
08/06/2023 02:28:49.616,2.300
08/06/2023 02:28:50.624,2.300
08/06/2023 02:28:51.643,2.300
08/06/2023 02:28:52.667,2.300
08/06/2023 02:28:53.686,2.300
08/06/2023 02:28:54.694,2.300
08/06/2023 02:28:55.710,2.300
08/06/2023 02:28:56.725,2.300
08/06/2023 02:28:57.742,2.300
08/06/2023 02:28:58.760,2.300
08/06/2023 02:28:59.789,2.300
08/06/2023 02:29:00.807,2.300
08/06/2023 02:29:01.821,2.300
08/06/2023 02:29:02.829,2.300
08/06/2023 02:29:03.838,2.300
08/06/2023 02:29:04.861,2.300
08/06/2023 02:29:05.882,2.300
08/06/2023 02:29:06.908,2.300
08/06/2023 02:29:07.930,2.300
08/06/2023 02:29:08.952,2.300
08/06/2023 02:29:09.962,2.300
08/06/2023 02:29:10.996,2.300
08/06/2023 02:29:12.020,2.300
08/06/2023 02:29:13.040,2.300
08/06/2023 02:29:14.061,2.300
08/06/2023 02:29:15.071,2.300
08/06/2023 02:29:16.080,2.300
08/06/2023 02:29:17.099,2.300
08/06/2023 02:29:18.137,2.300
08/06/2023 02:29:19.156,2.300
08/06/2023 02:29:20.175,2.300
08/06/2023 02:29:21.184,2.300
08/06/2023 02:29:22.199,2.300
08/06/2023 02:29:23.217,2.300
08/06/2023 02:29:24.228,2.300
08/06/2023 02:29:25.250,2.300
08/06/2023 02:29:26.261,2.300
08/06/2023 02:29:27.284,2.300
08/06/2023 02:29:28.306,2.300
08/06/2023 02:29:29.323,2.300
08/06/2023 02:29:30.344,2.300
08/06/2023 02:29:31.368,2.300
08/06/2023 02:29:32.388,2.300
08/06/2023 02:29:33.397,2.300
08/06/2023 02:29:34.421,2.300
08/06/2023 02:29:35.432,2.300
08/06/2023 02:29:36.447,2.300
08/06/2023 02:29:37.468,2.300
08/06/2023 02:29:38.478,2.300
08/06/2023 02:29:39.500,2.300
08/06/2023 02:29:40.512,2.300
08/06/2023 02:29:41.521,2.300
08/06/2023 02:29:42.537,2.300
08/06/2023 02:29:43.553,2.300
08/06/2023 02:29:44.562,2.300
08/06/2023 02:29:45.571,2.300
08/06/2023 02:29:46.589,2.300
08/06/2023 02:29:47.608,2.300
08/06/2023 02:29:48.620,2.300
08/06/2023 02:29:49.632,2.300
08/06/2023 02:29:50.666,2.300
08/06/2023 02:29:51.682,2.300
08/06/2023 02:29:52.704,2.300
08/06/2023 02:29:53.725,2.300
08/06/2023 02:29:54.749,2.300
08/06/2023 02:29:55.770,2.300
08/06/2023 02:29:56.790,2.300
08/06/2023 02:29:57.811,2.300
08/06/2023 02:29:58.823,2.300
08/06/2023 02:29:59.847,2.300
08/06/2023 02:30:00.867,2.300
08/06/2023 02:30:01.891,2.300
08/06/2023 02:30:02.914,2.300
08/06/2023 02:30:03.934,2.300
08/06/2023 02:30:04.943,2.300
08/06/2023 02:30:05.964,2.300
08/06/2023 02:30:06.972,2.300
08/06/2023 02:30:07.981,2.300
08/06/2023 02:30:09.003,2.300
08/06/2023 02:30:10.015,2.300
08/06/2023 02:30:11.038,2.300
08/06/2023 02:30:12.055,2.300
08/06/2023 02:30:13.064,2.300
08/06/2023 02:30:14.077,2.300
08/06/2023 02:30:15.086,2.300
08/06/2023 02:30:16.108,2.300
08/06/2023 02:30:17.118,2.300
08/06/2023 02:30:18.135,2.300
08/06/2023 02:30:19.162,2.300
08/06/2023 02:30:20.181,2.300
08/06/2023 02:30:21.193,2.300
08/06/2023 02:30:22.223,2.300
08/06/2023 02:30:23.238,2.300
08/06/2023 02:30:24.253,2.300
08/06/2023 02:30:25.267,2.300
08/06/2023 02:30:26.274,2.300
08/06/2023 02:30:27.286,2.300
08/06/2023 02:30:28.309,2.300
08/06/2023 02:30:29.318,2.300
08/06/2023 02:30:30.337,2.300
08/06/2023 02:30:31.355,2.300
08/06/2023 02:30:32.368,2.300
08/06/2023 02:30:33.387,2.300
08/06/2023 02:30:34.397,2.300
08/06/2023 02:30:35.407,2.300
08/06/2023 02:30:36.415,2.300
08/06/2023 02:30:37.425,2.300
08/06/2023 02:30:38.443,2.300
08/06/2023 02:30:39.452,2.300
08/06/2023 02:30:40.472,2.300
08/06/2023 02:30:41.497,2.300
08/06/2023 02:30:42.506,2.300
08/06/2023 02:30:43.524,2.300
08/06/2023 02:30:44.536,2.300
08/06/2023 02:30:45.545,2.300
08/06/2023 02:30:46.554,2.300
08/06/2023 02:30:47.578,2.300
08/06/2023 02:30:48.598,2.300
08/06/2023 02:30:49.617,2.300
08/06/2023 02:30:50.641,2.300
08/06/2023 02:30:51.665,2.300
08/06/2023 02:30:52.686,2.300
08/06/2023 02:30:53.706,2.300
08/06/2023 02:30:54.727,2.300
08/06/2023 02:30:55.736,2.300
08/06/2023 02:30:56.754,2.300
08/06/2023 02:30:57.764,2.300
08/06/2023 02:30:58.776,2.300
08/06/2023 02:30:59.790,2.300
08/06/2023 02:31:00.813,2.300
08/06/2023 02:31:01.834,2.300
08/06/2023 02:31:02.844,2.300
08/06/2023 02:31:03.870,2.300
08/06/2023 02:31:04.893,2.300
08/06/2023 02:31:05.912,2.300
08/06/2023 02:31:06.935,2.300
08/06/2023 02:31:07.948,2.300
08/06/2023 02:31:08.958,2.300
08/06/2023 02:31:09.982,2.300
08/06/2023 02:31:11.002,2.300
08/06/2023 02:31:12.009,2.300
08/06/2023 02:31:13.031,2.300
08/06/2023 02:31:14.054,2.300
08/06/2023 02:31:15.074,2.300
08/06/2023 02:31:16.089,2.300
08/06/2023 02:31:17.105,2.300
08/06/2023 02:31:18.135,2.300
08/06/2023 02:31:19.158,2.300
08/06/2023 02:31:20.177,2.300
08/06/2023 02:31:21.196,2.300
08/06/2023 02:31:22.218,2.300
08/06/2023 02:31:23.228,2.300
08/06/2023 02:31:24.238,2.300
08/06/2023 02:31:25.248,2.300
08/06/2023 02:31:26.272,2.300
08/06/2023 02:31:27.296,2.300
08/06/2023 02:31:28.307,2.300
08/06/2023 02:31:29.316,2.300
08/06/2023 02:31:30.337,2.300
08/06/2023 02:31:31.349,2.300
08/06/2023 02:31:32.358,2.300
08/06/2023 02:31:33.370,2.300
08/06/2023 02:31:34.389,2.300
08/06/2023 02:31:35.411,2.300
08/06/2023 02:31:36.433,2.300
08/06/2023 02:31:37.460,2.300
08/06/2023 02:31:38.474,2.300
08/06/2023 02:31:39.495,2.300
08/06/2023 02:31:40.515,2.300
08/06/2023 02:31:41.536,2.300
08/06/2023 02:31:42.559,2.300
08/06/2023 02:31:43.569,2.300
08/06/2023 02:31:44.592,2.300
08/06/2023 02:31:45.613,2.300
08/06/2023 02:31:46.625,2.300
08/06/2023 02:31:47.636,2.300
08/06/2023 02:31:48.663,2.300
08/06/2023 02:31:49.685,2.300
08/06/2023 02:31:50.699,2.300
08/06/2023 02:31:51.724,2.300
08/06/2023 02:31:52.740,2.300
08/06/2023 02:31:53.749,2.300
08/06/2023 02:31:54.768,2.300
08/06/2023 02:31:55.776,2.300
08/06/2023 02:31:56.790,2.400
08/06/2023 02:31:57.801,2.300
08/06/2023 02:31:58.810,2.300
08/06/2023 02:31:59.820,2.300
08/06/2023 02:32:00.840,2.300
08/06/2023 02:32:01.863,2.300
08/06/2023 02:32:02.885,2.300
08/06/2023 02:32:03.895,2.300
08/06/2023 02:32:04.921,2.300
08/06/2023 02:32:05.941,2.300
08/06/2023 02:32:06.951,2.300
08/06/2023 02:32:07.974,2.300
08/06/2023 02:32:08.994,2.300
08/06/2023 02:32:10.018,2.300
08/06/2023 02:32:11.038,2.300
08/06/2023 02:32:12.057,2.300
08/06/2023 02:32:13.079,2.300
08/06/2023 02:32:14.098,2.300
08/06/2023 02:32:15.110,2.300
08/06/2023 02:32:16.120,2.300
08/06/2023 02:32:17.130,2.300
08/06/2023 02:32:18.142,2.300
08/06/2023 02:32:19.168,2.300
08/06/2023 02:32:20.191,2.300
08/06/2023 02:32:21.209,2.300
08/06/2023 02:32:22.221,2.300
08/06/2023 02:32:23.231,2.300
08/06/2023 02:32:24.240,2.300
08/06/2023 02:32:25.252,2.300
08/06/2023 02:32:26.259,2.300
08/06/2023 02:32:27.272,2.300
08/06/2023 02:32:28.292,2.300
08/06/2023 02:32:29.313,2.300
08/06/2023 02:32:30.338,2.300
08/06/2023 02:32:31.361,2.300
08/06/2023 02:32:32.382,2.300
08/06/2023 02:32:33.392,2.300
08/06/2023 02:32:34.402,2.300
08/06/2023 02:32:35.421,2.300
08/06/2023 02:32:36.440,2.300
08/06/2023 02:32:37.457,2.300
08/06/2023 02:32:38.473,2.300
08/06/2023 02:32:39.492,2.300
08/06/2023 02:32:40.513,2.300
08/06/2023 02:32:41.534,2.300
08/06/2023 02:32:42.546,2.300
08/06/2023 02:32:43.558,2.300
08/06/2023 02:32:44.571,2.300
08/06/2023 02:32:45.595,2.300
08/06/2023 02:32:46.616,2.300
08/06/2023 02:32:47.627,2.300
08/06/2023 02:32:48.638,2.300
08/06/2023 02:32:49.651,2.300
08/06/2023 02:32:50.659,2.300
08/06/2023 02:32:51.670,2.300
08/06/2023 02:32:52.692,2.300
08/06/2023 02:32:53.702,2.300
08/06/2023 02:32:54.717,2.300
08/06/2023 02:32:55.727,2.300
08/06/2023 02:32:56.748,2.300
08/06/2023 02:32:57.771,2.300
08/06/2023 02:32:58.794,2.300
08/06/2023 02:32:59.816,2.300
08/06/2023 02:33:00.837,2.300
08/06/2023 02:33:01.858,2.300
08/06/2023 02:33:02.881,2.300
08/06/2023 02:33:03.900,2.300
08/06/2023 02:33:04.921,2.300
08/06/2023 02:33:05.940,2.300
08/06/2023 02:33:06.959,2.300
08/06/2023 02:33:07.981,2.300
08/06/2023 02:33:08.991,2.300
08/06/2023 02:33:10.000,2.300
08/06/2023 02:33:11.012,2.300
08/06/2023 02:33:12.038,2.300
08/06/2023 02:33:13.048,2.300
08/06/2023 02:33:14.058,2.300
08/06/2023 02:33:15.078,2.300
08/06/2023 02:33:16.094,2.300
08/06/2023 02:33:17.116,2.300
08/06/2023 02:33:18.133,2.300
08/06/2023 02:33:19.142,2.300
08/06/2023 02:33:20.164,2.300
08/06/2023 02:33:21.187,2.300
08/06/2023 02:33:22.213,2.300
08/06/2023 02:33:23.232,2.300
08/06/2023 02:33:24.244,2.300
08/06/2023 02:33:25.272,2.400
08/06/2023 02:33:26.304,2.300
08/06/2023 02:33:27.319,2.300
08/06/2023 02:33:28.329,2.300
08/06/2023 02:33:29.338,2.300
08/06/2023 02:33:30.358,2.300
08/06/2023 02:33:31.380,2.300
08/06/2023 02:33:32.392,2.300
08/06/2023 02:33:33.411,2.300
08/06/2023 02:33:34.423,2.300
08/06/2023 02:33:35.446,2.300
08/06/2023 02:33:36.480,2.300
08/06/2023 02:33:37.502,2.300
08/06/2023 02:33:38.521,2.300
08/06/2023 02:33:39.534,2.300
08/06/2023 02:33:40.556,2.300
08/06/2023 02:33:41.579,2.300
08/06/2023 02:33:42.602,2.300
08/06/2023 02:33:43.613,2.300
08/06/2023 02:33:44.627,2.300
08/06/2023 02:33:45.650,2.300
08/06/2023 02:33:46.661,2.300
08/06/2023 02:33:47.674,2.300
08/06/2023 02:33:48.687,2.300
08/06/2023 02:33:49.709,2.300
08/06/2023 02:33:50.718,2.300
08/06/2023 02:33:51.727,2.300
08/06/2023 02:33:52.749,2.300
08/06/2023 02:33:53.760,2.300
08/06/2023 02:33:54.771,2.300
08/06/2023 02:33:55.781,2.300
08/06/2023 02:33:56.803,2.300
08/06/2023 02:33:57.829,2.300
08/06/2023 02:33:58.848,2.300
08/06/2023 02:33:59.869,2.300
08/06/2023 02:34:00.890,2.300
08/06/2023 02:34:01.899,2.300
08/06/2023 02:34:02.921,2.300
08/06/2023 02:34:03.931,2.300
08/06/2023 02:34:04.953,2.300
08/06/2023 02:34:05.975,2.300
08/06/2023 02:34:06.996,2.300
08/06/2023 02:34:08.018,2.300
08/06/2023 02:34:09.026,2.300
08/06/2023 02:34:10.047,2.300
08/06/2023 02:34:11.065,2.300
08/06/2023 02:34:12.093,2.300
08/06/2023 02:34:13.116,2.300
08/06/2023 02:34:14.140,2.300
08/06/2023 02:34:15.148,2.300
08/06/2023 02:34:16.157,2.300
08/06/2023 02:34:17.178,2.300
08/06/2023 02:34:18.197,2.300
08/06/2023 02:34:19.206,2.300
08/06/2023 02:34:20.214,2.300
08/06/2023 02:34:21.232,2.300
08/06/2023 02:34:22.247,2.300
08/06/2023 02:34:23.276,2.300
08/06/2023 02:34:24.294,2.300
08/06/2023 02:34:25.311,2.300
08/06/2023 02:34:26.319,2.300
08/06/2023 02:34:27.327,2.300
08/06/2023 02:34:28.335,2.300
08/06/2023 02:34:29.345,2.300
08/06/2023 02:34:30.354,2.300
08/06/2023 02:34:31.377,2.300
08/06/2023 02:34:32.396,2.300
08/06/2023 02:34:33.410,2.300
08/06/2023 02:34:34.418,2.300
08/06/2023 02:34:35.430,2.300
08/06/2023 02:34:36.440,2.300
08/06/2023 02:34:37.451,2.300
08/06/2023 02:34:38.474,2.300
08/06/2023 02:34:39.483,2.300
08/06/2023 02:34:40.507,2.300
08/06/2023 02:34:41.522,2.300
08/06/2023 02:34:42.541,2.300
08/06/2023 02:34:43.561,2.300
08/06/2023 02:34:44.578,2.300
08/06/2023 02:34:45.593,2.300
08/06/2023 02:34:46.619,2.300
08/06/2023 02:34:47.636,2.300
08/06/2023 02:34:48.645,2.300
08/06/2023 02:34:49.658,2.300
08/06/2023 02:34:50.684,2.300
08/06/2023 02:34:51.695,2.300
08/06/2023 02:34:52.707,2.300
08/06/2023 02:34:53.719,2.300
08/06/2023 02:34:54.731,2.300
08/06/2023 02:34:55.758,2.300
08/06/2023 02:34:56.771,2.300
08/06/2023 02:34:57.784,2.300
08/06/2023 02:34:58.801,2.300
08/06/2023 02:34:59.810,2.300
08/06/2023 02:35:00.834,2.300
08/06/2023 02:35:01.848,2.300
08/06/2023 02:35:02.863,2.300
08/06/2023 02:35:03.883,2.300
08/06/2023 02:35:04.892,2.300
08/06/2023 02:35:05.911,2.300
08/06/2023 02:35:06.922,2.300
08/06/2023 02:35:07.929,2.300
08/06/2023 02:35:08.942,2.300
08/06/2023 02:35:09.952,2.300
08/06/2023 02:35:10.988,2.300
08/06/2023 02:35:12.001,2.300
08/06/2023 02:35:13.011,2.300
08/06/2023 02:35:14.028,2.300
08/06/2023 02:35:15.044,2.300
08/06/2023 02:35:16.058,2.300
08/06/2023 02:35:17.066,2.300
08/06/2023 02:35:18.078,2.300
08/06/2023 02:35:19.087,2.300
08/06/2023 02:35:20.099,2.300
08/06/2023 02:35:21.110,2.300
08/06/2023 02:35:22.117,2.300
08/06/2023 02:35:23.127,2.300
08/06/2023 02:35:24.152,2.300
08/06/2023 02:35:25.173,2.300
08/06/2023 02:35:26.185,2.300
08/06/2023 02:35:27.197,2.300
08/06/2023 02:35:28.210,2.400
08/06/2023 02:35:29.220,2.300
08/06/2023 02:35:30.238,2.300
08/06/2023 02:35:31.258,2.300
08/06/2023 02:35:32.268,2.300
08/06/2023 02:35:33.280,2.300
08/06/2023 02:35:34.293,2.300
08/06/2023 02:35:35.318,2.300
08/06/2023 02:35:36.339,2.300
08/06/2023 02:35:37.358,2.300
08/06/2023 02:35:38.377,2.300
08/06/2023 02:35:39.385,2.300
08/06/2023 02:35:40.396,2.300
08/06/2023 02:35:41.408,2.300
08/06/2023 02:35:42.417,2.300
08/06/2023 02:35:43.435,2.300
08/06/2023 02:35:44.456,2.300
08/06/2023 02:35:45.464,2.300
08/06/2023 02:35:46.490,2.300
08/06/2023 02:35:47.512,2.300
08/06/2023 02:35:48.531,2.300
08/06/2023 02:35:49.561,2.300
08/06/2023 02:35:50.580,2.300
08/06/2023 02:35:51.588,2.300
08/06/2023 02:35:52.610,2.300
08/06/2023 02:35:53.619,2.300
08/06/2023 02:35:54.640,2.300
08/06/2023 02:35:55.648,2.300
08/06/2023 02:35:56.667,2.300
08/06/2023 02:35:57.678,2.300
08/06/2023 02:35:58.700,2.300
08/06/2023 02:35:59.712,2.300
08/06/2023 02:36:00.745,2.300
08/06/2023 02:36:01.760,2.300
08/06/2023 02:36:02.785,2.300
08/06/2023 02:36:03.813,2.300
08/06/2023 02:36:04.832,2.300
08/06/2023 02:36:05.850,2.300
08/06/2023 02:36:06.863,2.300
08/06/2023 02:36:07.885,2.300
08/06/2023 02:36:08.895,2.300
08/06/2023 02:36:09.918,2.300
08/06/2023 02:36:10.930,2.300
08/06/2023 02:36:11.948,2.300
08/06/2023 02:36:12.970,2.300
08/06/2023 02:36:13.991,2.300
08/06/2023 02:36:15.016,2.300
08/06/2023 02:36:16.029,2.300
08/06/2023 02:36:17.040,2.300
08/06/2023 02:36:18.051,2.300
08/06/2023 02:36:19.065,2.300
08/06/2023 02:36:20.087,2.300
08/06/2023 02:36:21.095,2.300
08/06/2023 02:36:22.105,2.300
08/06/2023 02:36:23.113,2.300
08/06/2023 02:36:24.127,2.300
08/06/2023 02:36:25.149,2.300
08/06/2023 02:36:26.162,2.300
08/06/2023 02:36:27.174,2.300
08/06/2023 02:36:28.196,2.300
08/06/2023 02:36:29.218,2.300
08/06/2023 02:36:30.228,2.300
08/06/2023 02:36:31.238,2.300
08/06/2023 02:36:32.261,2.300
08/06/2023 02:36:33.273,2.300
08/06/2023 02:36:34.284,2.300
08/06/2023 02:36:35.307,2.300
08/06/2023 02:36:36.325,2.300
08/06/2023 02:36:37.343,2.300
08/06/2023 02:36:38.352,2.300
08/06/2023 02:36:39.362,2.300
08/06/2023 02:36:40.373,2.300
08/06/2023 02:36:41.382,2.300
08/06/2023 02:36:42.404,2.300
08/06/2023 02:36:43.424,2.300
08/06/2023 02:36:44.445,2.300
08/06/2023 02:36:45.458,2.300
08/06/2023 02:36:46.481,2.300
08/06/2023 02:36:47.503,2.300
08/06/2023 02:36:48.523,2.300
08/06/2023 02:36:49.533,2.300
08/06/2023 02:36:50.554,2.300
08/06/2023 02:36:51.575,2.300
08/06/2023 02:36:52.588,2.300
08/06/2023 02:36:53.600,2.300
08/06/2023 02:36:54.611,2.300
08/06/2023 02:36:55.633,2.300
08/06/2023 02:36:56.656,2.300
08/06/2023 02:36:57.678,2.300
08/06/2023 02:36:58.693,2.300
08/06/2023 02:36:59.706,2.300
08/06/2023 02:37:00.727,2.300
08/06/2023 02:37:01.751,2.300
08/06/2023 02:37:02.771,2.300
08/06/2023 02:37:03.782,2.300
08/06/2023 02:37:04.803,2.300
08/06/2023 02:37:05.812,2.300
08/06/2023 02:37:06.830,2.300
08/06/2023 02:37:07.843,2.300
08/06/2023 02:37:08.855,2.300
08/06/2023 02:37:09.868,2.300
08/06/2023 02:37:10.890,2.300
08/06/2023 02:37:11.909,2.300
08/06/2023 02:37:12.927,2.300
08/06/2023 02:37:13.938,2.300
08/06/2023 02:37:14.948,2.300
08/06/2023 02:37:15.973,2.300
08/06/2023 02:37:16.982,2.300
08/06/2023 02:37:17.996,2.300
08/06/2023 02:37:19.010,2.300
08/06/2023 02:37:20.018,2.300
08/06/2023 02:37:21.029,2.300
08/06/2023 02:37:22.039,2.300
08/06/2023 02:37:23.058,2.300
08/06/2023 02:37:24.071,2.300
08/06/2023 02:37:25.092,2.300
08/06/2023 02:37:26.103,2.300
08/06/2023 02:37:27.116,2.300
08/06/2023 02:37:28.132,2.300
08/06/2023 02:37:29.153,2.300
08/06/2023 02:37:30.175,2.300
08/06/2023 02:37:31.184,2.300
08/06/2023 02:37:32.208,2.300
08/06/2023 02:37:33.231,2.300
08/06/2023 02:37:34.253,2.300
08/06/2023 02:37:35.263,2.300
08/06/2023 02:37:36.277,2.300
