'EPIC QMB.PID.MV Log File

'Date,QMB.PID.MV
08/06/2023 05:09:23.108,24.90
08/06/2023 05:09:24.133,24.90
08/06/2023 05:09:25.155,24.90
08/06/2023 05:09:26.180,24.90
08/06/2023 05:09:27.192,24.90
08/06/2023 05:09:28.203,24.90
08/06/2023 05:09:29.214,24.90
08/06/2023 05:09:30.234,24.90
08/06/2023 05:09:31.244,24.90
08/06/2023 05:09:32.261,24.90
08/06/2023 05:09:33.276,24.90
08/06/2023 05:09:34.293,24.90
08/06/2023 05:09:35.304,24.90
08/06/2023 05:09:36.324,24.90
08/06/2023 05:09:37.345,24.90
08/06/2023 05:09:38.353,24.90
08/06/2023 05:09:39.364,24.90
08/06/2023 05:09:40.372,24.90
08/06/2023 05:09:41.388,24.90
08/06/2023 05:09:42.401,24.90
08/06/2023 05:09:43.423,24.90
08/06/2023 05:09:44.438,24.90
08/06/2023 05:09:45.462,24.90
08/06/2023 05:09:46.472,24.90
08/06/2023 05:09:47.492,24.90
08/06/2023 05:09:48.505,24.90
08/06/2023 05:09:49.516,24.90
08/06/2023 05:09:50.540,24.90
08/06/2023 05:09:51.554,24.90
08/06/2023 05:09:52.561,24.90
08/06/2023 05:09:53.582,24.90
08/06/2023 05:09:54.601,24.90
08/06/2023 05:09:55.623,24.90
08/06/2023 05:09:56.635,24.90
08/06/2023 05:09:57.664,24.90
08/06/2023 05:09:58.679,24.90
08/06/2023 05:09:59.698,24.90
08/06/2023 05:10:00.712,24.90
08/06/2023 05:10:01.743,24.90
08/06/2023 05:10:02.769,24.90
08/06/2023 05:10:03.791,24.90
08/06/2023 05:10:04.811,24.90
08/06/2023 05:10:05.830,24.90
08/06/2023 05:10:06.860,24.90
08/06/2023 05:10:07.886,24.90
08/06/2023 05:10:08.909,24.90
08/06/2023 05:10:09.928,24.90
08/06/2023 05:10:10.947,24.90
08/06/2023 05:10:11.960,24.90
08/06/2023 05:10:12.983,24.90
08/06/2023 05:10:14.003,24.90
08/06/2023 05:10:15.024,24.90
08/06/2023 05:10:16.032,24.90
08/06/2023 05:10:17.045,24.90
08/06/2023 05:10:18.066,24.90
08/06/2023 05:10:19.091,24.90
08/06/2023 05:10:20.107,24.90
08/06/2023 05:10:21.119,24.90
08/06/2023 05:10:22.131,24.90
08/06/2023 05:10:23.144,24.90
08/06/2023 05:10:24.153,24.90
08/06/2023 05:10:25.163,24.90
08/06/2023 05:10:26.172,24.90
08/06/2023 05:10:27.183,24.90
08/06/2023 05:10:28.206,24.90
08/06/2023 05:10:29.227,24.90
08/06/2023 05:10:30.238,24.90
08/06/2023 05:10:31.250,24.90
08/06/2023 05:10:32.276,24.90
08/06/2023 05:10:33.287,24.90
08/06/2023 05:10:34.311,24.90
08/06/2023 05:10:35.333,24.90
08/06/2023 05:10:36.355,24.90
08/06/2023 05:10:37.368,24.90
08/06/2023 05:10:38.380,24.90
08/06/2023 05:10:39.401,24.90
08/06/2023 05:10:40.410,24.90
08/06/2023 05:10:41.421,24.90
08/06/2023 05:10:42.435,24.90
08/06/2023 05:10:43.465,24.90
08/06/2023 05:10:44.486,24.90
08/06/2023 05:10:45.498,24.90
08/06/2023 05:10:46.507,24.90
08/06/2023 05:10:47.532,24.90
08/06/2023 05:10:48.555,24.90
08/06/2023 05:10:49.576,24.90
08/06/2023 05:10:50.586,24.90
08/06/2023 05:10:51.599,24.90
08/06/2023 05:10:52.623,24.90
08/06/2023 05:10:53.647,24.90
08/06/2023 05:10:54.655,24.90
08/06/2023 05:10:55.679,24.90
08/06/2023 05:10:56.692,24.90
08/06/2023 05:10:57.716,24.90
08/06/2023 05:10:58.738,24.90
08/06/2023 05:10:59.761,24.90
08/06/2023 05:11:00.772,24.90
08/06/2023 05:11:01.792,24.90
08/06/2023 05:11:02.800,24.90
08/06/2023 05:11:03.821,24.90
08/06/2023 05:11:04.838,24.90
08/06/2023 05:11:05.855,24.90
08/06/2023 05:11:06.865,24.90
08/06/2023 05:11:07.887,24.90
08/06/2023 05:11:08.898,24.90
08/06/2023 05:11:09.927,24.90
08/06/2023 05:11:10.946,24.90
08/06/2023 05:11:11.968,24.90
08/06/2023 05:11:12.977,24.90
08/06/2023 05:11:13.986,24.90
08/06/2023 05:11:14.996,24.90
08/06/2023 05:11:16.010,24.90
08/06/2023 05:11:17.033,24.90
08/06/2023 05:11:18.043,24.90
08/06/2023 05:11:19.053,24.90
08/06/2023 05:11:20.070,24.90
08/06/2023 05:11:21.082,24.90
08/06/2023 05:11:22.093,24.90
08/06/2023 05:11:23.103,24.90
08/06/2023 05:11:24.124,24.90
08/06/2023 05:11:25.144,24.90
08/06/2023 05:11:26.159,24.90
08/06/2023 05:11:27.177,24.90
08/06/2023 05:11:28.197,24.90
08/06/2023 05:11:29.207,24.90
08/06/2023 05:11:30.230,24.90
08/06/2023 05:11:31.239,24.90
08/06/2023 05:11:32.261,24.90
08/06/2023 05:11:33.271,24.90
08/06/2023 05:11:34.280,24.90
08/06/2023 05:11:35.290,24.90
08/06/2023 05:11:36.312,24.90
08/06/2023 05:11:37.335,24.90
08/06/2023 05:11:38.353,24.90
08/06/2023 05:11:39.374,24.90
08/06/2023 05:11:40.386,24.90
08/06/2023 05:11:41.405,24.90
08/06/2023 05:11:42.424,24.90
08/06/2023 05:11:43.437,24.90
08/06/2023 05:11:44.445,24.90
08/06/2023 05:11:45.454,24.90
08/06/2023 05:11:46.466,24.90
08/06/2023 05:11:47.474,24.90
08/06/2023 05:11:48.484,24.90
08/06/2023 05:11:49.508,24.90
08/06/2023 05:11:50.518,24.90
08/06/2023 05:11:51.541,24.90
08/06/2023 05:11:52.552,24.90
08/06/2023 05:11:53.562,24.90
08/06/2023 05:11:54.571,24.90
08/06/2023 05:11:55.580,24.90
08/06/2023 05:11:56.591,24.90
08/06/2023 05:11:57.602,24.90
08/06/2023 05:11:58.623,24.90
08/06/2023 05:11:59.647,24.90
08/06/2023 05:12:00.669,24.90
08/06/2023 05:12:01.687,24.90
08/06/2023 05:12:02.701,24.90
08/06/2023 05:12:03.723,24.90
08/06/2023 05:12:04.742,24.90
08/06/2023 05:12:05.755,24.90
08/06/2023 05:12:06.772,24.90
08/06/2023 05:12:07.798,24.90
08/06/2023 05:12:08.820,24.90
08/06/2023 05:12:09.843,24.90
08/06/2023 05:12:10.853,24.90
08/06/2023 05:12:11.867,24.90
08/06/2023 05:12:12.891,24.90
08/06/2023 05:12:13.912,24.90
08/06/2023 05:12:14.920,24.90
08/06/2023 05:12:15.943,24.90
08/06/2023 05:12:16.954,24.90
08/06/2023 05:12:17.980,24.90
08/06/2023 05:12:19.004,24.90
08/06/2023 05:12:20.029,24.90
08/06/2023 05:12:21.052,24.90
08/06/2023 05:12:22.074,24.90
08/06/2023 05:12:23.097,24.90
08/06/2023 05:12:24.108,24.90
08/06/2023 05:12:25.119,24.90
08/06/2023 05:12:26.129,24.90
08/06/2023 05:12:27.140,24.90
08/06/2023 05:12:28.163,24.90
08/06/2023 05:12:29.184,24.90
08/06/2023 05:12:30.208,24.90
08/06/2023 05:12:31.230,24.90
08/06/2023 05:12:32.248,24.90
08/06/2023 05:12:33.265,24.90
08/06/2023 05:12:34.289,24.90
08/06/2023 05:12:35.311,24.90
08/06/2023 05:12:36.319,24.90
08/06/2023 05:12:37.329,24.90
08/06/2023 05:12:38.341,24.90
08/06/2023 05:12:39.363,24.90
08/06/2023 05:12:40.387,24.90
08/06/2023 05:12:41.410,24.90
08/06/2023 05:12:42.420,24.90
08/06/2023 05:12:43.430,24.90
08/06/2023 05:12:44.453,24.90
08/06/2023 05:12:45.479,24.90
08/06/2023 05:12:46.501,24.90
08/06/2023 05:12:47.513,24.90
08/06/2023 05:12:48.536,24.90
08/06/2023 05:12:49.547,24.90
08/06/2023 05:12:50.556,24.90
08/06/2023 05:12:51.576,24.90
08/06/2023 05:12:52.599,24.90
08/06/2023 05:12:53.623,24.90
08/06/2023 05:12:54.644,24.90
08/06/2023 05:12:55.665,24.90
08/06/2023 05:12:56.689,24.90
08/06/2023 05:12:57.717,24.90
08/06/2023 05:12:58.735,24.90
08/06/2023 05:12:59.745,24.90
08/06/2023 05:13:00.768,24.90
08/06/2023 05:13:01.788,24.90
08/06/2023 05:13:02.798,24.90
08/06/2023 05:13:03.815,24.90
08/06/2023 05:13:04.838,24.90
08/06/2023 05:13:05.859,24.90
08/06/2023 05:13:06.884,24.90
08/06/2023 05:13:07.901,24.90
08/06/2023 05:13:08.915,24.90
08/06/2023 05:13:09.935,24.90
08/06/2023 05:13:10.951,24.90
08/06/2023 05:13:11.961,24.90
08/06/2023 05:13:12.982,24.90
08/06/2023 05:13:14.002,24.90
08/06/2023 05:13:15.025,24.90
08/06/2023 05:13:16.049,24.90
08/06/2023 05:13:17.070,24.90
08/06/2023 05:13:18.102,24.90
08/06/2023 05:13:19.119,24.90
08/06/2023 05:13:20.135,24.90
08/06/2023 05:13:21.144,24.90
08/06/2023 05:13:22.166,24.90
08/06/2023 05:13:23.178,24.90
08/06/2023 05:13:24.198,24.90
08/06/2023 05:13:25.211,24.90
08/06/2023 05:13:26.233,24.90
08/06/2023 05:13:27.242,24.90
08/06/2023 05:13:28.264,24.90
08/06/2023 05:13:29.291,24.90
08/06/2023 05:13:30.311,24.90
08/06/2023 05:13:31.322,24.90
08/06/2023 05:13:32.330,24.90
08/06/2023 05:13:33.352,24.90
08/06/2023 05:13:34.364,24.90
08/06/2023 05:13:35.387,24.90
08/06/2023 05:13:36.395,24.90
08/06/2023 05:13:37.406,24.90
08/06/2023 05:13:38.418,24.90
08/06/2023 05:13:39.429,24.90
08/06/2023 05:13:40.446,24.90
08/06/2023 05:13:41.456,24.90
08/06/2023 05:13:42.481,24.90
08/06/2023 05:13:43.502,24.90
08/06/2023 05:13:44.523,24.90
08/06/2023 05:13:45.547,24.90
08/06/2023 05:13:46.559,24.90
08/06/2023 05:13:47.581,24.90
08/06/2023 05:13:48.603,24.90
08/06/2023 05:13:49.623,24.90
08/06/2023 05:13:50.635,24.90
08/06/2023 05:13:51.656,24.90
08/06/2023 05:13:52.680,24.90
08/06/2023 05:13:53.700,24.90
08/06/2023 05:13:54.723,24.90
08/06/2023 05:13:55.732,24.90
08/06/2023 05:13:56.755,24.90
08/06/2023 05:13:57.766,24.90
08/06/2023 05:13:58.794,24.90
08/06/2023 05:13:59.813,24.90
08/06/2023 05:14:00.834,24.90
08/06/2023 05:14:01.846,24.90
08/06/2023 05:14:02.863,24.90
08/06/2023 05:14:03.888,24.90
08/06/2023 05:14:04.911,24.90
08/06/2023 05:14:05.926,24.90
08/06/2023 05:14:06.939,24.90
08/06/2023 05:14:07.949,24.90
08/06/2023 05:14:08.967,24.90
08/06/2023 05:14:09.986,24.90
08/06/2023 05:14:10.995,24.90
08/06/2023 05:14:12.016,24.90
08/06/2023 05:14:13.040,24.90
08/06/2023 05:14:14.064,24.90
08/06/2023 05:14:15.081,24.90
08/06/2023 05:14:16.093,24.90
08/06/2023 05:14:17.114,24.90
08/06/2023 05:14:18.134,24.90
08/06/2023 05:14:19.154,24.90
08/06/2023 05:14:20.164,24.90
08/06/2023 05:14:21.173,24.90
08/06/2023 05:14:22.185,24.90
08/06/2023 05:14:23.206,24.90
08/06/2023 05:14:24.225,24.90
08/06/2023 05:14:25.237,24.90
08/06/2023 05:14:26.262,24.90
08/06/2023 05:14:27.284,24.90
08/06/2023 05:14:28.294,24.90
08/06/2023 05:14:29.306,24.90
08/06/2023 05:14:30.317,24.90
08/06/2023 05:14:31.340,24.90
08/06/2023 05:14:32.367,24.90
08/06/2023 05:14:33.392,24.90
08/06/2023 05:14:34.416,24.90
08/06/2023 05:14:35.432,24.90
08/06/2023 05:14:36.453,24.90
08/06/2023 05:14:37.468,24.90
08/06/2023 05:14:38.497,24.90
08/06/2023 05:14:39.519,24.90
08/06/2023 05:14:40.547,24.90
08/06/2023 05:14:41.571,24.90
08/06/2023 05:14:42.586,24.90
08/06/2023 05:14:43.598,24.90
08/06/2023 05:14:44.609,24.90
08/06/2023 05:14:45.620,24.90
08/06/2023 05:14:46.628,24.90
08/06/2023 05:14:47.642,24.90
08/06/2023 05:14:48.653,24.90
08/06/2023 05:14:49.684,24.90
08/06/2023 05:14:50.706,24.90
08/06/2023 05:14:51.716,24.90
08/06/2023 05:14:52.728,24.90
08/06/2023 05:14:53.740,24.90
08/06/2023 05:14:54.749,24.90
08/06/2023 05:14:55.769,24.90
08/06/2023 05:14:56.779,24.90
08/06/2023 05:14:57.791,24.90
08/06/2023 05:14:58.813,24.90
08/06/2023 05:14:59.827,24.90
08/06/2023 05:15:00.850,24.90
08/06/2023 05:15:01.869,24.90
08/06/2023 05:15:02.877,24.90
08/06/2023 05:15:03.887,24.90
08/06/2023 05:15:04.905,24.90
08/06/2023 05:15:05.926,24.90
08/06/2023 05:15:06.947,24.90
08/06/2023 05:15:07.968,24.90
08/06/2023 05:15:08.978,24.90
08/06/2023 05:15:09.990,24.90
08/06/2023 05:15:11.011,24.90
08/06/2023 05:15:12.023,24.90
08/06/2023 05:15:13.046,24.90
08/06/2023 05:15:14.066,24.90
08/06/2023 05:15:15.092,24.90
08/06/2023 05:15:16.112,24.90
08/06/2023 05:15:17.120,24.90
08/06/2023 05:15:18.143,24.90
08/06/2023 05:15:19.162,24.90
08/06/2023 05:15:20.171,24.90
08/06/2023 05:15:21.185,24.90
08/06/2023 05:15:22.197,24.90
08/06/2023 05:15:23.219,24.90
08/06/2023 05:15:24.229,24.90
08/06/2023 05:15:25.240,24.90
08/06/2023 05:15:26.251,24.90
08/06/2023 05:15:27.259,24.90
08/06/2023 05:15:28.284,24.90
08/06/2023 05:15:29.310,24.90
08/06/2023 05:15:30.330,24.90
08/06/2023 05:15:31.339,24.90
08/06/2023 05:15:32.349,24.90
08/06/2023 05:15:33.362,24.90
08/06/2023 05:15:34.371,24.90
08/06/2023 05:15:35.381,24.90
08/06/2023 05:15:36.404,24.90
08/06/2023 05:15:37.429,24.90
08/06/2023 05:15:38.437,24.90
08/06/2023 05:15:39.458,24.90
08/06/2023 05:15:40.482,24.90
08/06/2023 05:15:41.506,24.90
08/06/2023 05:15:42.526,24.90
08/06/2023 05:15:43.543,24.90
08/06/2023 05:15:44.561,24.90
08/06/2023 05:15:45.573,24.90
08/06/2023 05:15:46.593,24.90
08/06/2023 05:15:47.611,24.90
08/06/2023 05:15:48.620,24.90
08/06/2023 05:15:49.637,24.90
08/06/2023 05:15:50.654,24.90
08/06/2023 05:15:51.664,24.90
08/06/2023 05:15:52.675,24.90
08/06/2023 05:15:53.685,24.90
08/06/2023 05:15:54.707,24.90
08/06/2023 05:15:55.728,24.90
08/06/2023 05:15:56.765,24.90
08/06/2023 05:15:57.780,24.90
08/06/2023 05:15:58.803,24.90
08/06/2023 05:15:59.814,24.90
08/06/2023 05:16:00.843,24.90
08/06/2023 05:16:01.862,24.90
08/06/2023 05:16:02.884,24.90
08/06/2023 05:16:03.901,24.90
08/06/2023 05:16:04.920,24.90
08/06/2023 05:16:05.938,24.90
08/06/2023 05:16:06.949,24.90
08/06/2023 05:16:07.970,24.90
08/06/2023 05:16:08.999,24.90
08/06/2023 05:16:10.014,24.90
08/06/2023 05:16:11.031,24.90
08/06/2023 05:16:12.061,24.90
08/06/2023 05:16:13.078,24.90
08/06/2023 05:16:14.102,24.90
08/06/2023 05:16:15.111,24.90
08/06/2023 05:16:16.120,24.90
08/06/2023 05:16:17.140,24.90
08/06/2023 05:16:18.173,24.90
08/06/2023 05:16:19.188,24.90
08/06/2023 05:16:20.211,24.90
08/06/2023 05:16:21.232,24.90
08/06/2023 05:16:22.262,24.90
08/06/2023 05:16:23.278,24.90
08/06/2023 05:16:24.303,24.90
08/06/2023 05:16:25.330,24.90
08/06/2023 05:16:26.350,24.90
08/06/2023 05:16:27.369,24.90
08/06/2023 05:16:28.378,24.90
08/06/2023 05:16:29.395,24.90
08/06/2023 05:16:30.411,24.90
08/06/2023 05:16:31.419,24.90
08/06/2023 05:16:32.441,24.90
08/06/2023 05:16:33.451,24.90
08/06/2023 05:16:34.471,24.90
08/06/2023 05:16:35.488,24.90
08/06/2023 05:16:36.503,24.90
08/06/2023 05:16:37.521,24.90
08/06/2023 05:16:38.543,24.90
08/06/2023 05:16:39.567,24.90
08/06/2023 05:16:40.579,24.90
08/06/2023 05:16:41.597,24.90
08/06/2023 05:16:42.605,24.90
08/06/2023 05:16:43.614,24.90
08/06/2023 05:16:44.635,24.90
08/06/2023 05:16:45.647,24.90
08/06/2023 05:16:46.670,24.90
08/06/2023 05:16:47.692,24.90
08/06/2023 05:16:48.701,24.90
08/06/2023 05:16:49.724,24.90
08/06/2023 05:16:50.746,24.90
08/06/2023 05:16:51.768,24.90
08/06/2023 05:16:52.785,24.90
08/06/2023 05:16:53.799,24.90
08/06/2023 05:16:54.822,24.90
08/06/2023 05:16:55.838,24.90
08/06/2023 05:16:56.853,24.90
08/06/2023 05:16:57.881,24.90
08/06/2023 05:16:58.905,24.90
08/06/2023 05:16:59.925,24.90
08/06/2023 05:17:00.946,24.90
08/06/2023 05:17:01.955,24.90
08/06/2023 05:17:02.964,24.90
08/06/2023 05:17:03.972,24.90
08/06/2023 05:17:04.983,24.90
08/06/2023 05:17:06.002,24.90
08/06/2023 05:17:07.024,24.90
08/06/2023 05:17:08.046,24.90
08/06/2023 05:17:09.070,24.90
08/06/2023 05:17:10.091,24.90
08/06/2023 05:17:11.113,24.90
08/06/2023 05:17:12.131,24.90
08/06/2023 05:17:13.151,24.90
08/06/2023 05:17:14.171,24.90
08/06/2023 05:17:15.192,24.90
08/06/2023 05:17:16.213,24.90
08/06/2023 05:17:17.236,24.90
08/06/2023 05:17:18.259,24.90
08/06/2023 05:17:19.280,24.90
08/06/2023 05:17:20.302,24.90
08/06/2023 05:17:21.326,24.90
08/06/2023 05:17:22.340,24.90
08/06/2023 05:17:23.364,24.90
08/06/2023 05:17:24.372,24.90
08/06/2023 05:17:25.384,24.90
08/06/2023 05:17:26.393,24.90
08/06/2023 05:17:27.413,24.90
08/06/2023 05:17:28.442,24.90
08/06/2023 05:17:29.466,24.90
08/06/2023 05:17:30.489,24.90
08/06/2023 05:17:31.498,24.90
08/06/2023 05:17:32.508,24.90
08/06/2023 05:17:33.536,24.90
08/06/2023 05:17:34.556,24.90
08/06/2023 05:17:35.566,24.90
08/06/2023 05:17:36.577,24.90
08/06/2023 05:17:37.603,24.90
08/06/2023 05:17:38.612,24.90
08/06/2023 05:17:39.621,24.90
08/06/2023 05:17:40.635,24.90
08/06/2023 05:17:41.660,24.90
08/06/2023 05:17:42.680,24.90
08/06/2023 05:17:43.701,24.90
08/06/2023 05:17:44.722,24.90
08/06/2023 05:17:45.730,24.90
08/06/2023 05:17:46.740,24.90
08/06/2023 05:17:47.751,24.90
08/06/2023 05:17:48.764,24.90
08/06/2023 05:17:49.784,24.90
08/06/2023 05:17:50.807,24.90
08/06/2023 05:17:51.818,24.90
08/06/2023 05:17:52.841,24.90
08/06/2023 05:17:53.853,24.90
08/06/2023 05:17:54.861,24.90
08/06/2023 05:17:55.877,24.90
08/06/2023 05:17:56.892,24.90
08/06/2023 05:17:57.904,24.90
08/06/2023 05:17:58.912,24.90
08/06/2023 05:17:59.935,24.90
08/06/2023 05:18:00.957,24.90
08/06/2023 05:18:01.968,24.90
08/06/2023 05:18:02.983,24.90
08/06/2023 05:18:04.000,24.90
08/06/2023 05:18:05.027,24.90
08/06/2023 05:18:06.046,24.90
08/06/2023 05:18:07.065,24.90
08/06/2023 05:18:08.086,24.90
08/06/2023 05:18:09.105,24.90
08/06/2023 05:18:10.114,24.90
08/06/2023 05:18:11.132,24.90
08/06/2023 05:18:12.153,24.90
08/06/2023 05:18:13.177,24.90
08/06/2023 05:18:14.196,24.90
08/06/2023 05:18:15.208,24.90
08/06/2023 05:18:16.218,24.90
08/06/2023 05:18:17.240,24.90
08/06/2023 05:18:18.249,24.90
08/06/2023 05:18:19.270,24.90
08/06/2023 05:18:20.292,24.90
08/06/2023 05:18:21.312,24.90
08/06/2023 05:18:22.321,24.90
08/06/2023 05:18:23.330,24.90
08/06/2023 05:18:24.345,24.90
08/06/2023 05:18:25.363,24.90
08/06/2023 05:18:26.374,24.90
08/06/2023 05:18:27.382,24.90
08/06/2023 05:18:28.393,24.90
08/06/2023 05:18:29.408,24.90
08/06/2023 05:18:30.418,24.90
08/06/2023 05:18:31.434,24.90
08/06/2023 05:18:32.448,24.90
08/06/2023 05:18:33.471,24.90
08/06/2023 05:18:34.492,24.90
08/06/2023 05:18:35.504,24.90
08/06/2023 05:18:36.514,24.90
08/06/2023 05:18:37.522,24.90
08/06/2023 05:18:38.544,24.90
08/06/2023 05:18:39.568,24.90
08/06/2023 05:18:40.580,24.90
08/06/2023 05:18:41.599,24.90
08/06/2023 05:18:42.608,24.90
08/06/2023 05:18:43.621,24.90
08/06/2023 05:18:44.642,24.90
08/06/2023 05:18:45.662,24.90
08/06/2023 05:18:46.679,24.90
08/06/2023 05:18:47.701,24.90
08/06/2023 05:18:48.710,24.90
08/06/2023 05:18:49.721,24.90
08/06/2023 05:18:50.747,24.90
08/06/2023 05:18:51.770,24.90
08/06/2023 05:18:52.781,24.90
08/06/2023 05:18:53.793,24.90
08/06/2023 05:18:54.815,24.90
08/06/2023 05:18:55.839,24.90
08/06/2023 05:18:56.857,24.90
08/06/2023 05:18:57.878,24.90
08/06/2023 05:18:58.904,24.90
08/06/2023 05:18:59.919,24.90
08/06/2023 05:19:00.939,24.90
08/06/2023 05:19:01.951,24.90
08/06/2023 05:19:02.963,24.90
08/06/2023 05:19:03.973,24.90
08/06/2023 05:19:04.982,24.90
08/06/2023 05:19:06.008,24.90
08/06/2023 05:19:07.017,24.90
08/06/2023 05:19:08.037,24.90
08/06/2023 05:19:09.055,24.90
08/06/2023 05:19:10.064,24.90
08/06/2023 05:19:11.076,24.90
08/06/2023 05:19:12.097,24.90
08/06/2023 05:19:13.126,24.90
08/06/2023 05:19:14.145,24.90
08/06/2023 05:19:15.163,24.90
08/06/2023 05:19:16.196,24.90
08/06/2023 05:19:17.212,24.90
08/06/2023 05:19:18.243,24.90
08/06/2023 05:19:19.264,24.90
08/06/2023 05:19:20.281,24.90
08/06/2023 05:19:21.299,24.90
08/06/2023 05:19:22.309,24.90
08/06/2023 05:19:23.322,24.90
08/06/2023 05:19:24.339,24.90
08/06/2023 05:19:25.359,24.90
08/06/2023 05:19:26.373,24.90
08/06/2023 05:19:27.405,24.90
08/06/2023 05:19:28.425,24.90
08/06/2023 05:19:29.440,24.90
08/06/2023 05:19:30.460,24.90
08/06/2023 05:19:31.468,24.90
08/06/2023 05:19:32.484,24.90
08/06/2023 05:19:33.514,24.90
08/06/2023 05:19:34.524,24.90
08/06/2023 05:19:35.532,24.90
08/06/2023 05:19:36.544,24.90
08/06/2023 05:19:37.556,24.90
08/06/2023 05:19:38.574,24.90
08/06/2023 05:19:39.582,24.90
08/06/2023 05:19:40.606,24.90
08/06/2023 05:19:41.615,24.90
08/06/2023 05:19:42.633,24.90
08/06/2023 05:19:43.643,24.90
08/06/2023 05:19:44.665,24.90
08/06/2023 05:19:45.684,24.90
08/06/2023 05:19:46.693,24.90
08/06/2023 05:19:47.705,24.90
08/06/2023 05:19:48.718,24.90
08/06/2023 05:19:49.741,24.90
08/06/2023 05:19:50.762,24.90
08/06/2023 05:19:51.783,24.90
08/06/2023 05:19:52.793,24.90
08/06/2023 05:19:53.801,24.90
08/06/2023 05:19:54.823,24.90
08/06/2023 05:19:55.831,24.90
08/06/2023 05:19:56.841,24.90
08/06/2023 05:19:57.851,24.90
08/06/2023 05:19:58.861,24.90
08/06/2023 05:19:59.881,24.90
08/06/2023 05:20:00.889,24.90
08/06/2023 05:20:01.902,24.90
08/06/2023 05:20:02.913,24.90
08/06/2023 05:20:03.933,24.90
08/06/2023 05:20:04.955,24.90
08/06/2023 05:20:05.976,24.90
08/06/2023 05:20:06.998,24.90
08/06/2023 05:20:08.010,24.90
08/06/2023 05:20:09.027,24.90
08/06/2023 05:20:10.049,24.90
08/06/2023 05:20:11.059,24.90
08/06/2023 05:20:12.081,24.90
08/06/2023 05:20:13.095,24.90
08/06/2023 05:20:14.109,24.90
08/06/2023 05:20:15.117,24.90
08/06/2023 05:20:16.125,24.90
08/06/2023 05:20:17.150,24.90
08/06/2023 05:20:18.185,24.90
08/06/2023 05:20:19.200,24.90
08/06/2023 05:20:20.209,24.90
08/06/2023 05:20:21.231,24.90
08/06/2023 05:20:22.241,24.90
08/06/2023 05:20:23.250,24.90
08/06/2023 05:20:24.259,24.90
08/06/2023 05:20:25.278,24.90
08/06/2023 05:20:26.295,24.90
08/06/2023 05:20:27.311,24.90
08/06/2023 05:20:28.333,24.90
08/06/2023 05:20:29.355,24.90
08/06/2023 05:20:30.379,24.90
08/06/2023 05:20:31.395,24.90
08/06/2023 05:20:32.415,24.90
08/06/2023 05:20:33.428,24.90
08/06/2023 05:20:34.447,24.90
08/06/2023 05:20:35.458,24.90
08/06/2023 05:20:36.468,24.90
08/06/2023 05:20:37.488,24.90
08/06/2023 05:20:38.499,24.90
08/06/2023 05:20:39.521,24.90
08/06/2023 05:20:40.543,24.90
08/06/2023 05:20:41.559,24.90
08/06/2023 05:20:42.570,24.90
08/06/2023 05:20:43.592,24.90
08/06/2023 05:20:44.613,24.90
08/06/2023 05:20:45.635,24.90
08/06/2023 05:20:46.658,24.90
08/06/2023 05:20:47.680,24.90
08/06/2023 05:20:48.691,24.90
08/06/2023 05:20:49.710,24.90
08/06/2023 05:20:50.725,24.90
08/06/2023 05:20:51.745,24.90
08/06/2023 05:20:52.766,24.90
08/06/2023 05:20:53.788,24.90
08/06/2023 05:20:54.797,24.90
08/06/2023 05:20:55.818,24.90
08/06/2023 05:20:56.827,24.90
08/06/2023 05:20:57.849,24.90
08/06/2023 05:20:58.871,24.90
08/06/2023 05:20:59.881,24.90
08/06/2023 05:21:00.901,24.90
08/06/2023 05:21:01.914,24.90
08/06/2023 05:21:02.929,24.90
08/06/2023 05:21:03.951,24.90
08/06/2023 05:21:04.974,24.90
08/06/2023 05:21:05.995,24.90
08/06/2023 05:21:07.005,24.90
08/06/2023 05:21:08.026,24.90
08/06/2023 05:21:09.034,24.90
08/06/2023 05:21:10.055,24.90
08/06/2023 05:21:11.075,24.90
08/06/2023 05:21:12.086,24.90
08/06/2023 05:21:13.112,24.90
08/06/2023 05:21:14.133,24.90
08/06/2023 05:21:15.145,24.90
08/06/2023 05:21:16.155,24.90
08/06/2023 05:21:17.167,24.90
08/06/2023 05:21:18.191,24.90
08/06/2023 05:21:19.213,24.90
08/06/2023 05:21:20.223,24.90
08/06/2023 05:21:21.245,24.90
08/06/2023 05:21:22.264,24.90
08/06/2023 05:21:23.277,24.90
08/06/2023 05:21:24.288,24.90
08/06/2023 05:21:25.298,24.90
08/06/2023 05:21:26.320,24.90
08/06/2023 05:21:27.331,24.90
08/06/2023 05:21:28.341,24.90
08/06/2023 05:21:29.365,24.90
08/06/2023 05:21:30.374,24.90
08/06/2023 05:21:31.385,24.90
08/06/2023 05:21:32.409,24.90
08/06/2023 05:21:33.430,24.90
08/06/2023 05:21:34.438,24.90
08/06/2023 05:21:35.449,24.90
08/06/2023 05:21:36.470,24.90
08/06/2023 05:21:37.480,24.90
08/06/2023 05:21:38.491,24.90
08/06/2023 05:21:39.502,24.90
08/06/2023 05:21:40.522,24.90
08/06/2023 05:21:41.560,24.90
08/06/2023 05:21:42.572,24.90
08/06/2023 05:21:43.595,24.90
08/06/2023 05:21:44.605,24.90
08/06/2023 05:21:45.623,24.90
08/06/2023 05:21:46.635,24.90
08/06/2023 05:21:47.657,24.90
08/06/2023 05:21:48.666,24.90
08/06/2023 05:21:49.680,24.90
