'EPIC La.PID.MV Log File

'Date,La.PID.MV
08/06/2023 01:12:32.146,100.0
08/06/2023 01:12:33.185,100.0
08/06/2023 01:12:34.197,100.0
08/06/2023 01:12:35.211,100.0
08/06/2023 01:12:36.222,100.0
08/06/2023 01:12:37.231,100.0
08/06/2023 01:12:38.241,100.0
08/06/2023 01:12:39.265,100.0
08/06/2023 01:12:40.273,100.0
08/06/2023 01:12:41.281,100.0
08/06/2023 01:12:42.304,100.0
08/06/2023 01:12:43.326,100.0
08/06/2023 01:12:44.337,100.0
08/06/2023 01:12:45.360,100.0
08/06/2023 01:12:46.380,100.0
08/06/2023 01:12:47.404,100.0
08/06/2023 01:12:48.421,100.0
08/06/2023 01:12:49.435,100.0
08/06/2023 01:12:50.449,100.0
08/06/2023 01:12:51.471,100.0
08/06/2023 01:12:52.481,100.0
08/06/2023 01:12:53.499,100.0
08/06/2023 01:12:54.516,100.0
08/06/2023 01:12:55.542,100.0
08/06/2023 01:12:56.565,100.0
08/06/2023 01:12:57.580,100.0
08/06/2023 01:12:58.590,100.0
08/06/2023 01:12:59.605,100.0
08/06/2023 01:13:00.628,100.0
08/06/2023 01:13:01.641,100.0
08/06/2023 01:13:02.651,100.0
08/06/2023 01:13:03.659,100.0
08/06/2023 01:13:04.671,100.0
08/06/2023 01:13:05.685,100.0
08/06/2023 01:13:06.709,100.0
08/06/2023 01:13:07.727,100.0
08/06/2023 01:13:08.738,100.0
08/06/2023 01:13:09.748,100.0
08/06/2023 01:13:10.777,100.0
08/06/2023 01:13:11.801,100.0
08/06/2023 01:13:12.813,100.0
08/06/2023 01:13:13.824,100.0
08/06/2023 01:13:14.848,100.0
08/06/2023 01:13:15.871,100.0
08/06/2023 01:13:16.881,100.0
08/06/2023 01:13:17.890,100.0
08/06/2023 01:13:18.904,100.0
08/06/2023 01:13:19.912,100.0
08/06/2023 01:13:20.922,100.0
08/06/2023 01:13:21.932,100.0
08/06/2023 01:13:22.946,100.0
08/06/2023 01:13:23.956,100.0
08/06/2023 01:13:24.968,100.0
08/06/2023 01:13:25.977,100.0
08/06/2023 01:13:27.000,100.0
08/06/2023 01:13:28.022,100.0
08/06/2023 01:13:29.031,100.0
08/06/2023 01:13:30.053,100.0
08/06/2023 01:13:31.073,100.0
08/06/2023 01:13:32.081,100.0
08/06/2023 01:13:33.103,100.0
08/06/2023 01:13:34.113,100.0
08/06/2023 01:13:35.126,100.0
08/06/2023 01:13:36.138,100.0
08/06/2023 01:13:37.147,100.0
08/06/2023 01:13:38.158,100.0
08/06/2023 01:13:39.182,100.0
08/06/2023 01:13:40.201,100.0
08/06/2023 01:13:41.222,100.0
08/06/2023 01:13:42.241,100.0
08/06/2023 01:13:43.250,100.0
08/06/2023 01:13:44.272,100.0
08/06/2023 01:13:45.288,100.0
08/06/2023 01:13:46.299,100.0
08/06/2023 01:13:47.315,100.0
08/06/2023 01:13:48.327,100.0
08/06/2023 01:13:49.339,100.0
08/06/2023 01:13:50.361,100.0
08/06/2023 01:13:51.378,100.0
08/06/2023 01:13:52.400,100.0
08/06/2023 01:13:53.423,100.0
08/06/2023 01:13:54.437,100.0
08/06/2023 01:13:55.448,100.0
08/06/2023 01:13:56.469,100.0
08/06/2023 01:13:57.489,100.0
08/06/2023 01:13:58.499,100.0
08/06/2023 01:13:59.510,100.0
08/06/2023 01:14:00.532,100.0
08/06/2023 01:14:01.545,100.0
08/06/2023 01:14:02.567,100.0
08/06/2023 01:14:03.590,100.0
08/06/2023 01:14:04.602,100.0
08/06/2023 01:14:05.610,100.0
08/06/2023 01:14:06.618,100.0
08/06/2023 01:14:07.640,100.0
08/06/2023 01:14:08.659,100.0
08/06/2023 01:14:09.669,100.0
08/06/2023 01:14:10.692,100.0
08/06/2023 01:14:11.716,100.0
08/06/2023 01:14:12.733,100.0
08/06/2023 01:14:13.742,100.0
08/06/2023 01:14:14.756,100.0
08/06/2023 01:14:15.766,100.0
08/06/2023 01:14:16.788,100.0
08/06/2023 01:14:17.799,100.0
08/06/2023 01:14:18.811,100.0
08/06/2023 01:14:19.834,100.0
08/06/2023 01:14:20.854,100.0
08/06/2023 01:14:21.864,100.0
08/06/2023 01:14:22.885,100.0
08/06/2023 01:14:23.893,100.0
08/06/2023 01:14:24.914,100.0
08/06/2023 01:14:25.936,100.0
08/06/2023 01:14:26.958,100.0
08/06/2023 01:14:27.979,100.0
08/06/2023 01:14:29.004,100.0
08/06/2023 01:14:30.024,100.0
08/06/2023 01:14:31.047,100.0
08/06/2023 01:14:32.056,100.0
08/06/2023 01:14:33.076,100.0
08/06/2023 01:14:34.088,100.0
08/06/2023 01:14:35.111,100.0
08/06/2023 01:14:36.122,100.0
08/06/2023 01:14:37.144,100.0
08/06/2023 01:14:38.152,100.0
08/06/2023 01:14:39.175,100.0
08/06/2023 01:14:40.191,100.0
08/06/2023 01:14:41.208,100.0
08/06/2023 01:14:42.230,100.0
08/06/2023 01:14:43.243,100.0
08/06/2023 01:14:44.257,100.0
08/06/2023 01:14:45.272,100.0
08/06/2023 01:14:46.292,100.0
08/06/2023 01:14:47.305,100.0
08/06/2023 01:14:48.320,100.0
08/06/2023 01:14:49.335,100.0
08/06/2023 01:14:50.346,100.0
08/06/2023 01:14:51.369,100.0
08/06/2023 01:14:52.379,100.0
08/06/2023 01:14:53.399,100.0
08/06/2023 01:14:54.414,100.0
08/06/2023 01:14:55.423,100.0
08/06/2023 01:14:56.446,100.0
08/06/2023 01:14:57.478,100.0
08/06/2023 01:14:58.502,100.0
08/06/2023 01:14:59.525,100.0
08/06/2023 01:15:00.538,100.0
08/06/2023 01:15:01.575,100.0
08/06/2023 01:15:02.593,100.0
08/06/2023 01:15:03.611,100.0
08/06/2023 01:15:04.621,100.0
08/06/2023 01:15:05.637,100.0
08/06/2023 01:15:06.650,100.0
08/06/2023 01:15:07.674,100.0
08/06/2023 01:15:08.682,100.0
08/06/2023 01:15:09.705,100.0
08/06/2023 01:15:10.716,100.0
08/06/2023 01:15:11.737,100.0
08/06/2023 01:15:12.773,100.0
08/06/2023 01:15:13.794,100.0
08/06/2023 01:15:14.805,100.0
08/06/2023 01:15:15.814,100.0
08/06/2023 01:15:16.821,100.0
08/06/2023 01:15:17.843,100.0
08/06/2023 01:15:18.852,100.0
08/06/2023 01:15:19.861,100.0
08/06/2023 01:15:20.871,100.0
08/06/2023 01:15:21.893,100.0
08/06/2023 01:15:22.917,100.0
08/06/2023 01:15:23.945,100.0
08/06/2023 01:15:24.964,100.0
08/06/2023 01:15:25.985,100.0
08/06/2023 01:15:26.996,100.0
08/06/2023 01:15:28.018,100.0
08/06/2023 01:15:29.028,100.0
08/06/2023 01:15:30.041,100.0
08/06/2023 01:15:31.060,100.0
08/06/2023 01:15:32.073,100.0
08/06/2023 01:15:33.089,100.0
08/06/2023 01:15:34.098,100.0
08/06/2023 01:15:35.112,100.0
08/06/2023 01:15:36.128,100.0
08/06/2023 01:15:37.150,100.0
08/06/2023 01:15:38.160,100.0
08/06/2023 01:15:39.170,100.0
08/06/2023 01:15:40.199,100.0
08/06/2023 01:15:41.222,100.0
08/06/2023 01:15:42.245,100.0
08/06/2023 01:15:43.269,100.0
08/06/2023 01:15:44.292,100.0
08/06/2023 01:15:45.303,100.0
08/06/2023 01:15:46.312,100.0
08/06/2023 01:15:47.321,100.0
08/06/2023 01:15:48.338,100.0
08/06/2023 01:15:49.355,100.0
08/06/2023 01:15:50.365,100.0
08/06/2023 01:15:51.375,100.0
08/06/2023 01:15:52.395,100.0
08/06/2023 01:15:53.417,100.0
08/06/2023 01:15:54.429,100.0
08/06/2023 01:15:55.450,100.0
08/06/2023 01:15:56.473,100.0
08/06/2023 01:15:57.506,100.0
08/06/2023 01:15:58.521,100.0
08/06/2023 01:15:59.541,100.0
08/06/2023 01:16:00.553,100.0
08/06/2023 01:16:01.574,100.0
08/06/2023 01:16:02.591,100.0
08/06/2023 01:16:03.612,100.0
08/06/2023 01:16:04.621,100.0
08/06/2023 01:16:05.636,100.0
08/06/2023 01:16:06.657,100.0
08/06/2023 01:16:07.666,100.0
08/06/2023 01:16:08.676,100.0
08/06/2023 01:16:09.706,100.0
08/06/2023 01:16:10.723,100.0
08/06/2023 01:16:11.739,100.0
08/06/2023 01:16:12.755,100.0
08/06/2023 01:16:13.778,100.0
08/06/2023 01:16:14.806,100.0
08/06/2023 01:16:15.829,100.0
08/06/2023 01:16:16.846,100.0
08/06/2023 01:16:17.870,100.0
08/06/2023 01:16:18.889,100.0
08/06/2023 01:16:19.909,100.0
08/06/2023 01:16:20.918,100.0
08/06/2023 01:16:21.936,100.0
08/06/2023 01:16:22.949,100.0
08/06/2023 01:16:23.958,100.0
08/06/2023 01:16:24.969,100.0
08/06/2023 01:16:25.990,100.0
08/06/2023 01:16:27.001,100.0
08/06/2023 01:16:28.010,100.0
08/06/2023 01:16:29.020,100.0
08/06/2023 01:16:30.031,100.0
08/06/2023 01:16:31.042,100.0
08/06/2023 01:16:32.055,100.0
08/06/2023 01:16:33.065,100.0
08/06/2023 01:16:34.086,100.0
08/06/2023 01:16:35.097,100.0
08/06/2023 01:16:36.122,100.0
08/06/2023 01:16:37.137,100.0
08/06/2023 01:16:38.145,100.0
08/06/2023 01:16:39.164,100.0
08/06/2023 01:16:40.177,100.0
08/06/2023 01:16:41.188,100.0
08/06/2023 01:16:42.211,100.0
08/06/2023 01:16:43.233,100.0
08/06/2023 01:16:44.247,100.0
08/06/2023 01:16:45.268,100.0
08/06/2023 01:16:46.291,100.0
08/06/2023 01:16:47.300,100.0
08/06/2023 01:16:48.312,100.0
08/06/2023 01:16:49.332,100.0
08/06/2023 01:16:50.344,100.0
08/06/2023 01:16:51.353,100.0
08/06/2023 01:16:52.373,100.0
08/06/2023 01:16:53.387,100.0
08/06/2023 01:16:54.408,100.0
08/06/2023 01:16:55.439,100.0
08/06/2023 01:16:56.456,100.0
08/06/2023 01:16:57.467,100.0
08/06/2023 01:16:58.486,100.0
08/06/2023 01:16:59.514,100.0
08/06/2023 01:17:00.531,100.0
08/06/2023 01:17:01.547,100.0
08/06/2023 01:17:02.563,100.0
08/06/2023 01:17:03.584,100.0
08/06/2023 01:17:04.595,100.0
08/06/2023 01:17:05.605,100.0
08/06/2023 01:17:06.614,100.0
08/06/2023 01:17:07.630,100.0
08/06/2023 01:17:08.650,100.0
08/06/2023 01:17:09.661,100.0
08/06/2023 01:17:10.669,100.0
08/06/2023 01:17:11.689,100.0
08/06/2023 01:17:12.697,100.0
08/06/2023 01:17:13.717,100.0
08/06/2023 01:17:14.727,100.0
08/06/2023 01:17:15.745,100.0
08/06/2023 01:17:16.759,100.0
08/06/2023 01:17:17.771,100.0
08/06/2023 01:17:18.798,100.0
08/06/2023 01:17:19.822,100.0
08/06/2023 01:17:20.841,100.0
08/06/2023 01:17:21.860,100.0
08/06/2023 01:17:22.873,100.0
08/06/2023 01:17:23.896,100.0
08/06/2023 01:17:24.910,100.0
08/06/2023 01:17:25.921,100.0
08/06/2023 01:17:26.938,100.0
08/06/2023 01:17:27.949,100.0
08/06/2023 01:17:28.958,100.0
08/06/2023 01:17:29.968,100.0
08/06/2023 01:17:30.979,100.0
08/06/2023 01:17:32.003,100.0
08/06/2023 01:17:33.024,100.0
08/06/2023 01:17:34.045,100.0
08/06/2023 01:17:35.053,100.0
08/06/2023 01:17:36.062,100.0
08/06/2023 01:17:37.086,100.0
08/06/2023 01:17:38.107,100.0
08/06/2023 01:17:39.119,100.0
08/06/2023 01:17:40.140,100.0
08/06/2023 01:17:41.162,100.0
08/06/2023 01:17:42.174,100.0
08/06/2023 01:17:43.202,100.0
08/06/2023 01:17:44.219,100.0
08/06/2023 01:17:45.241,100.0
08/06/2023 01:17:46.262,100.0
08/06/2023 01:17:47.270,100.0
08/06/2023 01:17:48.282,100.0
08/06/2023 01:17:49.303,100.0
08/06/2023 01:17:50.313,100.0
08/06/2023 01:17:51.335,100.0
08/06/2023 01:17:52.353,100.0
08/06/2023 01:17:53.375,100.0
08/06/2023 01:17:54.392,100.0
08/06/2023 01:17:55.407,100.0
08/06/2023 01:17:56.436,100.0
08/06/2023 01:17:57.452,100.0
08/06/2023 01:17:58.482,100.0
08/06/2023 01:17:59.500,100.0
08/06/2023 01:18:00.526,100.0
08/06/2023 01:18:01.544,100.0
08/06/2023 01:18:02.559,100.0
08/06/2023 01:18:03.567,100.0
08/06/2023 01:18:04.577,100.0
08/06/2023 01:18:05.600,100.0
08/06/2023 01:18:06.632,100.0
08/06/2023 01:18:07.652,100.0
08/06/2023 01:18:08.660,100.0
08/06/2023 01:18:09.681,100.0
08/06/2023 01:18:10.701,100.0
08/06/2023 01:18:11.715,100.0
08/06/2023 01:18:12.735,100.0
08/06/2023 01:18:13.743,100.0
08/06/2023 01:18:14.754,100.0
08/06/2023 01:18:15.777,100.0
08/06/2023 01:18:16.794,100.0
08/06/2023 01:18:17.820,100.0
08/06/2023 01:18:18.843,100.0
08/06/2023 01:18:19.860,100.0
08/06/2023 01:18:20.869,100.0
08/06/2023 01:18:21.883,100.0
08/06/2023 01:18:22.891,100.0
08/06/2023 01:18:23.900,100.0
08/06/2023 01:18:24.923,100.0
08/06/2023 01:18:25.932,100.0
08/06/2023 01:18:26.954,100.0
08/06/2023 01:18:27.977,100.0
08/06/2023 01:18:29.000,100.0
08/06/2023 01:18:30.011,100.0
08/06/2023 01:18:31.020,100.0
08/06/2023 01:18:32.039,100.0
08/06/2023 01:18:33.059,100.0
08/06/2023 01:18:34.069,100.0
08/06/2023 01:18:35.081,100.0
08/06/2023 01:18:36.091,100.0
08/06/2023 01:18:37.109,100.0
08/06/2023 01:18:38.125,100.0
08/06/2023 01:18:39.132,100.0
08/06/2023 01:18:40.144,100.0
08/06/2023 01:18:41.169,100.0
08/06/2023 01:18:42.178,100.0
08/06/2023 01:18:43.190,100.0
08/06/2023 01:18:44.210,100.0
08/06/2023 01:18:45.220,100.0
08/06/2023 01:18:46.228,100.0
08/06/2023 01:18:47.238,100.0
08/06/2023 01:18:48.253,100.0
08/06/2023 01:18:49.273,100.0
08/06/2023 01:18:50.281,100.0
08/06/2023 01:18:51.290,100.0
08/06/2023 01:18:52.300,100.0
08/06/2023 01:18:53.323,100.0
08/06/2023 01:18:54.345,100.0
08/06/2023 01:18:55.356,100.0
08/06/2023 01:18:56.364,100.0
08/06/2023 01:18:57.387,100.0
08/06/2023 01:18:58.398,100.0
08/06/2023 01:18:59.420,100.0
08/06/2023 01:19:00.447,100.0
08/06/2023 01:19:01.468,100.0
08/06/2023 01:19:02.481,100.0
08/06/2023 01:19:03.489,100.0
08/06/2023 01:19:04.512,100.0
08/06/2023 01:19:05.531,100.0
08/06/2023 01:19:06.547,100.0
08/06/2023 01:19:07.569,100.0
08/06/2023 01:19:08.582,100.0
08/06/2023 01:19:09.600,100.0
08/06/2023 01:19:10.617,100.0
08/06/2023 01:19:11.635,100.0
08/06/2023 01:19:12.645,100.0
08/06/2023 01:19:13.665,100.0
08/06/2023 01:19:14.691,100.0
08/06/2023 01:19:15.713,100.0
08/06/2023 01:19:16.721,100.0
08/06/2023 01:19:17.731,100.0
08/06/2023 01:19:18.742,100.0
08/06/2023 01:19:19.753,100.0
08/06/2023 01:19:20.764,100.0
08/06/2023 01:19:21.776,100.0
08/06/2023 01:19:22.785,100.0
08/06/2023 01:19:23.807,100.0
08/06/2023 01:19:24.828,100.0
08/06/2023 01:19:25.851,100.0
08/06/2023 01:19:26.861,100.0
08/06/2023 01:19:27.870,100.0
08/06/2023 01:19:28.881,100.0
08/06/2023 01:19:29.892,100.0
08/06/2023 01:19:30.918,100.0
08/06/2023 01:19:31.937,100.0
08/06/2023 01:19:32.952,100.0
08/06/2023 01:19:33.975,100.0
08/06/2023 01:19:34.998,100.0
08/06/2023 01:19:36.007,100.0
08/06/2023 01:19:37.019,100.0
08/06/2023 01:19:38.027,100.0
08/06/2023 01:19:39.041,100.0
08/06/2023 01:19:40.053,100.0
08/06/2023 01:19:41.078,100.0
08/06/2023 01:19:42.099,100.0
08/06/2023 01:19:43.106,100.0
08/06/2023 01:19:44.113,100.0
08/06/2023 01:19:45.144,100.0
08/06/2023 01:19:46.160,100.0
08/06/2023 01:19:47.182,100.0
08/06/2023 01:19:48.199,100.0
08/06/2023 01:19:49.213,100.0
08/06/2023 01:19:50.229,100.0
08/06/2023 01:19:51.245,100.0
08/06/2023 01:19:52.266,100.0
08/06/2023 01:19:53.299,100.0
08/06/2023 01:19:54.314,100.0
08/06/2023 01:19:55.335,100.0
08/06/2023 01:19:56.350,100.0
08/06/2023 01:19:57.371,100.0
08/06/2023 01:19:58.379,100.0
08/06/2023 01:19:59.388,100.0
08/06/2023 01:20:00.412,100.0
08/06/2023 01:20:01.422,100.0
08/06/2023 01:20:02.434,100.0
08/06/2023 01:20:03.441,100.0
08/06/2023 01:20:04.453,100.0
08/06/2023 01:20:05.468,100.0
08/06/2023 01:20:06.475,100.0
08/06/2023 01:20:07.487,100.0
08/06/2023 01:20:08.511,100.0
08/06/2023 01:20:09.520,100.0
08/06/2023 01:20:10.542,100.0
08/06/2023 01:20:11.551,100.0
08/06/2023 01:20:12.573,100.0
08/06/2023 01:20:13.594,100.0
08/06/2023 01:20:14.616,100.0
08/06/2023 01:20:15.638,100.0
08/06/2023 01:20:16.658,100.0
08/06/2023 01:20:17.679,100.0
08/06/2023 01:20:18.693,100.0
08/06/2023 01:20:19.715,100.0
08/06/2023 01:20:20.724,100.0
08/06/2023 01:20:21.733,100.0
08/06/2023 01:20:22.742,100.0
08/06/2023 01:20:23.761,100.0
08/06/2023 01:20:24.773,100.0
08/06/2023 01:20:25.784,100.0
08/06/2023 01:20:26.791,100.0
08/06/2023 01:20:27.813,100.0
08/06/2023 01:20:28.825,100.0
08/06/2023 01:20:29.843,100.0
08/06/2023 01:20:30.858,100.0
08/06/2023 01:20:31.882,100.0
08/06/2023 01:20:32.907,100.0
08/06/2023 01:20:33.929,100.0
08/06/2023 01:20:34.955,100.0
08/06/2023 01:20:35.977,100.0
08/06/2023 01:20:36.997,100.0
08/06/2023 01:20:38.011,100.0
08/06/2023 01:20:39.020,100.0
08/06/2023 01:20:40.030,100.0
08/06/2023 01:20:41.039,100.0
08/06/2023 01:20:42.058,100.0
08/06/2023 01:20:43.080,100.0
08/06/2023 01:20:44.089,100.0
08/06/2023 01:20:45.111,100.0
08/06/2023 01:20:46.130,100.0
08/06/2023 01:20:47.143,100.0
08/06/2023 01:20:48.151,100.0
08/06/2023 01:20:49.177,100.0
08/06/2023 01:20:50.192,100.0
08/06/2023 01:20:51.212,100.0
08/06/2023 01:20:52.234,100.0
08/06/2023 01:20:53.242,100.0
08/06/2023 01:20:54.253,100.0
08/06/2023 01:20:55.274,100.0
08/06/2023 01:20:56.288,100.0
08/06/2023 01:20:57.301,100.0
08/06/2023 01:20:58.322,100.0
08/06/2023 01:20:59.335,100.0
08/06/2023 01:21:00.355,100.0
08/06/2023 01:21:01.365,100.0
08/06/2023 01:21:02.377,100.0
08/06/2023 01:21:03.397,100.0
08/06/2023 01:21:04.420,100.0
08/06/2023 01:21:05.443,100.0
08/06/2023 01:21:06.454,100.0
08/06/2023 01:21:07.474,100.0
08/06/2023 01:21:08.489,100.0
08/06/2023 01:21:09.510,100.0
08/06/2023 01:21:10.519,100.0
08/06/2023 01:21:11.540,100.0
08/06/2023 01:21:12.553,100.0
08/06/2023 01:21:13.563,100.0
08/06/2023 01:21:14.584,100.0
08/06/2023 01:21:15.593,100.0
08/06/2023 01:21:16.615,100.0
08/06/2023 01:21:17.637,100.0
08/06/2023 01:21:18.645,100.0
08/06/2023 01:21:19.658,100.0
08/06/2023 01:21:20.674,100.0
08/06/2023 01:21:21.699,100.0
08/06/2023 01:21:22.720,100.0
08/06/2023 01:21:23.740,100.0
08/06/2023 01:21:24.751,100.0
08/06/2023 01:21:25.760,100.0
08/06/2023 01:21:26.779,100.0
08/06/2023 01:21:27.794,100.0
08/06/2023 01:21:28.814,100.0
08/06/2023 01:21:29.828,100.0
08/06/2023 01:21:30.847,100.0
08/06/2023 01:21:31.865,100.0
08/06/2023 01:21:32.884,100.0
08/06/2023 01:21:33.905,100.0
08/06/2023 01:21:34.919,100.0
08/06/2023 01:21:35.935,100.0
08/06/2023 01:21:36.957,100.0
08/06/2023 01:21:37.970,100.0
08/06/2023 01:21:38.980,100.0
08/06/2023 01:21:39.992,100.0
08/06/2023 01:21:41.010,100.0
08/06/2023 01:21:42.032,100.0
08/06/2023 01:21:43.050,100.0
08/06/2023 01:21:44.070,100.0
08/06/2023 01:21:45.079,100.0
08/06/2023 01:21:46.100,100.0
08/06/2023 01:21:47.115,100.0
08/06/2023 01:21:48.133,100.0
08/06/2023 01:21:49.145,100.0
08/06/2023 01:21:50.157,100.0
08/06/2023 01:21:51.166,100.0
08/06/2023 01:21:52.194,100.0
08/06/2023 01:21:53.208,100.0
08/06/2023 01:21:54.229,100.0
08/06/2023 01:21:55.243,100.0
08/06/2023 01:21:56.273,100.0
08/06/2023 01:21:57.289,100.0
08/06/2023 01:21:58.317,100.0
08/06/2023 01:21:59.336,100.0
08/06/2023 01:22:00.345,100.0
08/06/2023 01:22:01.366,100.0
08/06/2023 01:22:02.380,100.0
08/06/2023 01:22:03.398,100.0
08/06/2023 01:22:04.419,100.0
08/06/2023 01:22:05.433,100.0
08/06/2023 01:22:06.454,100.0
08/06/2023 01:22:07.476,100.0
08/06/2023 01:22:08.487,100.0
08/06/2023 01:22:09.505,100.0
08/06/2023 01:22:10.526,100.0
08/06/2023 01:22:11.546,100.0
08/06/2023 01:22:12.554,100.0
08/06/2023 01:22:13.563,100.0
08/06/2023 01:22:14.573,100.0
08/06/2023 01:22:15.595,100.0
08/06/2023 01:22:16.606,100.0
08/06/2023 01:22:17.618,100.0
08/06/2023 01:22:18.639,100.0
08/06/2023 01:22:19.660,100.0
08/06/2023 01:22:20.673,100.0
08/06/2023 01:22:21.695,100.0
08/06/2023 01:22:22.704,100.0
08/06/2023 01:22:23.714,100.0
08/06/2023 01:22:24.721,100.0
08/06/2023 01:22:25.731,100.0
08/06/2023 01:22:26.753,100.0
08/06/2023 01:22:27.774,100.0
08/06/2023 01:22:28.796,100.0
08/06/2023 01:22:29.815,100.0
08/06/2023 01:22:30.835,100.0
08/06/2023 01:22:31.858,100.0
08/06/2023 01:22:32.868,100.0
08/06/2023 01:22:33.882,100.0
08/06/2023 01:22:34.891,100.0
08/06/2023 01:22:35.902,100.0
08/06/2023 01:22:36.913,100.0
08/06/2023 01:22:37.923,100.0
08/06/2023 01:22:38.944,100.0
08/06/2023 01:22:39.964,100.0
08/06/2023 01:22:40.982,100.0
08/06/2023 01:22:42.002,100.0
08/06/2023 01:22:43.016,100.0
08/06/2023 01:22:44.039,100.0
08/06/2023 01:22:45.049,100.0
08/06/2023 01:22:46.058,100.0
08/06/2023 01:22:47.077,100.0
08/06/2023 01:22:48.087,100.0
08/06/2023 01:22:49.118,100.0
08/06/2023 01:22:50.148,100.0
08/06/2023 01:22:51.159,100.0
08/06/2023 01:22:52.182,100.0
08/06/2023 01:22:53.192,100.0
08/06/2023 01:22:54.208,100.0
08/06/2023 01:22:55.219,100.0
08/06/2023 01:22:56.240,100.0
08/06/2023 01:22:57.251,100.0
08/06/2023 01:22:58.263,100.0
08/06/2023 01:22:59.278,100.0
08/06/2023 01:23:00.292,100.0
08/06/2023 01:23:01.304,100.0
08/06/2023 01:23:02.314,100.0
08/06/2023 01:23:03.324,100.0
08/06/2023 01:23:04.333,100.0
08/06/2023 01:23:05.355,100.0
08/06/2023 01:23:06.377,100.0
08/06/2023 01:23:07.392,100.0
08/06/2023 01:23:08.403,100.0
08/06/2023 01:23:09.417,100.0
08/06/2023 01:23:10.428,100.0
08/06/2023 01:23:11.448,100.0
08/06/2023 01:23:12.475,100.0
08/06/2023 01:23:13.497,100.0
08/06/2023 01:23:14.504,100.0
08/06/2023 01:23:15.519,100.0
08/06/2023 01:23:16.540,100.0
08/06/2023 01:23:17.563,100.0
08/06/2023 01:23:18.577,100.0
08/06/2023 01:23:19.587,100.0
08/06/2023 01:23:20.604,100.0
08/06/2023 01:23:21.620,100.0
08/06/2023 01:23:22.643,100.0
08/06/2023 01:23:23.658,100.0
08/06/2023 01:23:24.683,100.0
08/06/2023 01:23:25.702,100.0
08/06/2023 01:23:26.717,100.0
08/06/2023 01:23:27.737,100.0
08/06/2023 01:23:28.756,100.0
08/06/2023 01:23:29.768,100.0
08/06/2023 01:23:30.779,100.0
08/06/2023 01:23:31.802,100.0
08/06/2023 01:23:32.817,100.0
08/06/2023 01:23:33.830,100.0
08/06/2023 01:23:34.843,100.0
08/06/2023 01:23:35.865,100.0
08/06/2023 01:23:36.874,100.0
08/06/2023 01:23:37.892,100.0
08/06/2023 01:23:38.903,100.0
08/06/2023 01:23:39.924,100.0
08/06/2023 01:23:40.933,100.0
08/06/2023 01:23:41.946,100.0
08/06/2023 01:23:42.967,100.0
08/06/2023 01:23:43.982,100.0
08/06/2023 01:23:45.005,100.0
08/06/2023 01:23:46.026,100.0
08/06/2023 01:23:47.045,100.0
08/06/2023 01:23:48.053,100.0
08/06/2023 01:23:49.063,100.0
08/06/2023 01:23:50.081,100.0
08/06/2023 01:23:51.094,100.0
08/06/2023 01:23:52.102,100.0
08/06/2023 01:23:53.114,100.0
08/06/2023 01:23:54.122,100.0
08/06/2023 01:23:55.139,100.0
08/06/2023 01:23:56.161,100.0
08/06/2023 01:23:57.174,100.0
08/06/2023 01:23:58.198,100.0
08/06/2023 01:23:59.221,100.0
08/06/2023 01:24:00.230,100.0
08/06/2023 01:24:01.245,100.0
08/06/2023 01:24:02.253,100.0
08/06/2023 01:24:03.261,100.0
08/06/2023 01:24:04.280,100.0
08/06/2023 01:24:05.298,100.0
08/06/2023 01:24:06.310,100.0
08/06/2023 01:24:07.326,100.0
08/06/2023 01:24:08.340,100.0
08/06/2023 01:24:09.349,100.0
08/06/2023 01:24:10.370,100.0
08/06/2023 01:24:11.392,100.0
08/06/2023 01:24:12.412,100.0
08/06/2023 01:24:13.431,100.0
08/06/2023 01:24:14.464,100.0
08/06/2023 01:24:15.478,100.0
08/06/2023 01:24:16.491,100.0
08/06/2023 01:24:17.499,100.0
08/06/2023 01:24:18.521,100.0
08/06/2023 01:24:19.536,100.0
08/06/2023 01:24:20.554,100.0
08/06/2023 01:24:21.576,100.0
08/06/2023 01:24:22.587,100.0
08/06/2023 01:24:23.609,100.0
08/06/2023 01:24:24.620,100.0
08/06/2023 01:24:25.633,100.0
08/06/2023 01:24:26.646,100.0
08/06/2023 01:24:27.661,100.0
08/06/2023 01:24:28.682,100.0
08/06/2023 01:24:29.704,100.0
08/06/2023 01:24:30.714,100.0
08/06/2023 01:24:31.723,100.0
08/06/2023 01:24:32.731,100.0
08/06/2023 01:24:33.742,100.0
08/06/2023 01:24:34.752,100.0
08/06/2023 01:24:35.762,100.0
08/06/2023 01:24:36.775,100.0
08/06/2023 01:24:37.791,100.0
08/06/2023 01:24:38.812,100.0
08/06/2023 01:24:39.834,100.0
08/06/2023 01:24:40.856,100.0
08/06/2023 01:24:41.867,100.0
08/06/2023 01:24:42.889,100.0
08/06/2023 01:24:43.903,100.0
08/06/2023 01:24:44.914,100.0
08/06/2023 01:24:45.922,100.0
08/06/2023 01:24:46.941,100.0
08/06/2023 01:24:47.963,100.0
08/06/2023 01:24:48.984,100.0
08/06/2023 01:24:49.996,100.0
08/06/2023 01:24:51.017,100.0
08/06/2023 01:24:52.029,100.0
08/06/2023 01:24:53.051,100.0
08/06/2023 01:24:54.068,100.0
08/06/2023 01:24:55.084,100.0
08/06/2023 01:24:56.100,100.0
08/06/2023 01:24:57.115,100.0
08/06/2023 01:24:58.137,100.0
