'EPIC Ba.PID.OP Log File

'Date,Ba.PID.OP
08/06/2023 05:49:05.994,3.000
08/06/2023 05:49:07.022,3.000
08/06/2023 05:49:08.036,3.000
08/06/2023 05:49:09.046,3.000
08/06/2023 05:49:10.067,3.000
08/06/2023 05:49:11.085,3.000
08/06/2023 05:49:12.095,3.000
08/06/2023 05:49:13.101,3.000
08/06/2023 05:49:14.111,3.000
08/06/2023 05:49:15.120,3.000
08/06/2023 05:49:16.141,3.000
08/06/2023 05:49:17.165,3.000
08/06/2023 05:49:18.180,3.000
08/06/2023 05:49:19.190,3.000
08/06/2023 05:49:20.202,3.000
08/06/2023 05:49:21.221,3.000
08/06/2023 05:49:22.234,3.000
08/06/2023 05:49:23.240,3.000
08/06/2023 05:49:24.250,3.000
08/06/2023 05:49:25.258,3.000
08/06/2023 05:49:26.267,3.000
08/06/2023 05:49:27.289,3.000
08/06/2023 05:49:28.308,3.000
08/06/2023 05:49:29.314,3.000
08/06/2023 05:49:30.322,3.000
08/06/2023 05:49:31.332,3.000
08/06/2023 05:49:32.343,3.000
08/06/2023 05:49:33.354,3.000
08/06/2023 05:49:34.365,3.000
08/06/2023 05:49:35.376,3.000
08/06/2023 05:49:36.401,3.000
08/06/2023 05:49:37.420,3.000
08/06/2023 05:49:38.428,3.000
08/06/2023 05:49:39.436,3.000
08/06/2023 05:49:40.447,3.000
08/06/2023 05:49:41.454,3.000
08/06/2023 05:49:42.468,3.000
08/06/2023 05:49:43.487,3.000
08/06/2023 05:49:44.494,3.000
08/06/2023 05:49:45.510,3.000
08/06/2023 05:49:46.522,3.000
08/06/2023 05:49:47.535,3.000
08/06/2023 05:49:48.542,3.000
08/06/2023 05:49:49.548,3.000
08/06/2023 05:49:50.556,3.000
08/06/2023 05:49:51.575,3.000
08/06/2023 05:49:52.582,3.000
08/06/2023 05:49:53.594,3.000
08/06/2023 05:49:54.601,3.000
08/06/2023 05:49:55.609,3.000
08/06/2023 05:49:56.624,3.000
08/06/2023 05:49:57.643,3.000
08/06/2023 05:49:58.653,3.000
08/06/2023 05:49:59.664,3.000
08/06/2023 05:50:00.676,3.000
08/06/2023 05:50:01.687,3.000
08/06/2023 05:50:02.698,3.000
08/06/2023 05:50:03.704,3.000
08/06/2023 05:50:04.715,3.000
08/06/2023 05:50:05.730,3.000
08/06/2023 05:50:06.753,3.000
08/06/2023 05:50:07.768,3.000
08/06/2023 05:50:08.778,3.000
08/06/2023 05:50:09.784,3.000
08/06/2023 05:50:10.792,3.000
08/06/2023 05:50:11.801,3.000
08/06/2023 05:50:12.809,3.000
08/06/2023 05:50:13.820,3.000
08/06/2023 05:50:14.829,3.000
08/06/2023 05:50:15.837,3.000
08/06/2023 05:50:16.857,3.000
08/06/2023 05:50:17.867,3.000
08/06/2023 05:50:18.891,3.000
08/06/2023 05:50:19.900,3.000
08/06/2023 05:50:20.906,3.000
08/06/2023 05:50:21.916,3.000
08/06/2023 05:50:22.925,3.000
08/06/2023 05:50:23.934,3.000
08/06/2023 05:50:24.943,3.000
08/06/2023 05:50:25.961,3.000
08/06/2023 05:50:26.982,3.000
08/06/2023 05:50:27.991,3.000
08/06/2023 05:50:29.009,3.000
08/06/2023 05:50:30.034,3.000
08/06/2023 05:50:31.048,3.000
08/06/2023 05:50:32.066,3.000
08/06/2023 05:50:33.074,3.000
08/06/2023 05:50:34.082,3.000
08/06/2023 05:50:35.102,3.000
08/06/2023 05:50:36.109,3.000
08/06/2023 05:50:37.122,3.000
08/06/2023 05:50:38.131,3.000
08/06/2023 05:50:39.137,3.000
08/06/2023 05:50:40.157,3.000
08/06/2023 05:50:41.164,3.000
08/06/2023 05:50:42.170,3.000
08/06/2023 05:50:43.178,3.000
08/06/2023 05:50:44.189,3.000
08/06/2023 05:50:45.199,3.000
08/06/2023 05:50:46.209,3.000
08/06/2023 05:50:47.220,3.000
08/06/2023 05:50:48.233,3.000
08/06/2023 05:50:49.255,3.000
08/06/2023 05:50:50.271,3.000
08/06/2023 05:50:51.285,3.000
08/06/2023 05:50:52.309,3.000
08/06/2023 05:50:53.324,3.000
08/06/2023 05:50:54.334,3.000
08/06/2023 05:50:55.350,3.000
08/06/2023 05:50:56.370,3.000
08/06/2023 05:50:57.379,3.000
08/06/2023 05:50:58.390,3.000
08/06/2023 05:50:59.404,3.000
08/06/2023 05:51:00.425,3.000
08/06/2023 05:51:01.445,3.000
08/06/2023 05:51:02.457,3.000
08/06/2023 05:51:03.467,3.000
08/06/2023 05:51:04.482,3.000
08/06/2023 05:51:05.500,3.000
08/06/2023 05:51:06.521,3.000
08/06/2023 05:51:07.530,3.000
08/06/2023 05:51:08.550,3.000
08/06/2023 05:51:09.559,3.000
08/06/2023 05:51:10.570,3.000
08/06/2023 05:51:11.596,3.000
08/06/2023 05:51:12.607,3.000
08/06/2023 05:51:13.617,3.000
08/06/2023 05:51:14.636,3.000
08/06/2023 05:51:15.645,3.000
08/06/2023 05:51:16.657,3.000
08/06/2023 05:51:17.665,3.000
08/06/2023 05:51:18.677,3.000
08/06/2023 05:51:19.687,3.000
08/06/2023 05:51:20.695,3.000
08/06/2023 05:51:21.701,3.000
08/06/2023 05:51:22.710,3.000
08/06/2023 05:51:23.722,3.000
08/06/2023 05:51:24.748,3.000
08/06/2023 05:51:25.757,3.000
08/06/2023 05:51:26.769,3.000
08/06/2023 05:51:27.779,3.000
08/06/2023 05:51:28.797,3.000
08/06/2023 05:51:29.816,3.000
08/06/2023 05:51:30.824,3.000
08/06/2023 05:51:31.832,3.000
08/06/2023 05:51:32.856,3.000
08/06/2023 05:51:33.865,3.000
08/06/2023 05:51:34.875,3.000
08/06/2023 05:51:35.886,3.000
08/06/2023 05:51:36.895,3.000
08/06/2023 05:51:37.906,3.000
08/06/2023 05:51:38.914,3.000
08/06/2023 05:51:39.934,3.000
08/06/2023 05:51:40.956,3.000
08/06/2023 05:51:41.974,3.000
08/06/2023 05:51:43.004,3.000
08/06/2023 05:51:44.026,3.000
08/06/2023 05:51:45.041,3.000
08/06/2023 05:51:46.049,3.000
08/06/2023 05:51:47.068,3.000
08/06/2023 05:51:48.081,3.000
08/06/2023 05:51:49.106,3.000
08/06/2023 05:51:50.117,3.000
08/06/2023 05:51:51.129,3.000
08/06/2023 05:51:52.135,3.000
08/06/2023 05:51:53.148,3.000
08/06/2023 05:51:54.170,3.000
08/06/2023 05:51:55.181,3.000
08/06/2023 05:51:56.190,3.000
08/06/2023 05:51:57.212,3.000
08/06/2023 05:51:58.234,3.000
08/06/2023 05:51:59.244,3.000
08/06/2023 05:52:00.255,3.000
08/06/2023 05:52:01.261,3.000
08/06/2023 05:52:02.268,3.000
08/06/2023 05:52:03.287,3.000
08/06/2023 05:52:04.298,3.000
08/06/2023 05:52:05.315,3.000
08/06/2023 05:52:06.321,3.000
08/06/2023 05:52:07.332,3.000
08/06/2023 05:52:08.346,3.000
08/06/2023 05:52:09.364,3.000
08/06/2023 05:52:10.384,3.000
08/06/2023 05:52:11.399,3.000
08/06/2023 05:52:12.419,3.000
08/06/2023 05:52:13.434,3.000
08/06/2023 05:52:14.451,3.000
08/06/2023 05:52:15.464,3.000
08/06/2023 05:52:16.485,3.000
08/06/2023 05:52:17.494,3.000
08/06/2023 05:52:18.505,3.000
08/06/2023 05:52:19.515,3.000
08/06/2023 05:52:20.527,3.000
08/06/2023 05:52:21.548,3.000
08/06/2023 05:52:22.567,3.000
08/06/2023 05:52:23.588,3.000
08/06/2023 05:52:24.598,3.000
08/06/2023 05:52:25.611,3.000
08/06/2023 05:52:26.618,3.000
08/06/2023 05:52:27.639,3.000
08/06/2023 05:52:28.648,3.000
08/06/2023 05:52:29.659,3.000
08/06/2023 05:52:30.678,3.000
08/06/2023 05:52:31.685,3.000
08/06/2023 05:52:32.695,3.000
08/06/2023 05:52:33.708,3.000
08/06/2023 05:52:34.729,3.000
08/06/2023 05:52:35.735,3.000
08/06/2023 05:52:36.746,3.000
08/06/2023 05:52:37.757,3.000
08/06/2023 05:52:38.770,3.000
08/06/2023 05:52:39.792,3.000
08/06/2023 05:52:40.800,3.000
08/06/2023 05:52:41.810,3.000
08/06/2023 05:52:42.818,3.000
08/06/2023 05:52:43.827,3.000
08/06/2023 05:52:44.834,2.900
08/06/2023 05:52:45.842,3.000
08/06/2023 05:52:46.849,3.000
08/06/2023 05:52:47.861,3.000
08/06/2023 05:52:48.869,3.000
08/06/2023 05:52:49.875,3.000
08/06/2023 05:52:50.886,3.000
08/06/2023 05:52:51.905,2.900
08/06/2023 05:52:52.915,2.900
08/06/2023 05:52:53.923,2.900
08/06/2023 05:52:54.942,3.000
08/06/2023 05:52:55.952,3.000
08/06/2023 05:52:56.960,3.000
08/06/2023 05:52:57.979,2.900
08/06/2023 05:52:58.990,2.900
08/06/2023 05:53:00.011,3.000
08/06/2023 05:53:01.030,3.000
08/06/2023 05:53:02.039,3.000
08/06/2023 05:53:03.050,3.000
08/06/2023 05:53:04.059,2.900
08/06/2023 05:53:05.068,2.900
08/06/2023 05:53:06.089,2.900
08/06/2023 05:53:07.095,2.900
08/06/2023 05:53:08.107,2.900
08/06/2023 05:53:09.125,3.000
08/06/2023 05:53:10.142,2.900
08/06/2023 05:53:11.151,2.900
08/06/2023 05:53:12.173,2.900
08/06/2023 05:53:13.195,3.000
08/06/2023 05:53:14.206,2.900
08/06/2023 05:53:15.233,2.900
08/06/2023 05:53:16.250,2.900
08/06/2023 05:53:17.267,2.900
08/06/2023 05:53:18.283,3.000
08/06/2023 05:53:19.289,2.900
08/06/2023 05:53:20.305,2.900
08/06/2023 05:53:21.324,2.900
08/06/2023 05:53:22.352,2.900
08/06/2023 05:53:23.367,3.000
08/06/2023 05:53:24.392,3.000
08/06/2023 05:53:25.418,2.900
08/06/2023 05:53:26.435,2.900
08/06/2023 05:53:27.453,3.000
08/06/2023 05:53:28.470,3.000
08/06/2023 05:53:29.490,2.900
08/06/2023 05:53:30.498,2.900
08/06/2023 05:53:31.507,3.000
08/06/2023 05:53:32.513,2.900
08/06/2023 05:53:33.528,2.900
08/06/2023 05:53:34.548,3.000
08/06/2023 05:53:35.559,3.000
08/06/2023 05:53:36.570,2.900
08/06/2023 05:53:37.576,2.900
08/06/2023 05:53:38.587,2.900
08/06/2023 05:53:39.595,3.000
08/06/2023 05:53:40.602,3.000
08/06/2023 05:53:41.608,3.000
08/06/2023 05:53:42.619,3.000
08/06/2023 05:53:43.640,3.000
08/06/2023 05:53:44.665,3.000
08/06/2023 05:53:45.687,3.000
08/06/2023 05:53:46.706,2.900
08/06/2023 05:53:47.718,2.900
08/06/2023 05:53:48.738,2.900
08/06/2023 05:53:49.753,3.000
08/06/2023 05:53:50.768,3.000
08/06/2023 05:53:51.777,3.000
08/06/2023 05:53:52.793,3.000
08/06/2023 05:53:53.808,2.900
08/06/2023 05:53:54.818,2.900
08/06/2023 05:53:55.831,3.000
08/06/2023 05:53:56.851,3.000
08/06/2023 05:53:57.871,2.900
08/06/2023 05:53:58.882,3.000
08/06/2023 05:53:59.889,3.000
08/06/2023 05:54:00.898,3.000
08/06/2023 05:54:01.905,3.000
08/06/2023 05:54:02.911,3.000
08/06/2023 05:54:03.921,3.000
08/06/2023 05:54:04.928,3.000
08/06/2023 05:54:05.936,2.900
08/06/2023 05:54:06.943,2.900
08/06/2023 05:54:07.963,3.000
08/06/2023 05:54:08.978,3.000
08/06/2023 05:54:09.997,3.000
08/06/2023 05:54:11.019,3.000
08/06/2023 05:54:12.040,3.000
08/06/2023 05:54:13.050,3.000
08/06/2023 05:54:14.069,2.900
08/06/2023 05:54:15.076,3.000
08/06/2023 05:54:16.086,3.000
08/06/2023 05:54:17.105,2.900
08/06/2023 05:54:18.126,3.000
08/06/2023 05:54:19.140,3.000
08/06/2023 05:54:20.159,3.000
08/06/2023 05:54:21.168,3.000
08/06/2023 05:54:22.179,3.000
08/06/2023 05:54:23.193,3.000
08/06/2023 05:54:24.213,3.000
08/06/2023 05:54:25.221,3.000
08/06/2023 05:54:26.240,3.000
08/06/2023 05:54:27.256,3.000
08/06/2023 05:54:28.264,3.000
08/06/2023 05:54:29.273,3.000
08/06/2023 05:54:30.279,3.000
08/06/2023 05:54:31.291,3.000
08/06/2023 05:54:32.297,3.000
08/06/2023 05:54:33.304,3.000
08/06/2023 05:54:34.313,3.000
08/06/2023 05:54:35.326,3.000
08/06/2023 05:54:36.344,3.000
08/06/2023 05:54:37.354,3.000
08/06/2023 05:54:38.363,3.000
08/06/2023 05:54:39.375,3.000
08/06/2023 05:54:40.382,3.000
08/06/2023 05:54:41.403,3.000
08/06/2023 05:54:42.423,3.000
08/06/2023 05:54:43.445,3.000
08/06/2023 05:54:44.460,3.000
08/06/2023 05:54:45.480,3.000
08/06/2023 05:54:46.493,3.000
08/06/2023 05:54:47.500,3.000
08/06/2023 05:54:48.508,3.000
08/06/2023 05:54:49.529,3.000
08/06/2023 05:54:50.551,3.000
08/06/2023 05:54:51.559,3.000
08/06/2023 05:54:52.572,3.000
08/06/2023 05:54:53.581,3.000
08/06/2023 05:54:54.590,3.000
08/06/2023 05:54:55.612,3.000
08/06/2023 05:54:56.621,3.000
08/06/2023 05:54:57.652,3.000
08/06/2023 05:54:58.677,3.000
08/06/2023 05:54:59.696,3.000
08/06/2023 05:55:00.706,3.000
08/06/2023 05:55:01.717,3.000
08/06/2023 05:55:02.735,3.000
08/06/2023 05:55:03.754,3.000
08/06/2023 05:55:04.772,3.000
08/06/2023 05:55:05.780,3.000
08/06/2023 05:55:06.787,3.000
08/06/2023 05:55:07.796,3.000
08/06/2023 05:55:08.816,3.000
08/06/2023 05:55:09.827,3.000
08/06/2023 05:55:10.836,3.000
08/06/2023 05:55:11.859,3.000
08/06/2023 05:55:12.874,3.000
08/06/2023 05:55:13.887,3.000
08/06/2023 05:55:14.897,3.000
08/06/2023 05:55:15.908,3.000
08/06/2023 05:55:16.914,3.000
08/06/2023 05:55:17.922,3.000
08/06/2023 05:55:18.940,2.900
08/06/2023 05:55:19.956,3.000
08/06/2023 05:55:20.963,3.000
08/06/2023 05:55:21.978,3.000
08/06/2023 05:55:23.000,3.000
08/06/2023 05:55:24.010,3.000
08/06/2023 05:55:25.020,3.000
08/06/2023 05:55:26.043,3.000
08/06/2023 05:55:27.049,3.000
08/06/2023 05:55:28.058,3.000
08/06/2023 05:55:29.071,3.000
08/06/2023 05:55:30.093,3.000
08/06/2023 05:55:31.121,3.000
08/06/2023 05:55:32.139,3.000
08/06/2023 05:55:33.160,3.000
08/06/2023 05:55:34.185,3.000
08/06/2023 05:55:35.197,3.000
08/06/2023 05:55:36.203,3.000
08/06/2023 05:55:37.214,3.000
08/06/2023 05:55:38.225,3.000
08/06/2023 05:55:39.233,3.000
08/06/2023 05:55:40.240,3.000
08/06/2023 05:55:41.252,3.000
08/06/2023 05:55:42.269,3.000
08/06/2023 05:55:43.278,3.000
08/06/2023 05:55:44.284,3.000
08/06/2023 05:55:45.298,3.000
08/06/2023 05:55:46.319,3.000
08/06/2023 05:55:47.327,3.000
08/06/2023 05:55:48.334,3.000
08/06/2023 05:55:49.344,3.000
08/06/2023 05:55:50.351,3.000
08/06/2023 05:55:51.361,3.000
08/06/2023 05:55:52.367,3.000
08/06/2023 05:55:53.378,3.000
08/06/2023 05:55:54.388,3.000
08/06/2023 05:55:55.396,3.000
08/06/2023 05:55:56.401,3.000
08/06/2023 05:55:57.407,3.000
08/06/2023 05:55:58.417,3.000
08/06/2023 05:55:59.450,3.000
08/06/2023 05:56:00.463,3.000
08/06/2023 05:56:01.492,3.000
08/06/2023 05:56:02.507,3.000
08/06/2023 05:56:03.528,3.000
08/06/2023 05:56:04.540,3.000
08/06/2023 05:56:05.562,3.000
08/06/2023 05:56:06.583,3.000
08/06/2023 05:56:07.594,3.000
08/06/2023 05:56:08.603,3.000
08/06/2023 05:56:09.616,3.000
08/06/2023 05:56:10.628,3.000
08/06/2023 05:56:11.639,3.000
08/06/2023 05:56:12.650,3.000
08/06/2023 05:56:13.659,3.000
08/06/2023 05:56:14.688,3.000
08/06/2023 05:56:15.708,3.000
08/06/2023 05:56:16.714,3.000
08/06/2023 05:56:17.721,3.000
08/06/2023 05:56:18.734,3.000
08/06/2023 05:56:19.742,3.000
08/06/2023 05:56:20.750,3.000
08/06/2023 05:56:21.758,3.000
08/06/2023 05:56:22.766,3.000
08/06/2023 05:56:23.785,3.000
08/06/2023 05:56:24.797,3.000
08/06/2023 05:56:25.821,3.000
08/06/2023 05:56:26.859,3.000
08/06/2023 05:56:27.880,3.000
08/06/2023 05:56:28.889,3.000
08/06/2023 05:56:29.895,3.000
08/06/2023 05:56:30.907,3.000
08/06/2023 05:56:31.929,3.000
08/06/2023 05:56:32.949,3.000
08/06/2023 05:56:33.960,3.000
08/06/2023 05:56:34.972,3.000
08/06/2023 05:56:35.981,3.000
08/06/2023 05:56:36.991,3.000
08/06/2023 05:56:38.000,3.000
08/06/2023 05:56:39.009,3.000
08/06/2023 05:56:40.030,3.000
08/06/2023 05:56:41.057,3.000
08/06/2023 05:56:42.064,3.000
08/06/2023 05:56:43.073,3.000
08/06/2023 05:56:44.086,3.000
08/06/2023 05:56:45.097,3.000
08/06/2023 05:56:46.103,3.000
08/06/2023 05:56:47.114,3.000
08/06/2023 05:56:48.137,3.000
08/06/2023 05:56:49.147,3.000
08/06/2023 05:56:50.159,3.000
08/06/2023 05:56:51.167,3.000
08/06/2023 05:56:52.176,3.000
08/06/2023 05:56:53.185,3.000
08/06/2023 05:56:54.209,3.000
08/06/2023 05:56:55.216,3.000
08/06/2023 05:56:56.226,3.000
08/06/2023 05:56:57.238,3.000
08/06/2023 05:56:58.244,3.000
08/06/2023 05:56:59.251,3.000
08/06/2023 05:57:00.264,3.000
08/06/2023 05:57:01.274,3.000
08/06/2023 05:57:02.294,3.000
08/06/2023 05:57:03.304,3.000
08/06/2023 05:57:04.317,3.000
08/06/2023 05:57:05.341,3.000
08/06/2023 05:57:06.357,3.000
08/06/2023 05:57:07.385,3.000
08/06/2023 05:57:08.397,3.000
08/06/2023 05:57:09.426,3.000
08/06/2023 05:57:10.444,3.000
08/06/2023 05:57:11.462,3.000
08/06/2023 05:57:12.478,3.000
08/06/2023 05:57:13.487,3.000
08/06/2023 05:57:14.495,3.000
08/06/2023 05:57:15.518,3.000
08/06/2023 05:57:16.530,3.000
08/06/2023 05:57:17.550,3.000
08/06/2023 05:57:18.558,3.000
08/06/2023 05:57:19.578,3.000
08/06/2023 05:57:20.588,3.000
08/06/2023 05:57:21.600,3.000
08/06/2023 05:57:22.613,3.000
08/06/2023 05:57:23.620,3.000
08/06/2023 05:57:24.629,3.000
08/06/2023 05:57:25.641,3.000
08/06/2023 05:57:26.649,3.000
08/06/2023 05:57:27.673,3.000
08/06/2023 05:57:28.692,3.000
08/06/2023 05:57:29.712,3.000
08/06/2023 05:57:30.733,3.000
08/06/2023 05:57:31.743,3.000
08/06/2023 05:57:32.764,3.000
08/06/2023 05:57:33.785,3.000
08/06/2023 05:57:34.793,3.000
08/06/2023 05:57:35.812,3.000
08/06/2023 05:57:36.823,3.000
08/06/2023 05:57:37.831,3.000
08/06/2023 05:57:38.845,3.000
08/06/2023 05:57:39.867,3.000
08/06/2023 05:57:40.876,3.000
08/06/2023 05:57:41.897,3.000
08/06/2023 05:57:42.907,3.000
08/06/2023 05:57:43.927,3.000
08/06/2023 05:57:44.944,3.000
08/06/2023 05:57:45.951,3.000
08/06/2023 05:57:46.972,3.000
08/06/2023 05:57:47.983,3.000
08/06/2023 05:57:48.996,3.000
08/06/2023 05:57:50.006,3.000
08/06/2023 05:57:51.013,3.000
08/06/2023 05:57:52.035,3.000
08/06/2023 05:57:53.050,3.000
08/06/2023 05:57:54.061,3.000
08/06/2023 05:57:55.071,3.000
08/06/2023 05:57:56.094,3.000
08/06/2023 05:57:57.113,3.000
08/06/2023 05:57:58.143,3.000
08/06/2023 05:57:59.158,3.000
08/06/2023 05:58:00.175,3.000
08/06/2023 05:58:01.203,3.000
08/06/2023 05:58:02.221,3.000
08/06/2023 05:58:03.231,3.000
08/06/2023 05:58:04.246,3.000
08/06/2023 05:58:05.263,3.000
08/06/2023 05:58:06.276,3.000
08/06/2023 05:58:07.292,3.000
08/06/2023 05:58:08.313,3.000
08/06/2023 05:58:09.330,3.000
08/06/2023 05:58:10.347,3.000
08/06/2023 05:58:11.364,3.000
08/06/2023 05:58:12.375,3.000
08/06/2023 05:58:13.386,3.000
08/06/2023 05:58:14.394,3.000
08/06/2023 05:58:15.408,3.000
08/06/2023 05:58:16.417,3.000
08/06/2023 05:58:17.439,3.000
08/06/2023 05:58:18.459,3.000
08/06/2023 05:58:19.472,3.000
08/06/2023 05:58:20.492,3.000
08/06/2023 05:58:21.507,3.000
08/06/2023 05:58:22.516,3.000
08/06/2023 05:58:23.524,3.000
08/06/2023 05:58:24.532,3.000
08/06/2023 05:58:25.547,3.000
08/06/2023 05:58:26.570,3.000
08/06/2023 05:58:27.590,3.000
08/06/2023 05:58:28.599,3.000
08/06/2023 05:58:29.623,3.000
08/06/2023 05:58:30.645,3.000
08/06/2023 05:58:31.655,3.000
08/06/2023 05:58:32.676,3.000
08/06/2023 05:58:33.688,3.000
08/06/2023 05:58:34.698,3.000
08/06/2023 05:58:35.719,3.000
08/06/2023 05:58:36.728,3.000
08/06/2023 05:58:37.746,3.000
08/06/2023 05:58:38.768,3.000
08/06/2023 05:58:39.777,3.000
08/06/2023 05:58:40.784,3.000
08/06/2023 05:58:41.790,3.000
08/06/2023 05:58:42.799,3.000
08/06/2023 05:58:43.819,3.000
08/06/2023 05:58:44.828,3.000
08/06/2023 05:58:45.836,3.000
08/06/2023 05:58:46.842,3.000
08/06/2023 05:58:47.850,3.000
08/06/2023 05:58:48.861,3.000
08/06/2023 05:58:49.871,3.000
08/06/2023 05:58:50.892,3.000
08/06/2023 05:58:51.908,3.000
08/06/2023 05:58:52.930,3.000
08/06/2023 05:58:53.941,2.900
08/06/2023 05:58:54.951,3.000
08/06/2023 05:58:55.959,3.000
08/06/2023 05:58:56.966,3.000
08/06/2023 05:58:57.993,3.000
08/06/2023 05:58:59.007,3.000
08/06/2023 05:59:00.018,3.000
08/06/2023 05:59:01.036,3.000
08/06/2023 05:59:02.050,2.900
08/06/2023 05:59:03.071,3.000
08/06/2023 05:59:04.082,3.000
08/06/2023 05:59:05.093,2.900
08/06/2023 05:59:06.101,3.000
08/06/2023 05:59:07.123,3.000
08/06/2023 05:59:08.130,2.900
08/06/2023 05:59:09.142,2.900
08/06/2023 05:59:10.164,2.900
08/06/2023 05:59:11.175,3.000
08/06/2023 05:59:12.196,2.900
08/06/2023 05:59:13.212,3.000
08/06/2023 05:59:14.233,2.900
08/06/2023 05:59:15.248,3.000
08/06/2023 05:59:16.258,2.900
08/06/2023 05:59:17.271,2.900
08/06/2023 05:59:18.278,3.000
08/06/2023 05:59:19.286,2.900
08/06/2023 05:59:20.295,2.900
08/06/2023 05:59:21.302,3.000
08/06/2023 05:59:22.312,2.900
08/06/2023 05:59:23.319,2.900
08/06/2023 05:59:24.339,2.900
08/06/2023 05:59:25.347,2.900
08/06/2023 05:59:26.353,2.900
08/06/2023 05:59:27.370,2.900
08/06/2023 05:59:28.392,2.900
08/06/2023 05:59:29.416,2.900
08/06/2023 05:59:30.428,3.000
08/06/2023 05:59:31.438,3.000
08/06/2023 05:59:32.448,3.000
08/06/2023 05:59:33.456,3.000
08/06/2023 05:59:34.470,3.000
08/06/2023 05:59:35.478,2.900
08/06/2023 05:59:36.490,3.000
08/06/2023 05:59:37.497,3.000
08/06/2023 05:59:38.505,3.000
08/06/2023 05:59:39.516,2.900
08/06/2023 05:59:40.526,2.900
08/06/2023 05:59:41.537,2.900
08/06/2023 05:59:42.549,2.900
08/06/2023 05:59:43.558,3.000
08/06/2023 05:59:44.564,2.900
08/06/2023 05:59:45.571,2.900
08/06/2023 05:59:46.579,3.000
08/06/2023 05:59:47.605,3.000
08/06/2023 05:59:48.616,2.900
08/06/2023 05:59:49.634,3.000
08/06/2023 05:59:50.642,3.000
08/06/2023 05:59:51.670,3.000
08/06/2023 05:59:52.688,3.000
08/06/2023 05:59:53.705,2.900
08/06/2023 05:59:54.716,2.900
08/06/2023 05:59:55.737,3.000
08/06/2023 05:59:56.758,3.000
08/06/2023 05:59:57.776,3.000
08/06/2023 05:59:58.795,2.900
08/06/2023 05:59:59.815,3.000
08/06/2023 06:00:00.840,2.900
08/06/2023 06:00:01.855,3.000
08/06/2023 06:00:02.862,3.000
08/06/2023 06:00:03.873,3.000
08/06/2023 06:00:04.884,3.000
08/06/2023 06:00:05.895,3.000
08/06/2023 06:00:06.907,3.000
08/06/2023 06:00:07.927,3.000
08/06/2023 06:00:08.938,3.000
08/06/2023 06:00:09.946,2.900
08/06/2023 06:00:10.969,3.000
08/06/2023 06:00:11.988,2.900
08/06/2023 06:00:12.996,3.000
08/06/2023 06:00:14.006,3.000
08/06/2023 06:00:15.028,3.000
08/06/2023 06:00:16.035,3.000
08/06/2023 06:00:17.054,3.000
08/06/2023 06:00:18.061,3.000
08/06/2023 06:00:19.069,3.000
08/06/2023 06:00:20.089,3.000
08/06/2023 06:00:21.097,2.900
08/06/2023 06:00:22.105,3.000
08/06/2023 06:00:23.115,3.000
08/06/2023 06:00:24.132,3.000
08/06/2023 06:00:25.139,3.000
08/06/2023 06:00:26.162,3.000
08/06/2023 06:00:27.185,3.000
08/06/2023 06:00:28.208,3.000
08/06/2023 06:00:29.233,3.000
08/06/2023 06:00:30.249,3.000
08/06/2023 06:00:31.265,3.000
08/06/2023 06:00:32.295,3.000
08/06/2023 06:00:33.314,3.000
08/06/2023 06:00:34.320,3.000
08/06/2023 06:00:35.329,3.000
08/06/2023 06:00:36.338,3.000
08/06/2023 06:00:37.358,3.000
08/06/2023 06:00:38.365,3.000
08/06/2023 06:00:39.387,3.000
08/06/2023 06:00:40.401,3.000
08/06/2023 06:00:41.420,2.900
08/06/2023 06:00:42.427,3.000
08/06/2023 06:00:43.434,2.900
08/06/2023 06:00:44.441,3.000
08/06/2023 06:00:45.463,3.000
08/06/2023 06:00:46.483,3.000
08/06/2023 06:00:47.504,3.000
08/06/2023 06:00:48.513,3.000
08/06/2023 06:00:49.519,3.000
08/06/2023 06:00:50.530,3.000
08/06/2023 06:00:51.551,3.000
08/06/2023 06:00:52.557,3.000
08/06/2023 06:00:53.566,3.000
08/06/2023 06:00:54.590,3.000
08/06/2023 06:00:55.610,3.000
08/06/2023 06:00:56.618,3.000
08/06/2023 06:00:57.637,3.000
08/06/2023 06:00:58.651,3.000
08/06/2023 06:00:59.671,3.000
08/06/2023 06:01:00.687,3.000
08/06/2023 06:01:01.697,3.000
08/06/2023 06:01:02.715,3.000
08/06/2023 06:01:03.727,3.000
08/06/2023 06:01:04.755,3.000
08/06/2023 06:01:05.777,3.000
08/06/2023 06:01:06.799,3.000
08/06/2023 06:01:07.813,3.000
08/06/2023 06:01:08.830,3.000
08/06/2023 06:01:09.849,3.000
08/06/2023 06:01:10.870,3.000
08/06/2023 06:01:11.890,3.000
08/06/2023 06:01:12.898,3.000
08/06/2023 06:01:13.919,3.000
08/06/2023 06:01:14.939,3.000
08/06/2023 06:01:15.952,3.000
08/06/2023 06:01:16.980,3.000
08/06/2023 06:01:18.003,3.000
08/06/2023 06:01:19.016,3.000
08/06/2023 06:01:20.022,3.000
08/06/2023 06:01:21.043,3.000
08/06/2023 06:01:22.055,3.000
08/06/2023 06:01:23.073,3.000
08/06/2023 06:01:24.087,3.000
08/06/2023 06:01:25.099,2.900
08/06/2023 06:01:26.107,3.000
08/06/2023 06:01:27.115,3.000
08/06/2023 06:01:28.136,3.000
08/06/2023 06:01:29.148,3.000
08/06/2023 06:01:30.161,3.000
